theta,gamma,delta_v
0.15000000000000002,0.55,0.04043545563115399
0.15000000000000002,0.6000000000000001,0.03456058095725165
0.15000000000000002,0.65,0.009235664487665284
0.15000000000000002,0.7000000000000001,-0.0003675567784903744
0.15000000000000002,0.75,-0.0040295344710596925
0.15000000000000002,0.8,-0.004702920966194088
0.15000000000000002,0.8500000000000001,-0.005137336508522281
0.15000000000000002,0.9,-0.047571074263511356
0.15000000000000002,0.9500000000000001,-0.060058659111539604
0.15000000000000002,1.0,-0.06917155196879089
0.2,0.0,0.44293538429636137
0.2,0.05,0.4472039214665272
0.2,0.1,0.4452177036947691
0.2,0.15000000000000002,0.4357408616751167
0.2,0.2,0.42783538323980064
0.2,0.25,0.4172476142841596
0.2,0.30000000000000004,0.4013900079863089
0.2,0.35000000000000003,0.39040848294246083
0.2,0.4,0.3890481641598588
0.2,0.45,0.3777498765065472
0.2,0.5,0.36157655227701196
0.2,0.55,0.35646478743045085
0.2,0.6000000000000001,0.35061020843695134
0.2,0.65,0.3260208710727668
0.2,0.7000000000000001,0.3143120566587326
0.2,0.75,0.30967571114343784
0.2,0.8,0.31231031071336596
0.2,0.8500000000000001,0.31497432716468887
0.2,0.9,0.26756677350413166
0.2,0.9500000000000001,0.25568492303622053
0.2,1.0,0.24750987061817656
0.25,0.0,0.48846516499817216
0.25,0.05,0.5025538374459382
0.25,0.1,0.5127695915244341
0.25,0.15000000000000002,0.5223884636362883
0.25,0.2,0.5300755018221206
0.25,0.25,0.5356435574653604
0.25,0.30000000000000004,0.5378894635734948
0.25,0.35000000000000003,0.5396303409429929
0.25,0.4,0.5432364119119999
0.25,0.45,0.5451905459549579
0.25,0.5,0.5428988803716502
0.25,0.55,0.5433904184536577
0.25,0.6000000000000001,0.5462627034561596
0.25,0.65,0.535485903996316
0.25,0.7000000000000001,0.5315099397034039
0.25,0.75,0.5293223353051376
0.25,0.8,0.5337684671184098
0.25,0.8500000000000001,0.539086821690348
0.25,0.9,0.5186869481064378
0.25,0.9500000000000001,0.5115166920033729
0.25,1.0,0.5012332128646697
0.30000000000000004,0.0,0.4991855456863795
0.30000000000000004,0.05,0.5196344328594416
0.30000000000000004,0.1,0.5383195020518199
0.30000000000000004,0.15000000000000002,0.5558069909491512
0.30000000000000004,0.2,0.5713892632793648
0.30000000000000004,0.25,0.5864532812511595
0.30000000000000004,0.30000000000000004,0.5971826723624238
0.30000000000000004,0.35000000000000003,0.6093871252562633
0.30000000000000004,0.4,0.6206142896883828
0.30000000000000004,0.45,0.628874994947594
0.30000000000000004,0.5,0.6366316577501686
0.30000000000000004,0.55,0.6445853125569626
0.30000000000000004,0.6000000000000001,0.6515250973393429
0.30000000000000004,0.65,0.6576399497986284
0.30000000000000004,0.7000000000000001,0.6620586335966923
0.30000000000000004,0.75,0.6649628207651779
0.30000000000000004,0.8,0.6716981428244303
0.30000000000000004,0.8500000000000001,0.6787311100921138
0.30000000000000004,0.9,0.6780518009343239
0.30000000000000004,0.9500000000000001,0.6758800190516703
0.30000000000000004,1.0,0.6765567849543428
0.35000000000000003,0.0,0.49999471909483273
0.35000000000000003,0.05,0.5258085065519016
0.35000000000000003,0.1,0.5491614606787143
0.35000000000000003,0.15000000000000002,0.569948495515729
0.35000000000000003,0.2,0.5893034832853017
0.35000000000000003,0.25,0.6070518958788017
0.35000000000000003,0.30000000000000004,0.6233764030292717
0.35000000000000003,0.35000000000000003,0.6375142882076333
0.35000000000000003,0.4,0.6514239567318842
0.35000000000000003,0.45,0.6643385503758098
0.35000000000000003,0.5,0.676318870102845
0.35000000000000003,0.55,0.6870463897221131
0.35000000000000003,0.6000000000000001,0.6975160180950866
0.35000000000000003,0.65,0.7061531533063021
0.35000000000000003,0.7000000000000001,0.714124836644506
0.35000000000000003,0.75,0.7216041414209093
0.35000000000000003,0.8,0.729548268913055
0.35000000000000003,0.8500000000000001,0.7372005560847088
0.35000000000000003,0.9,0.7394111447578935
0.35000000000000003,0.9500000000000001,0.7449461937035802
0.35000000000000003,1.0,0.7469546252654816
0.4,0.0,0.5000000269885282
0.4,0.05,0.5314730642757262
0.4,0.1,0.5593262865690918
0.4,0.15000000000000002,0.5841540346555433
0.4,0.2,0.6064201604809895
0.4,0.25,0.6264990603543695
0.4,0.30000000000000004,0.6446949295450715
0.4,0.35000000000000003,0.6612146763660369
0.4,0.4,0.6763511224113005
0.4,0.45,0.6901503422430563
0.4,0.5,0.7029267377322245
0.4,0.55,0.7140927591557122
0.4,0.6000000000000001,0.7250106863705772
0.4,0.65,0.7351480735050944
0.4,0.7000000000000001,0.7445838048989275
0.4,0.75,0.7533875477741273
0.4,0.8,0.7616191469350154
0.4,0.8500000000000001,0.76933150895702
0.4,0.9,0.7755731514110564
0.4,0.9500000000000001,0.7819024794726422
0.4,1.0,0.7878488607391595
0.45,0.0,0.5000006980499608
0.45,0.05,0.5379774441061864
0.45,0.1,0.5707171357414834
0.45,0.15000000000000002,0.5992298434398587
0.45,0.2,0.624281336740842
0.45,0.25,0.646462765373176
0.45,0.30000000000000004,0.6662377860118905
0.45,0.35000000000000003,0.6839752574756524
0.45,0.4,0.6999722619652458
0.45,0.45,0.714470840385745
0.45,0.5,0.7276701763215189
0.45,0.55,0.7397357127103772
0.45,0.6000000000000001,0.7508060090952609
0.45,0.65,0.7609979870796627
0.45,0.7000000000000001,0.7704110069197829
0.45,0.75,0.7791300284821351
0.45,0.8,0.7872281517828423
0.45,0.8500000000000001,0.7947685743204733
0.45,0.9,0.8018061925773988
0.45,0.9500000000000001,0.8083886142434675
0.45,1.0,0.8145585874681004
0.5,0.0,0.5000091124408478
0.5,0.05,0.5454322659053763
0.5,0.1,0.5834374116356155
0.5,0.15000000000000002,0.6156975554167095
0.5,0.2,0.6434189246553781
0.5,0.25,0.6674925962497136
0.5,0.30000000000000004,0.6885909200581637
0.5,0.35000000000000003,0.7072306789933158
0.5,0.4,0.7238156089365468
0.5,0.45,0.738665707999927
0.5,0.5,0.752037881764491
0.5,0.55,0.7641407691059545
0.5,0.6000000000000001,0.7751455736359428
0.5,0.65,0.7851941035326547
0.5,0.7000000000000001,0.7944048228539653
0.5,0.75,0.8028774663138771
0.5,0.8,0.8106966001755671
0.5,0.8500000000000001,0.8179344001340034
0.5,0.9,0.8246528400733961
0.5,0.9500000000000001,0.8309054324944126
0.5,1.0,0.8367386174234165
0.55,0.0,0.5000777973431384
0.55,0.05,0.5548342150134593
0.55,0.1,0.5988325787322542
0.55,0.15000000000000002,0.6349527723889428
0.55,0.2,0.6651354188780079
0.55,0.25,0.6907336528616012
0.55,0.30000000000000004,0.7127190992807708
0.55,0.35000000000000003,0.7318072231981418
0.55,0.4,0.7485364386514517
0.55,0.45,0.7633196158778364
0.55,0.5,0.7764786097777041
0.55,0.55,0.7882679892213569
0.55,0.6000000000000001,0.7988917178336832
0.55,0.65,0.8085151102510423
0.55,0.7000000000000001,0.8172735561051716
0.55,0.75,0.8252789864652208
0.55,0.8,0.8326247358077007
0.55,0.8500000000000001,0.8393892452680378
0.55,0.9,0.8456389165894762
0.55,0.9500000000000001,0.8514303355563587
0.55,1.0,0.85681202119498
0.6000000000000001,0.0,0.5004997012777405
0.6000000000000001,0.05,0.5654170911398642
0.6000000000000001,0.1,0.6155323342208029
0.6000000000000001,0.15000000000000002,0.6553270261219092
0.6000000000000001,0.2,0.6876673680725255
0.6000000000000001,0.25,0.7144592385669044
0.6000000000000001,0.30000000000000004,0.7370144118122038
0.6000000000000001,0.35000000000000003,0.7562635266237757
0.6000000000000001,0.4,0.7728843641090021
0.6000000000000001,0.45,0.7873818532084751
0.6000000000000001,0.5,0.8001396946421977
0.6000000000000001,0.55,0.8114545504704337
0.6000000000000001,0.6000000000000001,0.821559321649319
0.6000000000000001,0.65,0.830639351892015
0.6000000000000001,0.7000000000000001,0.8388439429068493
0.6000000000000001,0.75,0.8462946864465554
0.6000000000000001,0.8,0.8530915929709113
0.6000000000000001,0.8500000000000001,0.8593176664902922
0.6000000000000001,0.9,0.8650423655959594
0.6000000000000001,0.9500000000000001,0.8703242540813783
0.6000000000000001,1.0,0.8752130538094441
0.65,0.0,0.5029154864812617
0.65,0.05,0.5805593943907466
0.65,0.1,0.6377844501218406
0.65,0.15000000000000002,0.6814986595742945
0.65,0.2,0.7159004845341126
0.65,0.25,0.7436471068392198
0.65,0.30000000000000004,0.7664860120875641
0.65,0.35000000000000003,0.7856075333879908
0.65,0.4,0.8018481800909566
0.65,0.45,0.8158122034718975
0.65,0.5,0.8279466193005371
0.65,0.55,0.8385890343808583
0.65,0.6000000000000001,0.847999082047415
0.65,0.65,0.8563796177007879
0.65,0.7000000000000001,0.8638913726419923
0.65,0.75,0.8706633015871461
0.65,0.8,0.8768000306524772
0.65,0.8500000000000001,0.8823873115819388
0.65,0.9,0.8874960765128929
0.65,0.9500000000000001,0.8921854945902543
0.65,1.0,0.8965053050546551
0.7000000000000001,0.0,0.5109650024711435
0.7000000000000001,0.05,0.59815448472527
0.7000000000000001,0.1,0.6603899251018204
0.7000000000000001,0.15000000000000002,0.7065186240435075
0.7000000000000001,0.2,0.7418511263776737
0.7000000000000001,0.25,0.7696848569697158
0.7000000000000001,0.30000000000000004,0.7921381493006416
0.7000000000000001,0.35000000000000003,0.8106175196925915
0.7000000000000001,0.4,0.8260862721303945
0.7000000000000001,0.45,0.8392231502569792
0.7000000000000001,0.5,0.8505187804078037
0.7000000000000001,0.55,0.8603359568768459
0.7000000000000001,0.6000000000000001,0.8689483961305189
0.7000000000000001,0.65,0.8765663124577173
0.7000000000000001,0.7000000000000001,0.8833537169892451
0.7000000000000001,0.75,0.8894403844607263
0.7000000000000001,0.8,0.894930302739042
0.7000000000000001,0.8500000000000001,0.8999077500950923
0.7000000000000001,0.9,0.9044417396023048
0.7000000000000001,0.9500000000000001,0.9085893185883869
0.7000000000000001,1.0,0.9123980516343853
0.75,0.0,0.5361020216373721
0.75,0.05,0.6284477221689465
0.75,0.1,0.692994056044083
0.75,0.15000000000000002,0.7397173160219089
0.75,0.2,0.7746573776674173
0.75,0.25,0.8015635150355196
0.75,0.30000000000000004,0.8228255499988311
0.75,0.35000000000000003,0.8400088188100938
0.75,0.4,0.8541668799324829
0.75,0.45,0.866027819506016
0.75,0.5,0.8761075633379012
0.75,0.55,0.8847802937288536
0.75,0.6000000000000001,0.8923232237869223
0.75,0.65,0.8989457055756056
0.75,0.7000000000000001,0.9048085888988169
0.75,0.75,0.9100373784236282
0.75,0.8,0.914731361278618
0.75,0.8500000000000001,0.9189700647523716
0.75,0.9,0.9228179061790849
0.75,0.9500000000000001,0.9263275970516822
0.75,1.0,0.9295426725129643
0.8,0.0,0.5896719358144008
0.8,0.05,0.6745429382588123
0.8,0.1,0.7341716511850528
0.8,0.15000000000000002,0.7772348260702767
0.8,0.2,0.8091983270079218
0.8,0.25,0.8335569625583241
0.8,0.30000000000000004,0.852582818043168
0.8,0.35000000000000003,0.8677802645878604
0.8,0.4,0.8801650155920603
0.8,0.45,0.8904369876440563
0.8,0.5,0.8990886037276438
0.8,0.55,0.9064735213109012
0.8,0.6000000000000001,0.9128508666224734
0.8,0.65,0.9184141441559268
0.8,0.7000000000000001,0.9233104415724901
0.8,0.75,0.9276534069160471
0.8,0.8,0.9315321715784666
0.8,0.8500000000000001,0.9350175933643101
0.8,0.9,0.9381666997088104
0.8,0.9500000000000001,0.9410259022722546
0.8,1.0,0.9436333590425331
0.8500000000000001,0.0,0.6883637504302078
0.8500000000000001,0.05,0.7496225661238876
0.8500000000000001,0.1,0.7944677812229337
0.8500000000000001,0.15000000000000002,0.8278603565145854
0.8500000000000001,0.2,0.8531687773023162
0.8500000000000001,0.25,0.8726979909994721
0.8500000000000001,0.30000000000000004,0.8880389869640123
0.8500000000000001,0.35000000000000003,0.9003006206398517
0.8500000000000001,0.4,0.9102639637037209
0.8500000000000001,0.45,0.9184855495467389
0.8500000000000001,0.5,0.9253668025916575
0.8500000000000001,0.55,0.9312010088251744
0.8500000000000001,0.6000000000000001,0.9362053069031973
0.8500000000000001,0.65,0.9405426398169483
0.8500000000000001,0.7000000000000001,0.9443369411294122
0.8500000000000001,0.75,0.9476837342467592
0.8500000000000001,0.8,0.9506576007479712
0.8500000000000001,0.8500000000000001,0.9533174958426784
0.8500000000000001,0.9,0.9557105716457637
0.8500000000000001,0.9500000000000001,0.9578749573169049
0.8500000000000001,1.0,0.959841803322362
0.9,0.0,0.8151297299494911
0.9,0.05,0.8447152658414515
0.9,0.1,0.8680170639675255
0.9,0.15000000000000002,0.8865087250773172
0.9,0.2,0.9013020999144554
0.9,0.25,0.9132382008144351
0.9,0.30000000000000004,0.9229549897032246
0.9,0.35000000000000003,0.9309379554456431
0.9,0.4,0.9375578802250553
0.9,0.45,0.9430990676254091
0.9,0.5,0.9477804663110296
0.9,0.55,0.9517714992911761
0.9,0.6000000000000001,0.9552039448761441
0.9,0.65,0.9581808706421174
0.9,0.7000000000000001,0.9607833654981845
0.9,0.75,0.9630756245538901
0.9,0.8,0.9651087999986512
0.9,0.8500000000000001,0.9669239260429713
0.9,0.9,0.9685541477853903
0.9,0.9500000000000001,0.9700264257138764
0.9,1.0,0.9713628442699495
0.9500000000000001,0.0,0.9400724911999999
0.9500000000000001,0.05,0.9462542078743909
0.9500000000000001,0.1,0.9516168633576871
0.9500000000000001,0.15000000000000002,0.956278954401043
0.9500000000000001,0.2,0.9603409078821843
0.9500000000000001,0.25,0.963887971865673
0.9500000000000001,0.30000000000000004,0.9669926203916621
0.9500000000000001,0.35000000000000003,0.9697165578398556
0.9500000000000001,0.4,0.9721123929756909
0.9500000000000001,0.45,0.9742250399866297
0.9500000000000001,0.5,0.9760928934109575
0.9500000000000001,0.55,0.9777488154015919
0.9500000000000001,0.6000000000000001,0.9792209668869697
0.9500000000000001,0.65,0.9805335085916044
0.9500000000000001,0.7000000000000001,0.9817071933175281
0.9500000000000001,0.75,0.9827598671674448
0.9500000000000001,0.8,0.983706894351198
0.9500000000000001,0.8500000000000001,0.9845615177298859
0.9500000000000001,0.9,0.9853351652121273
0.9500000000000001,0.9500000000000001,0.9860377104403026
0.9500000000000001,1.0,0.9866776948230018
1.0,0.0,0.9989999999999999
1.0,0.05,0.9989999999999999
1.0,0.1,0.9989999999999999
1.0,0.15000000000000002,0.9989999999999999
1.0,0.2,0.9989999999999999
1.0,0.25,0.9989999999999999
1.0,0.30000000000000004,0.9989999999999999
1.0,0.35000000000000003,0.9989999999999999
1.0,0.4,0.9989999999999999
1.0,0.45,0.9989999999999999
1.0,0.5,0.9989999999999999
1.0,0.55,0.9989999999999999
1.0,0.6000000000000001,0.9989999999999999
1.0,0.65,0.9989999999999999
1.0,0.7000000000000001,0.9989999999999999
1.0,0.75,0.9989999999999999
1.0,0.8,0.9989999999999999
1.0,0.8500000000000001,0.9989999999999999
1.0,0.9,0.9989999999999999
1.0,0.9500000000000001,0.9989999999999999
1.0,1.0,0.9989999999999999
