theta,epsilon,delta_v,Value_High,Value_Low,LH_Ratio
0.25,0.1,0.4024575674833165,0.7598962620951936,0.35743869461187683,3.2530785447430275
0.25,0.1,0.3258385304763628,0.7111017040533969,0.3852631735770341,3.56112668015982
0.25,0.1,0.18326149902576197,0.5675989961989525,0.38433749717319055,3.5006912857203183
0.25,0.1,0.27381475967148683,0.664312720547988,0.3904979608765011,3.1892996143343755
0.25,0.1,0.3371818391601741,0.7064419527492819,0.3692601135891078,3.500908993852611
0.25,0.1,0.24128662489141944,0.6302980928632729,0.3890114679718535,3.4432794279226497
0.25,0.1,0.3974590514177045,0.7721418793496698,0.3746828279319654,3.080507923295103
0.25,0.1,0.23490553829031327,0.6318615867811489,0.3969560484908357,3.27565351504762
0.25,0.1,0.2682224677348721,0.6721201148550552,0.4038976471201829,3.2527738150990047
0.25,0.1,0.29468778144756375,0.6978773404812909,0.4031895590337271,3.425986250605251
0.25,0.2,0.1692527910285361,0.5759599366891206,0.4067071456605846,3.8596007663429064
0.25,0.2,0.2415108394427758,0.650194942263498,0.40868410282072226,3.6407932281266757
0.25,0.2,0.16204881316723735,0.5725169204746605,0.4104681073074232,3.6766697279695864
0.25,0.2,0.18355083698351232,0.5927133356087215,0.40916249862520926,3.9905134577753194
0.25,0.2,0.29583654105964774,0.6723246305577204,0.3764880894980728,3.762514044958863
0.25,0.2,0.1740954582652705,0.5863956135217246,0.41230015525645397,3.747197357196279
0.25,0.2,0.14288213303102476,0.5724707410607905,0.42958860802976573,3.7206720307539634
0.25,0.2,0.2592917201378996,0.6542687942414925,0.39497707410359295,3.8791938958536862
0.25,0.2,0.17612385402962405,0.5775613020919941,0.40143744806237,3.736464198651655
0.25,0.2,0.20160386114924825,0.605552732643267,0.4039488714940188,3.934668716747495
0.25,0.3,0.12388319090047899,0.5345211506847485,0.41063795978426954,3.9907165208095905
0.25,0.3,0.1632923600426939,0.5923077589804648,0.42901539893777085,4.144984940499964
0.25,0.3,0.14570341433620687,0.5681066636984707,0.42240324936226403,4.014134434161997
0.25,0.3,0.12282587776460466,0.5362035303334161,0.4133776525688113,3.9049054242958205
0.25,0.3,0.08148081218831957,0.5064218138062405,0.42494100161792103,4.032205009023619
0.25,0.3,0.172181918733009,0.5998099942387037,0.42762807550569476,3.8803649795562705
0.25,0.3,0.13916041134817309,0.57396516549685,0.434804754148677,4.048394214325012
0.25,0.3,0.13201463385882758,0.5600927968249723,0.42807816296614476,3.9880532011272662
0.25,0.3,0.17779571729424556,0.5872813072664124,0.4094855899721669,3.7382836528450616
0.25,0.3,0.19637936894896427,0.6003573955807969,0.4039780266318328,3.8489940876001576
0.25,0.4,0.06107440871247656,0.5125741157671179,0.45149970705464126,4.399837200207578
0.25,0.4,0.07955098009219035,0.5142978663283524,0.43474688623616203,4.027562211788935
0.25,0.4,0.2340786127908414,0.6316212767569396,0.39754266396609816,4.150453167549459
0.25,0.4,0.12013137446127878,0.549846274198321,0.42971489973704213,4.174306359113964
0.25,0.4,0.1765641582509808,0.5919339519156019,0.4153697936646211,4.132466786878405
0.25,0.4,0.15644464144097658,0.565106600956653,0.4086619595156765,4.171806408463933
0.25,0.4,0.15273368999088505,0.5569199058966778,0.40418621590579284,4.078978160726248
0.25,0.4,0.18432179948509395,0.6074053438008588,0.4230835443157648,4.24488548005748
0.25,0.4,0.15526618017396823,0.5602269378602537,0.40496075768628537,4.18971479703889
0.25,0.4,0.20765561789962017,0.613561789195578,0.4059061712959578,4.04392732670615
0.25,0.5,0.14275144663855482,0.5463155882983013,0.40356414165974647,4.306002115477987
0.25,0.5,0.09371050958908711,0.5034762090845097,0.4097656994954227,4.2898500063707585
0.25,0.5,0.11021280317878925,0.5361157724488731,0.42590296927008386,4.167005018110332
0.25,0.5,0.18176572829531726,0.5939504907610748,0.41218476246575747,4.225766215491301
0.25,0.5,0.1766556355262542,0.5874159809456898,0.41076034541943557,4.146668830277753
0.25,0.5,0.23624773352868736,0.6438400962529507,0.40759236272426314,4.184818079358938
0.25,0.5,0.25772501520157304,0.6631630380139555,0.40543802281238245,4.188699444192108
0.25,0.5,0.07019541380004071,0.49430798674377746,0.4241125729437367,4.201598588304833
0.25,0.5,0.13771699010163516,0.5498120575066455,0.4120950674050104,4.226726072956236
0.25,0.5,0.13325626044892006,0.5573371713348172,0.4240809108858972,4.335837457899066
0.25,0.6,0.1672029337258711,0.5673156692911607,0.4001127355652897,4.253783444386486
0.25,0.6,0.14536743807255886,0.5511227911685809,0.4057553530960219,4.268786770605505
0.25,0.6,0.16573673266057187,0.5930836603527891,0.4273469276922173,4.29404240724246
0.25,0.6,0.12033413886171777,0.5425699145568953,0.42223577569517756,4.2528652802509574
0.25,0.6,0.2347639515727046,0.6263480631109588,0.3915841115382543,4.377868161511989
0.25,0.6,0.15062172974879748,0.5693894773166912,0.4187677475678936,4.286476760266301
0.25,0.6,0.16160533829074727,0.5706374666198305,0.40903212832908314,4.330303749597396
0.25,0.6,0.08380001919870857,0.5059047319158888,0.4221047127171802,4.288519262665513
0.25,0.6,0.15098355413572093,0.565594044777824,0.41461049064210315,4.219412500784919
0.25,0.6,0.13900166609121045,0.5609128426401623,0.4219111765489517,4.278297857101625
0.25,0.7,0.09736612054275602,0.5101576351148774,0.41279151457212143,4.175090252593976
0.25,0.7,0.0897028866764443,0.49771385121000333,0.4080109645335591,4.3253433568196655
0.25,0.7,0.09535886828148793,0.5190842254069519,0.42372535712546394,4.299719261497092
0.25,0.7,0.1383352806140768,0.5610783290257659,0.42274304841168914,4.437441085335149
0.25,0.7,0.16312453345413516,0.5757328959947737,0.4126083625406386,4.344997932787096
0.25,0.7,0.12373592608162642,0.552443616511265,0.4287076904296386,4.438714894160444
0.25,0.7,0.0879639964790314,0.5146305533669097,0.42666655688787825,4.328619113670264
0.25,0.7,0.10007322564212691,0.5334769087806416,0.43340368313851463,4.27836752115087
0.25,0.7,0.08312006170213625,0.5037237411118302,0.4206036794096939,4.4705992108054975
0.25,0.7,0.09717263404445894,0.5147865133623087,0.4176138793178499,4.316724734537117
0.25,0.8,0.062407775136488645,0.5179405119363859,0.4555327367998972,4.301578421653129
0.25,0.8,0.11547220436331632,0.5523239401764558,0.43685173581313963,4.4798360585959855
0.25,0.8,0.06551600906109677,0.48715426857983984,0.421638259518743,4.500111949553665
0.25,0.8,0.11589972413937218,0.5258960497629751,0.409996325623603,4.377287269746551
0.25,0.8,0.06681601881482674,0.5032150216102713,0.43639900279544447,4.317497934392873
0.25,0.8,0.06195450454341333,0.49995607362917005,0.4380015690857568,4.35294326595915
0.25,0.8,0.07321946727413371,0.4921182481746563,0.4188987809005226,4.317807969314901
0.25,0.8,0.11303610789205408,0.5345789525183523,0.42154284462629826,4.465045264781434
0.25,0.8,0.16491549826339846,0.5842035062600206,0.4192880079966221,4.312706444816756
0.25,0.8,0.18457572047418186,0.5748582116410632,0.3902824911668813,4.349251499884828
0.25,0.9,0.12246074113390136,0.5553507933927821,0.43289005225888083,4.370482021866797
