theta,gamma,delta_v
0.5128205128205128,0.7777777777777777,0.12608514641063107
0.5128205128205128,0.8888888888888888,0.16990849256703255
0.5128205128205128,1.0,0.12704114114007614
0.6153846153846154,0.0,0.30000033124398195
0.6153846153846154,0.1111111111111111,0.37513892736898546
0.6153846153846154,0.2222222222222222,0.40562906810950317
0.6153846153846154,0.3333333333333333,0.42745715881611007
0.6153846153846154,0.4444444444444444,0.45095405180491593
0.6153846153846154,0.5555555555555556,0.43376772351702625
0.6153846153846154,0.6666666666666666,0.40008291968266935
0.6153846153846154,0.7777777777777777,0.4119450873546174
0.6153846153846154,0.8888888888888888,0.34983806587388255
0.6153846153846154,1.0,0.3426679823079567
0.717948717948718,0.0,0.3000053690776817
0.717948717948718,0.1111111111111111,0.37956776422493377
0.717948717948718,0.2222222222222222,0.43027102745189916
0.717948717948718,0.3333333333333333,0.4689855074451292
0.717948717948718,0.4444444444444444,0.49785247746681927
0.717948717948718,0.5555555555555556,0.5068142570766375
0.717948717948718,0.6666666666666666,0.4742727322672635
0.717948717948718,0.7777777777777777,0.47652601720814897
0.717948717948718,0.8888888888888888,0.5194071204120677
0.717948717948718,1.0,0.5498728744287515
0.8205128205128205,0.0,0.30002697265249556
0.8205128205128205,0.1111111111111111,0.3950878392896843
0.8205128205128205,0.2222222222222222,0.4545276802422978
0.8205128205128205,0.3333333333333333,0.5068432379765577
0.8205128205128205,0.4444444444444444,0.5219120946703544
0.8205128205128205,0.5555555555555556,0.5372472547419647
0.8205128205128205,0.6666666666666666,0.5894854463761594
0.8205128205128205,0.7777777777777777,0.6013658158442983
0.8205128205128205,0.8888888888888888,0.5388235400927632
0.8205128205128205,1.0,0.5560373916381247
0.923076923076923,0.0,0.3001133279663579
0.923076923076923,0.1111111111111111,0.40345295343412396
0.923076923076923,0.2222222222222222,0.4877522702909312
0.923076923076923,0.3333333333333333,0.5143109189287218
0.923076923076923,0.4444444444444444,0.5469302060466857
0.923076923076923,0.5555555555555556,0.593460958247314
0.923076923076923,0.6666666666666666,0.6303840210208526
0.923076923076923,0.7777777777777777,0.6282631216840231
0.923076923076923,0.8888888888888888,0.6430582369111328
0.923076923076923,1.0,0.6821379254474513
1.0256410256410255,0.0,0.30019218150314786
1.0256410256410255,0.1111111111111111,0.4159987350449539
1.0256410256410255,0.2222222222222222,0.5071170978377096
1.0256410256410255,0.3333333333333333,0.5575178539310839
1.0256410256410255,0.4444444444444444,0.59024695080542
1.0256410256410255,0.5555555555555556,0.6537295038456502
1.0256410256410255,0.6666666666666666,0.6282442686943877
1.0256410256410255,0.7777777777777777,0.6649236784162145
1.0256410256410255,0.8888888888888888,0.6402785572928613
1.0256410256410255,1.0,0.6609291784273605
1.1282051282051282,0.0,0.3002863498728293
1.1282051282051282,0.1111111111111111,0.42317611989700055
1.1282051282051282,0.2222222222222222,0.5138835236413484
1.1282051282051282,0.3333333333333333,0.5416917789364021
1.1282051282051282,0.4444444444444444,0.6073773082968553
1.1282051282051282,0.5555555555555556,0.627104950803085
1.1282051282051282,0.6666666666666666,0.638513503370913
1.1282051282051282,0.7777777777777777,0.6914975166452358
1.1282051282051282,0.8888888888888888,0.7015747028905017
1.1282051282051282,1.0,0.7288943777440855
1.2307692307692308,0.0,0.3008258960055211
1.2307692307692308,0.1111111111111111,0.43427561038531776
1.2307692307692308,0.2222222222222222,0.5159784241404624
1.2307692307692308,0.3333333333333333,0.5746288063755149
1.2307692307692308,0.4444444444444444,0.6097556558631514
1.2307692307692308,0.5555555555555556,0.6632945254437885
1.2307692307692308,0.6666666666666666,0.6974732767144495
1.2307692307692308,0.7777777777777777,0.7014057020543325
1.2307692307692308,0.8888888888888888,0.6859331212560819
1.2307692307692308,1.0,0.7228350589587236
1.3333333333333333,0.0,0.30164408769728523
1.3333333333333333,0.1111111111111111,0.4323797446463679
1.3333333333333333,0.2222222222222222,0.5218529712476828
1.3333333333333333,0.3333333333333333,0.5876624405161097
1.3333333333333333,0.4444444444444444,0.6069227209209302
1.3333333333333333,0.5555555555555556,0.6671807325683764
