parameter_value,value_low,value_high,run
0.1,0.1707916032622532,0.8998643599949251,1
0.1,0.15296317081190328,0.8986563631365523,1
0.1,0.24729614408100314,0.7131702547521419,1
0.1,0.125679277632203,0.8995912951577583,1
0.1,0.17157465451277712,0.886010541890093,1
0.1,0.08468035057715098,0.8976514554507232,1
0.1,0.17322808777309984,0.7890356311823372,1
0.1,0.12664189269555573,0.89971663675725,1
0.1,0.07738639349494363,0.8811663843404799,1
0.1,0.12290214533762381,0.89973405891624,1
0.1,0.5697905090683768,0.415610731376595,1
0.1,0.22339406684833502,0.8993177540684962,1
0.1,0.21792929495453628,0.8895375029079808,1
0.1,0.14992223869918223,0.8617935521049902,1
0.1,0.12261371989332312,0.8907211423801058,1
0.1,0.2009274160619883,0.8919472629857647,1
0.1,0.2046808460045802,0.8997574933044135,1
0.1,0.055129610329751055,0.8965257945211921,1
0.1,0.13076343392239537,0.8989259294406876,1
0.1,0.21060071551157436,0.8909384270492121,1
0.1,0.27365022102597564,0.7606239263080105,1
0.1,0.13019877820824072,0.8997621763664596,1
0.1,0.2159202238338823,0.7993583522417876,1
0.1,0.19126502112264646,0.8957749151869634,1
0.1,0.17416005849117666,0.8961906786480408,1
0.1,0.18825381419961454,0.8934628254042253,1
0.1,0.046282439495240794,0.8716233797371957,1
0.1,0.20932506035168752,0.8307356326592295,1
0.1,0.08056140375631693,0.8847786930115004,1
0.1,0.2624809188835493,0.7699470121412456,1
0.1,0.07227905124577719,0.8940284268118519,1
0.1,0.1777476763196713,0.8985845167306604,1
0.1,0.1439916024399109,0.8997964668238276,1
0.1,0.15560512163860252,0.8988936614053401,1
0.1,0.22827669510058846,0.8528430544545744,1
0.1,0.1529385302936734,0.8861596972270921,1
0.1,0.18729461219956348,0.880480059036836,1
0.1,0.20546536095405937,0.8949001859803722,1
0.1,0.24300938393304003,0.8407545914240251,1
0.1,0.13192764443588686,0.8998300265016324,1
0.1,0.18747946231656804,0.8624949232305401,1
0.1,0.07671481416793055,0.8998409090534603,1
0.1,0.2154277759032559,0.8951610076360565,1
0.1,0.20159383184510157,0.8793485231090242,1
0.1,0.21527586776128066,0.8990339914421541,1
0.1,0.18125645401684443,0.8537251081477599,1
0.1,0.07190416250008518,0.8998235191844611,1
0.1,0.2202880952562228,0.8307654605546901,1
0.1,0.13145655882291862,0.8266490873917303,1
0.1,0.22990511627192695,0.8994840375428558,1
0.1,0.0722382854263847,0.893099275269881,1
0.1,0.15075773862894415,0.8837843163929582,1
0.1,0.15254945144945495,0.8562968393344889,1
0.1,0.1880587079954147,0.8566838570850823,1
0.1,0.17144755312166898,0.8260903398296171,1
0.1,0.16421864561200725,0.8998840226999726,1
0.1,0.13221703929889503,0.899803591424025,1
0.1,0.1025732551090959,0.8799967906057513,1
0.1,0.15584517237769582,0.8998212463484127,1
0.1,0.17859133022568366,0.8609583348986636,1
0.1,0.19706219261820734,0.8962492148136089,1
0.1,0.27400006281127215,0.823674194766161,1
0.1,0.2672834406711132,0.8114507991234474,1
0.1,0.2670629136700204,0.8628901343556927,1
0.1,0.19168085239195268,0.8717670019109425,1
0.1,0.14808683332185466,0.897662612593786,1
0.1,0.14303900769345587,0.8997738224292208,1
0.1,0.11769801337012964,0.8980018262080091,1
0.1,0.1376717692817706,0.8998341231506873,1
0.1,0.19568238158005682,0.8983210159251058,1
0.1,0.11814284042913364,0.8997443274599853,1
0.1,0.16649311166820424,0.8950076968226822,1
0.1,0.1842502882963556,0.8988984976477513,1
0.1,0.1401670389852423,0.8173081451389757,1
0.1,0.20269935665875544,0.8065094576239841,1
0.1,0.588602561354185,0.4044344591799021,1
0.1,0.1525045661053067,0.8952458113256645,1
0.1,0.1968580668295858,0.8116244919327921,1
0.1,0.20604736707254073,0.899807610089807,1
0.1,0.13850635598144462,0.8991839637733455,1
0.1,0.5868224623929074,0.3492079637277414,1
0.1,0.16932216803837885,0.8093457046762582,2
0.1,0.17237723719836662,0.8874481184628494,2
0.1,0.1350307860513057,0.897941139054068,2
0.1,0.11028775387315826,0.8996959410082429,2
0.1,0.21045000326788885,0.8992665129879672,2
0.1,0.18826766101757136,0.8887016009544738,2
0.1,0.1915862670703813,0.8859151111650889,2
0.1,0.17984151004906387,0.8863389232488961,2
0.1,0.12741494734850586,0.8951340893335544,2
0.1,0.15710680135662458,0.8964231184010305,2
0.1,0.1858831277616408,0.874296476403923,2
0.1,0.3136291849388507,0.8588398452334366,2
0.1,0.20255122352719943,0.8990863555940286,2
0.1,0.5591220968152466,0.488907739380326,2
0.1,0.2100732728957246,0.8091723136953883,2
0.1,0.15083238601094034,0.8690947822039325,2
0.1,0.1870238701368717,0.8995767091484215,2
0.1,0.11010518950891948,0.8997578919858299,2
0.1,0.21685581786192287,0.8937593160909608,2
0.1,0.24134181510067726,0.8998840226999726,2
0.1,0.1583291692095594,0.8991767589258329,2
0.1,0.19703787875241713,0.8244528865203369,2
0.1,0.16577194480913726,0.8098863956819301,2
0.1,0.15831918765083497,0.8998840226999726,2
0.1,0.17057043612481398,0.8998409090534603,2
0.1,0.21364280129740768,0.8926539721756388,2
0.1,0.18186838679605155,0.8738261922480264,2
0.1,0.07496771930217559,0.8467058428392302,2
0.1,0.14413946769193015,0.8977274768060642,2
0.1,0.20825832157833385,0.888732910655162,2
0.1,0.14567538837063013,0.8997975683968672,2
0.1,0.18926257808370966,0.8997595481753985,2
0.1,0.1943840676358934,0.8829880723601536,2
0.1,0.18983796290129662,0.8239009760615026,2
0.1,0.18077431795490598,0.8975289282944227,2
0.1,0.18044572791234603,0.8581276154015889,2
0.1,0.20823096974893673,0.8978219902208503,2
0.1,0.1294199256917084,0.8541001598788793,2
0.1,0.26234647396965666,0.7533985029898893,2
0.1,0.23834200788659043,0.8897739871983347,2
0.1,0.11406417339056336,0.8997777069735673,2
0.1,0.20146542530421344,0.8848137490892176,2
0.1,0.16401362916505227,0.8997952137662807,2
0.1,0.189115939195552,0.8997803629191573,2
0.1,0.15660747508458983,0.8407085202765741,2
0.1,0.05269408385667971,0.8998711363333028,2
0.1,0.09979295876296457,0.8968878488612757,2
0.1,0.12071299458215877,0.894429487012008,2
0.1,0.26942410520853105,0.8081926624219375,2
0.1,0.18963555505456867,0.8950806763294993,2
0.1,0.20315585713529727,0.8906447943108489,2
0.1,0.17897387689449382,0.855987692268166,2
0.1,0.21155095373503185,0.8926442327419989,2
0.1,0.599662211396836,0.19355994842575858,2
0.1,0.17068026993616953,0.8960559177544213,2
0.1,0.24994706390845228,0.8954626242973712,2
0.1,0.11648408183110334,0.899508312487359,2
0.1,0.09449498060594996,0.8769983320218062,2
0.1,0.16020731763018167,0.890429290098142,2
0.1,0.164036452452418,0.8995110168060781,2
0.1,0.13507620638432305,0.8190509559502336,2
0.1,0.15429422676832236,0.8996682398464436,2
0.1,0.2231765686649518,0.874358414244637,2
0.1,0.21466002056498307,0.8966217356020434,2
0.1,0.14099355209464387,0.8523977702924421,2
0.1,0.32021443862396504,0.8638486724148021,2
0.1,0.13529123920774308,0.8098590604609405,2
0.1,0.20995281198200405,0.8933330783840658,2
0.1,0.1210902182185602,0.8926011566398238,2
0.1,0.09050130053627223,0.8910431202673252,2
0.1,0.1973246067116896,0.8890070692351661,2
0.1,0.15261716018528618,0.898912090880999,2
0.1,0.12021076304243598,0.8756818946599023,2
0.1,0.1367059617111701,0.8982852275276886,2
0.1,0.14867570952650397,0.8987456862524869,2
0.1,0.22218333834268508,0.8994052853814725,2
0.1,0.12096692333479593,0.8997575202765741,2
0.1,0.17176680602376154,0.8726146392601598,2
0.1,0.2882164072732038,0.8465565423167581,2
0.1,0.12085791776607763,0.8961839845466548,2
0.1,0.2436684299226245,0.899668797170926,2
0.1,0.5700869953542931,0.33922541528010636,2
0.1,0.12335028521077855,0.8812316710531028,2
0.1,0.0971733338162394,0.8875509671257066,2
0.1,0.20710007949196643,0.8729814884085104,2
0.1,0.24229011967369796,0.8964213270977548,2
0.1,0.2126998932482017,0.8456342031133797,2
0.1,0.07504816686434795,0.8815671031763054,2
0.1,0.11913870316990748,0.8977718964539931,2
0.1,0.11485303443346791,0.8966160751376129,2
0.1,0.0720269673000931,0.8984023674201773,2
0.1,0.08013112182746475,0.8979569678857765,2
0.1,0.0990684420264207,0.8934739225890941,2
0.1,0.18491931310299836,0.8863598369756749,2
0.1,0.19089099603447618,0.8910195911532811,2
0.1,0.27367663780861584,0.8080501514634858,2
0.1,0.30374880839264995,0.7868721959248421,2
0.1,0.16718649324117404,0.8465943648656794,2
0.1,0.21679699604644626,0.8444216784537937,2
0.1,0.1163539988386176,0.8993898092822705,2
0.1,0.15503747140792495,0.8565193726523334,3
0.1,0.1551226429953031,0.89946845396013,3
0.1,0.23725414297043135,0.8390501069303119,3
0.1,0.16888913162399466,0.8465273685222012,3
0.1,0.5981478575739874,0.4827908006935788,3
0.1,0.28165447393278664,0.8648896762665741,3
0.1,0.12587268735997906,0.7976928295412968,3
0.1,0.18173977458017587,0.8925277875210499,3
0.1,0.09678242462990458,0.8998568181481142,3
0.1,0.1828804793457977,0.8945933568237616,3
0.1,0.18376475882478258,0.896125693256079,3
0.1,0.2686208925641246,0.8972884747403901,3
0.1,0.13077460113575518,0.8952213733931644,3
0.1,0.05744972191376018,0.8842525885904651,3
0.1,0.12222191582395771,0.89991545254828,3
0.1,0.21256309358789932,0.7978026197506636,3
0.1,0.2818995873343643,0.7518056677152657,3
0.1,0.15378035870529486,0.8812733895355065,3
0.1,0.13734876228104698,0.8757814406931355,3
0.1,0.2010246364114448,0.8998711219991908,3
0.1,0.15058904759340794,0.8586608539819846,3
0.1,0.16995693911093968,0.8997817024638171,3
0.1,0.5838295123910751,0.5027262983404288,3
0.1,0.10843459617056173,0.8994296655782086,3
0.1,0.19607324608724175,0.8964004023708636,3
0.1,0.2299893104629136,0.8944885199281603,3
0.1,0.16100071110885172,0.8997817439739721,3
0.1,0.24202953404569053,0.8886791358280772,3
0.1,0.19372092867037577,0.7350218164839559,3
0.1,0.15910559773923427,0.8991758275955613,3
0.1,0.2425524267548787,0.8848861569002755,3
0.1,0.15748390363122217,0.8592285850608414,3
0.1,0.10190741319208409,0.8998568022213231,3
0.1,0.20802975828827738,0.8967329168433592,3
0.1,0.599662211396836,0.3231650474816118,3
0.1,0.0745505602864207,0.8998840226999726,3
0.1,0.1527594360498571,0.7287687850783824,3
0.1,0.1067875066700417,0.8961374303464001,3
0.1,0.1811473887850942,0.8998408481954219,3
0.1,0.18592956430168167,0.8998232322816225,3
0.1,0.24694001404647084,0.8856036302767739,3
0.1,0.2563138420322121,0.8476062520713843,3
0.1,0.2714753042394156,0.8830833927071341,3
0.1,0.1125451848122523,0.8334456233100743,3
0.1,0.17093155686284678,0.8915679362301541,3
0.1,0.16394760680396453,0.8769943438783419,3
0.1,0.1715665250220951,0.7988651717572515,3
0.1,0.08930319806038607,0.8980341196548567,3
0.1,0.1863923849597448,0.8983787298539707,3
0.1,0.21346102231331562,0.8998711363333028,3
0.1,0.17020658144351003,0.8516151114761353,3
0.1,0.20240582112943153,0.8997406341423015,3
0.1,0.08811523205998206,0.8902205805402862,3
0.1,0.0973715812290082,0.8642294367306536,3
0.1,0.2737907223293445,0.8719170115606938,3
0.1,0.12827070789587044,0.8472163956876909,3
0.1,0.2944135837877206,0.879282008789726,3
0.1,0.20082571432422108,0.8386724992439424,3
0.1,0.24903061492420647,0.8098408913570256,3
0.1,0.20236431236549343,0.8206124826726224,3
0.1,0.13458159197559694,0.8946819762180065,3
0.1,0.27152427007957425,0.8998711363333028,3
0.1,0.20662430565377587,0.7907708938107446,3
0.1,0.28304430926931856,0.8555310452007552,3
0.1,0.22219998261476606,0.899050840477014,3
0.1,0.16746441067099108,0.8766377410464914,3
0.1,0.29909734614335176,0.8610618613049568,3
0.1,0.09036409264028411,0.891853400347922,3
0.1,0.1535468641830148,0.860517118539024,3
0.1,0.1295995213137375,0.8993137149222187,3
0.1,0.1904954404248657,0.8985123858937629,3
0.1,0.038726057990298615,0.8951867833807943,3
0.1,0.18976632121965326,0.8966116699547751,3
0.1,0.17097611321280554,0.8518195932098566,3
0.1,0.15708476922249917,0.8681021531240977,3
0.1,0.1248538013058979,0.8611535715299753,3
0.1,0.24530975576735758,0.8243800535229622,3
0.1,0.16263212830513996,0.8998568181481142,3
0.1,0.1700080202003747,0.8551131499541271,3
0.1,0.48075065456331056,0.6318092060873803,3
0.1,0.10596136413849783,0.8958361060225716,3
0.1,0.15720739561278727,0.8341247973922605,3
0.1,0.5486832582435955,0.5777535142368618,3
0.1,0.3176349792330776,0.8070505272584236,3
0.1,0.1474373302251807,0.8998711363333028,3
0.1,0.1603582354904106,0.8804339914251511,3
0.1,0.23222121200234022,0.8882345493538343,3
0.1,0.2055865735447201,0.8711846282065187,3
0.1,0.14518372460503687,0.8998409090534603,3
0.1,0.1360239558661659,0.8644435370002702,3
0.1,0.08878072439403362,0.8813322812204465,3
0.1,0.21671307736467998,0.8875429768577012,3
0.1,0.20885598621091536,0.8970755553201283,3
0.1,0.2946731561112933,0.8931041436920266,3
0.1,0.13802387313523315,0.8946904309631785,3
0.1,0.09728577214543953,0.8926790747897347,3
0.1,0.08406591743604237,0.8996690130660634,3
0.1,0.06754802043989186,0.8964911119226832,3
0.1,0.1148399950352837,0.8704054234431968,3
0.1,0.13429408543494328,0.8995944924621909,3
0.1,0.2056419307212592,0.893988617723721,4
0.1,0.16487142928966922,0.8990421037178911,4
0.1,0.2705195728870213,0.8993770692848015,4
0.1,0.0878888580566964,0.8994512102355223,4
0.1,0.14885499066471963,0.8998568181481142,4
0.1,0.2082193897826588,0.8457429284915357,4
0.1,0.08786969176909626,0.8918015525287604,4
0.1,0.15003481607137767,0.8797872572332297,4
0.1,0.06575032328254195,0.8856682654865536,4
0.1,0.08007872077579369,0.8992379162021957,4
0.1,0.1988609319323902,0.8622178365309455,4
0.1,0.2114820909057763,0.8996755085122229,4
0.1,0.23850486772141,0.8317631787011902,4
0.1,0.13909469051460088,0.898918689008155,4
0.1,0.15779815670029812,0.8975005355026301,4
0.1,0.27152110381557826,0.7880845343284493,4
0.1,0.23093638539933298,0.8291619031622529,4
0.1,0.09448301137618907,0.8998840226999726,4
0.1,0.07645571809853884,0.899518678956762,4
0.1,0.07109196538675362,0.8983016068442554,4
0.1,0.30988352775882566,0.7750816584172461,4
0.1,0.16192859586845176,0.891273946284233,4
0.1,0.21687287817396275,0.8674682191962876,4
0.1,0.23929034867127758,0.8977542122898722,4
0.1,0.2530324681087856,0.898141765267879,4
0.1,0.1926443663276085,0.8998077623080148,4
0.1,0.20718712198875594,0.8940082389186135,4
0.1,0.18659498459246449,0.8977024688431037,4
0.1,0.4831453588209392,0.6654582518635473,4
0.1,0.16171974777483059,0.8624990539118178,4
0.1,0.19735626449616872,0.787047114838491,4
0.1,0.16509372169173675,0.8314585280101621,4
0.1,0.15137775829167205,0.8236320286405614,4
0.1,0.24327494953328646,0.805142249021323,4
0.1,0.21526927003848578,0.8997067404258078,4
0.1,0.20734007926737816,0.8233591076795191,4
0.1,0.08963494758054986,0.8987360883518989,4
0.1,0.211384518135392,0.8098035914240249,4
0.1,0.23052275555822527,0.8898196713301173,4
0.1,0.08886890418555284,0.899172417286322,4
0.1,0.14673767052202483,0.8997575202765741,4
0.1,0.19079954373505173,0.8079300850437139,4
0.1,0.24389732790393392,0.8998232322816225,4
0.1,0.10668689596912562,0.8933181930801399,4
0.1,0.1584290478042536,0.8748642042269653,4
0.1,0.28500753002407725,0.8847723047192168,4
0.1,0.09908193735112672,0.8902766441848312,4
0.1,0.15844417028355684,0.8600213337870296,4
0.1,0.1529074659996791,0.882033181151927,4
0.1,0.20041741680111996,0.8926442524047039,4
0.1,0.27928320590288636,0.8917239980090709,4
0.1,0.3229565549530305,0.8904882027505924,4
0.1,0.11851732652952504,0.8997794627470995,4
0.1,0.09030465396065186,0.8801293647413396,4
0.1,0.12450063264369053,0.8996950872211218,4
0.1,0.25290046000980887,0.7711063360075128,4
0.1,0.296869152033426,0.8153318532451908,4
0.1,0.22499992508317332,0.8947320811685627,4
0.1,0.022247937346379806,0.899923907293452,4
0.1,0.1367292361781711,0.8947089815101557,4
0.1,0.16531983790195984,0.8494253455494274,4
0.1,0.5638506499521753,0.4416449894140727,4
0.1,0.14340712682508927,0.8934822326516274,4
0.1,0.2523155579692514,0.8734683861350369,4
0.1,0.13044569423056543,0.8674374078645184,4
0.1,0.24752764765178895,0.817345124324774,4
0.1,0.18436934761255003,0.8759910386450342,4
0.1,0.1831308285498061,0.8970399288307501,4
0.1,0.1568571758307638,0.8910081838795384,4
0.1,0.2659240606940407,0.8020800874333028,4
0.1,0.13072399274160906,0.8996842052635315,4
0.1,0.2215779598539074,0.8897246512935761,4
0.1,0.23477291071415385,0.8998232322816225,4
0.1,0.11366085010723753,0.8908916645286925,4
0.1,0.12294688166339203,0.8958293140927613,4
0.1,0.33425519003945825,0.8091667393256474,4
0.1,0.1491383885309352,0.898658088061492,4
0.1,0.1778285723567514,0.8741476363826773,4
0.1,0.0815064806553923,0.8953276952335641,4
0.1,0.10053505471712836,0.8858832381968655,4
0.1,0.19141484313342078,0.8941888542653127,4
0.1,0.061491409325457325,0.8912827075781745,4
0.1,0.1968293292212621,0.8993125984858442,4
0.1,0.5639230052433309,0.4004915086001747,4
0.1,0.15986340828192483,0.866903735802768,4
0.1,0.27312303769106183,0.886295074247295,4
0.1,0.11590001812509089,0.8998232322816225,4
0.1,0.15267912816648505,0.8605980155847812,4
0.1,0.1808316298993066,0.8782336642971187,4
0.1,0.13577617895239477,0.899923907293452,4
0.1,0.11061576798588285,0.8577722559259275,4
0.1,0.10401806775807099,0.8603318572009995,4
0.1,0.12187949299537042,0.899799946725778,4
0.1,0.10335066752805272,0.8930390164973723,4
0.1,0.21248826235648255,0.8821331598693152,4
0.1,0.3381892368430742,0.8939264914060358,4
0.1,0.2152044338418288,0.8090112134424631,4
0.1,0.2923550458453597,0.7059002992886481,4
0.1,0.22394131353838012,0.8171060574140251,4
0.1,0.16470230251668352,0.869351439289949,4
0.2,0.2708430156799434,0.6728140648904009,0
0.2,0.10173977489003785,0.899962586077056,0
0.2,0.06594363568899379,0.8965773170686421,0
0.2,0.09624779491830474,0.875840603084846,0
0.2,0.21803863782855726,0.8819195506223475,0
0.2,0.18995690249916208,0.8999999934913266,0
0.2,0.11371292765230831,0.8262710742311182,0
0.2,0.08784687308689516,0.8755036111849009,0
0.2,0.24359854788375834,0.7471376843034713,0
0.2,0.11207835020383936,0.8942532024602491,0
0.2,0.21174526914823316,0.8758407987942688,0
0.2,0.21799602397970458,0.8999269472002769,0
0.2,0.17380199427528684,0.7006721066945097,0
0.2,0.23373929273944943,0.8979247311259764,0
0.2,0.18620259302332542,0.8953953745170524,0
0.2,0.3281773544740789,0.897924412945304,0
0.2,0.21260802605320012,0.8589355991481732,0
0.2,0.12192483044583817,0.8993121357896262,0
0.2,0.16572052293002845,0.899999987949929,0
0.2,0.12040588406907404,0.8999984047010712,0
0.2,0.23136908206961584,0.8999547232157749,0
0.2,0.3109790495357067,0.8971752324831495,0
0.2,0.09857835040073185,0.8910727269314808,0
0.2,0.3076267527212644,0.8805584523362258,0
0.2,0.13672886127078754,0.899998860232121,0
0.2,0.07569240518158224,0.8928552132513645,0
0.2,0.13831008294685124,0.8983397848989719,0
0.2,0.029057575053769335,0.8948779456241409,0
0.2,0.21299612335619872,0.8999381829255915,0
0.2,0.0905270085685108,0.890104382642852,0
0.2,0.026741769215036137,0.8991499698682736,0
0.2,0.018324729219053836,0.899999991867415,0
0.2,0.2816270271088369,0.784799986653944,0
0.2,0.24840520215110085,0.8262701004488917,0
0.2,0.25512372722774246,0.8994201009128409,0
0.2,0.23205423786734714,0.8964785714078145,0
0.2,0.3733653741841834,0.8985805554508914,0
0.2,0.33335041430331974,0.6444691497442238,0
0.2,0.2523635451038182,0.8698009825445603,0
0.2,0.05266509670733127,0.8999999869746761,0
0.2,0.32709369970944757,0.8404734848583234,0
0.2,0.24065067456635925,0.8524644743067031,0
0.2,0.06422467401106842,0.8920834473346718,0
0.2,0.09971745970850852,0.870595985334897,0
0.2,0.12172475073965686,0.8999999902126528,0
0.2,0.1842384898367737,0.8559180705179422,0
0.2,0.1924969296683198,0.899999991867415,0
0.2,0.11410768722405154,0.8876298195001064,0
0.2,0.3013997292924225,0.89999971143855,0
0.2,0.10254231306819028,0.8407936968530246,0
0.2,0.21869350799017986,0.7636134529187222,0
0.2,0.14974957391725066,0.8998215901946994,0
0.2,0.19921974283095184,0.8999626102577641,0
0.2,0.22194212851096254,0.8806427322966747,0
0.2,0.15339554998393215,0.8999999966688932,0
0.2,0.026252305824615917,0.8922473743683901,0
0.2,0.06993346158570418,0.8998848418279701,0
0.2,0.13284662088500462,0.7559626047813592,0
0.2,0.206491061207136,0.8999846745834975,0
0.2,0.07841482004737428,0.8949027019762179,0
0.2,0.04330758104336921,0.8999999947951456,0
0.2,0.2987311944381498,0.8999086894680456,0
0.2,0.17158128179118148,0.7186526893796701,0
0.2,0.08768098413646655,0.8998471972865917,0
0.2,0.06542338426972075,0.8999999966681521,0
0.2,0.2173870854663945,0.8999937008890405,0
0.2,0.20688409969854363,0.8999402351783543,0
0.2,0.1580200925748356,0.8999611903291823,0
0.2,0.0660023217878381,0.899941228498718,0
0.2,0.25901815871727996,0.8999999966688932,0
0.2,0.45018717016149556,0.8732445546429618,0
0.2,0.09666690181752659,0.8262644342193528,0
0.2,0.1727225415552692,0.898937185186089,0
0.2,0.18397237345125092,0.8999999681721493,0
0.2,0.20778594651920654,0.7182359460886342,0
0.2,0.22626811063215577,0.8999999898258884,0
0.2,0.1835437649740597,0.8999998385057181,0
0.2,0.11194781169264183,0.8993199264405831,0
0.2,0.3012362476565592,0.8999967821866234,0
0.2,0.2644053736172234,0.8998858955620243,0
0.2,0.26473387143530624,0.8698008454312968,0
0.2,0.010298305190831462,0.899999993493932,0
0.2,0.17944387212161772,0.8999974061354733,0
0.2,0.2992374571899612,0.8999269099314525,0
