parameter_value,value_low,value_high,run
0.5,0.45599986063499043,0.2871406356297306,3
0.5,0.025252183525708547,0.49996614353414903,3
0.5,0.5688855596124869,0.16834975529169588,3
0.5,0.5813375930982912,0.3284583040736133,3
0.5,0.5999406929911234,0.20921068467683906,3
0.5,0.4559987608943242,0.4571377794923825,3
0.5,0.59999946292669,0.18687870524646216,3
0.5,0.006046617599999894,0.49987215770841187,3
0.5,0.42920481176040715,0.1732224903141578,3
0.5,0.5999988627884495,0.24703604959777256,3
0.5,0.5166521510857928,0.402079954591375,3
0.5,0.5999988627883432,0.14052895426124312,3
0.5,0.5047952919225918,0.4567999999999965,3
0.5,0.570587087705475,0.24032873216522016,3
0.5,0.11345668698528272,0.4999997147521536,3
0.5,0.5999999999982867,0.13838046505440582,3
0.5,0.5999999999999936,0.2754441120067509,3
0.5,0.1830241829485004,0.499999998761687,3
0.5,0.5999999999999894,0.04230794664819913,3
0.5,0.06951531284466525,0.4987906762828044,3
0.5,0.12959996816534924,0.4952640080775234,3
0.5,0.598783574186738,0.435239853115357,3
0.5,0.5845285300424485,0.21399672604134354,3
0.5,0.07775999587422924,0.4979812637558038,3
0.5,0.045480329266941316,0.4998272993232668,3
0.5,0.5999999999998469,0.20268467198048104,3
0.5,0.5975813529599999,0.10838586895852935,3
0.5,0.35999952996286566,0.4741747769998502,3
0.5,0.02361145339190199,0.4999999999999625,3
0.5,0.5999999537333649,0.3695567394723034,3
0.5,0.3174464549140418,0.2880380540377243,3
0.5,0.5999999996791778,0.2549033674075809,3
0.5,0.4563154423836641,0.2999960758179636,3
0.5,0.5999999999997737,0.11599510769537352,3
0.5,0.19065557946754183,0.4973148561985364,3
0.5,0.5998633915748618,0.17849754523080058,3
0.5,0.5999999115704309,0.09282007120514901,3
0.5,0.4524316443419494,0.37827064798257515,3
0.5,0.27497392702513884,0.49999999999999994,3
0.5,0.294781543823264,0.49999999999999023,3
0.5,0.4559593758536218,0.15247986706475697,3
