ratio,theta_post,DeltaV_post,Value_High_post,Value_Low_post
1.45,0.35000000000000003,0.38101938037005556,0.6523603163904107,0.27134093602035525
1.45,0.4,0.48495395872950187,0.7060549667117644,0.22110100798226245
1.45,0.45,0.5000558655710653,0.7054189947956133,0.2053631292245482
1.45,0.5,0.5163032898622923,0.7047358398334699,0.18843254997117773
1.45,0.55,0.5501543125567727,0.7094120344231348,0.15925772186636195
1.45,0.6000000000000001,0.569362767405577,0.7108941298535636,0.14153136244798667
1.45,0.65,0.5922340697636871,0.7126817834058682,0.12044771364218135
1.45,0.7000000000000001,0.6039071453923395,0.7116716792274185,0.1077645338350792
1.45,0.75,0.6199970006899542,0.7128369360008902,0.09283993531093591
1.45,0.8,0.6264946047044639,0.7126880808980011,0.08619347619353702
1.45,0.8500000000000001,0.6494012352651167,0.7143017489026247,0.06490051363750807
1.45,0.9,0.6781078998530161,0.7217356722340819,0.04362777238106516
1.45,0.9500000000000001,0.6841020276465151,0.7220123632938638,0.03791033564734877
1.45,1.0,0.6539629832105477,0.7249999999999995,0.07103701678945176
1.6,0.0,0.287131076630571,0.7871310766305709,0.4999999999999999
1.6,0.05,0.2843543271121821,0.7418312507832002,0.45747692367101844
1.6,0.1,0.3005499395371557,0.7201137744416202,0.4195638349044647
1.6,0.15000000000000002,0.32669417213655366,0.7135978896790361,0.3869037175424824
1.6,0.2,0.36073006471426056,0.7159707217134117,0.35524065699915136
1.6,0.25,0.44902739938434433,0.7527396205023726,0.303712221118028
1.6,0.30000000000000004,0.47425966109228257,0.7571894176568502,0.28292975656456776
1.6,0.35000000000000003,0.5122971822597221,0.764407019764553,0.25210983750483135
1.6,0.4,0.5650586767660373,0.7834543942154081,0.21839571744937122
1.6,0.45,0.5730320066117505,0.7783949014426468,0.20536289483089615
1.6,0.5,0.5892148366054195,0.7776443026025937,0.18842946599717397
1.6,0.55,0.6262744872712241,0.7844809247613714,0.15820643749014746
1.6,0.6000000000000001,0.6430109894628265,0.7844557873799812,0.14144479791715486
1.6,0.65,0.6659820110502425,0.7864104894484725,0.12042847839822987
1.6,0.7000000000000001,0.6775283535882793,0.7852928874233585,0.1077645338350792
1.6,0.75,0.6937387526900457,0.7865786880009823,0.09283993531093591
1.6,0.8,0.7002209579008092,0.7864144340943464,0.08619347619353702
1.6,0.8500000000000001,0.7232945196343541,0.7881950332718618,0.06490051363750807
1.6,0.9,0.7527702107737837,0.7963979831548488,0.04362777238106516
1.6,0.9500000000000001,0.7587929617803633,0.7967032974277118,0.03791033564734877
1.6,1.0,0.7289629832105483,0.8000000000000002,0.07103701678945176
1.75,0.0,0.3609246150646887,0.8609246150646884,0.4999999999999999
1.75,0.05,0.35390100687310705,0.8113779305441255,0.45747692367101844
1.75,0.1,0.3831359184806357,0.8024425841823231,0.4193066657016874
1.75,0.15000000000000002,0.41142291180956275,0.7936830821354393,0.3822601703258765
1.75,0.2,0.4533968799785974,0.8006223709118492,0.3472254909332515
1.75,0.25,0.5104123917150064,0.8167535462092644,0.30634115449425775
1.75,0.30000000000000004,0.5655356286289788,0.84186771862897,0.2763320899999909
1.75,0.35000000000000003,0.5844021202063315,0.836507879342942,0.2521057591366101
1.75,0.4,0.6385075433090878,0.8569032571851862,0.2183957138760983
1.75,0.45,0.6460070945663343,0.8513699481745756,0.2053628536082414
1.75,0.5,0.6728891293447673,0.8572098618072259,0.18432073246245878
1.75,0.55,0.6998355443849698,0.8580384740590036,0.15820292967403343
1.75,0.6000000000000001,0.7165537195296996,0.8579985174468548,0.14144479791715486
1.75,0.65,0.7397079944360366,0.8601364728342664,0.12042847839822986
1.75,0.7000000000000001,0.7511495617842205,0.858914095619299,0.10776453383507853
1.75,0.75,0.7674805328538311,0.8603204400018518,0.09283990714802058
1.75,0.8,0.7739473110972901,0.860140787290691,0.08619347619340069
1.75,0.8500000000000001,0.7971878040067962,0.8620883176410992,0.06490051363430291
1.75,0.9,0.8274325217559342,0.8710602940756157,0.04362777231968195
1.75,0.9500000000000001,0.8334838968998513,0.8713942315615599,0.037910334661708754
1.75,1.0,0.8039630042758519,0.8749999999999998,0.07103699572414791
1.9,0.0,0.4347181534988061,0.9347181534988064,0.4999999999999999
1.9,0.05,0.43183800846450665,0.88930694480505,0.4574689363405435
1.9,0.1,0.4823797840055734,0.8963951333393293,0.4140153493337559
1.9,0.15000000000000002,0.4953716747661641,0.8753750023239982,0.38000332755783367
1.9,0.2,0.5329991221045682,0.8781761015015496,0.34517697939698155
1.9,0.25,0.5873535889085827,0.8927796380756272,0.30542604916704436
1.9,0.30000000000000004,0.6469447387640977,0.9198189412540005,0.27287420248990296
1.9,0.35000000000000003,0.6800751477208631,0.9234650747588058,0.24338992703794265
1.9,0.4,0.7117003133317472,0.9302721153416545,0.21857180200990683
1.9,0.45,0.7189816615527267,0.9243445151609679,0.2053628536082414
1.9,0.5,0.7463642603596453,0.9306849928213424,0.18432073246169672
1.9,0.55,0.7733907758346406,0.9315912589925368,0.15820048315789587
1.9,0.6000000000000001,0.790096449596573,0.9315412475137277,0.14144479791715486
1.9,0.65,0.8134339778218307,0.9338624562200607,0.12042847839822972
1.9,0.7000000000000001,0.8247707699801607,0.932535303815239,0.10776453383507764
1.9,0.75,0.8412222848540021,0.9340621920020101,0.09283990714800822
1.9,0.8,0.8476736642938091,0.9338671404870361,0.08619347619322702
1.9,0.8500000000000001,0.8710810883801162,0.9359816020103363,0.06490051363021944
1.9,0.9,0.9020948327549038,0.9457226049963833,0.0436277722414791
1.9,0.9500000000000001,0.9081748322894146,0.9460851656954077,0.03791033340599337
1.9,1.0,0.8789630311132621,0.9499999999999996,0.07103696888673762
2.05,0.0,0.5085116919329221,1.0085116919329224,0.4999999999999999
2.05,0.05,0.520300482482634,0.9765699528159754,0.4562694703333416
2.05,0.1,0.5591393390033479,0.9706552595258163,0.41151592052246827
2.05,0.15000000000000002,0.5891580468635846,0.9676709065942457,0.3785128597306608
2.05,0.2,0.612107170553834,0.9565841561426989,0.344476985588865
2.05,0.25,0.6802374833854684,0.9821467551543069,0.3019092717688384
2.05,0.30000000000000004,0.7195620235999397,0.9924362260898432,0.27287420248990296
2.05,0.35000000000000003,0.7529802854321609,0.9963702124700969,0.2433899270379353
2.05,0.4,0.7851723991988867,1.0037438635534124,0.21857146435452535
2.05,0.45,0.791956228539119,0.9973190821473601,0.2053628536082414
2.05,0.5,0.8198393913718561,1.0041601238335536,0.18432073246169672
2.05,0.55,0.8469374541761565,1.005137937334052,0.15820048315789587
2.05,0.6000000000000001,0.8636391796634457,1.0050839775806006,0.14144479791715486
2.05,0.65,0.8871599612076254,1.0075884396058545,0.12042847839822972
2.05,0.7000000000000001,0.8983919781761005,1.0061565120111784,0.10776453383507764
2.05,0.75,0.9149640368541606,1.0078039440021693,0.09283990714800822
2.05,0.8,0.9214000174901538,1.0075934936833808,0.08619347619322702
2.05,0.8500000000000001,0.9449743727493536,1.0098748863795737,0.06490051363021944
2.05,0.9,0.9767571436756711,1.0203849159171505,0.0436277722414791
2.05,0.9500000000000001,0.9828657664232627,1.0207760998292559,0.03791033340599337
2.05,1.0,0.9539630311132626,1.025,0.07103696888673762
2.2,0.0,0.5823052303670392,1.0823052303670395,0.4999999999999999
2.2,0.05,0.5917568204935596,1.048026290826901,0.4562694703333416
2.2,0.1,0.6301628945784076,1.0416788151008756,0.41151592052246827
2.2,0.15000000000000002,0.6647632351509691,1.04177609488163,0.3770128597306608
2.2,0.2,0.6869011331984219,1.0298781187872872,0.34297698558886497
2.2,0.25,0.7520918608044606,1.0540015598608847,0.3019096990564244
2.2,0.30000000000000004,0.7921793084357825,1.0650535109256853,0.27287420248990296
2.2,0.35000000000000003,0.8258855329434558,1.069275459683993,0.24338992674053736
2.2,0.4,0.858617072141819,1.0771885364963443,0.21857146435452535
2.2,0.45,0.8649307955255109,1.0702936491337522,0.2053628536082414
2.2,0.5,0.893314522384068,1.0776352548457653,0.18432073246169672
2.2,0.55,0.920484132573549,1.0786846156763903,0.1582004831028408
2.2,0.6000000000000001,0.9371819097303199,1.0786267076474743,0.14144479791715486
2.2,0.65,0.9608859445934194,1.0813144229916491,0.12042847839822964
2.2,0.7000000000000001,0.9720131863720416,1.0797777202071186,0.10776453383507725
2.2,0.75,0.988705788854325,1.0815456960023275,0.09283990714800329
2.2,0.8,0.9951263706865682,1.0813198468797258,0.0861934761931576
2.2,0.8500000000000001,1.018867657120222,1.0837681707488103,0.06490051362858808
2.2,0.9,1.0514194546276803,1.0950472268379168,0.04362777221023661
2.2,0.9500000000000001,1.0575567010587765,1.0954670339631039,0.03791033290432737
2.2,1.0,1.0289630418349716,1.1,0.07103695816502772
2.35,0.0,0.6560987688011561,1.1560987688011566,0.4999999999999999
2.35,0.05,0.6632131585044844,1.1194826288378257,0.4562694703333416
2.35,0.1,0.7011864501534676,1.1127023706759354,0.41151592052246827
2.35,0.15000000000000002,0.7357934234383524,1.112806283169014,0.3770128597306608
2.35,0.2,0.7571200958430091,1.100097081431875,0.34297698558886497
2.35,0.25,0.8239556035222473,1.1258653025786711,0.3019096990564244
2.35,0.30000000000000004,0.8647965932716237,1.1376707957615264,0.27287420248990296
2.35,0.35000000000000003,0.8987906779219091,1.1421806046624465,0.24338992674053736
2.35,0.4,0.9320617450847519,1.1506332094392773,0.21857146435452535
2.35,0.45,0.9379053625119024,1.1432682161201444,0.2053628536082414
2.35,0.5,0.9667896533962794,1.151110385857976,0.18432073246169672
2.35,0.55,0.9940308109151215,1.1522312940179622,0.1582004831028408
2.35,0.6000000000000001,1.0107246397971925,1.1521694377143477,0.14144479791715486
2.35,0.65,1.0346119279792134,1.1550404063774427,0.12042847839822964
2.35,0.7000000000000001,1.0456343945679802,1.1533989284030577,0.10776453383507725
2.35,0.75,1.0624475408544831,1.1552874480024864,0.09283990714800329
2.35,0.8,1.0688527238829126,1.1550462000760708,0.0861934761931576
2.35,0.8500000000000001,1.0927609414894588,1.1576614551180466,0.06490051362858808
2.35,0.9,1.1260817655484474,1.1697095377586844,0.04362777221023661
2.35,0.9500000000000001,1.1322476351926238,1.1701579680969514,0.03791033290432737
2.35,1.0,1.1039630418349717,1.1749999999999996,0.07103695816502772
2.5,0.0,0.7298923072352715,1.2298923072352717,0.4999999999999999
2.5,0.05,0.734669496515409,1.1909389668487511,0.4562694703333416
2.5,0.1,0.7722100057285265,1.1837259262509943,0.41151592052246827
2.5,0.15000000000000002,0.8068236117257366,1.1838364714563976,0.3770128597306608
2.5,0.2,0.8413222103332332,1.1828141963439078,0.3414919860106745
2.5,0.25,0.8958193462400352,1.1977290452964593,0.3019096990564244
2.5,0.30000000000000004,0.9374138781074667,1.2102880805973693,0.27287420248990296
2.5,0.35000000000000003,0.9716958229003637,1.2150857496409013,0.24338992674053736
2.5,0.4,1.0055064180276847,1.2240778823822103,0.21857146435452535
2.5,0.45,1.0108799294982949,1.2162427831065368,0.2053628536082414
2.5,0.5,1.0402647844084902,1.2245855168701865,0.18432073246169672
2.5,0.55,1.0675774892566934,1.2257779723595343,0.1582004831028408
2.5,0.6000000000000001,1.0842673698640655,1.225712167781221,0.14144479791715486
2.5,0.65,1.1083379113650085,1.2287663897632375,0.12042847839822964
2.5,0.7000000000000001,1.119255602763921,1.2270201365989983,0.10776453383507725
2.5,0.75,1.136189292854642,1.2290292000026457,0.09283990714800329
2.5,0.8,1.142579077079258,1.2287725532724163,0.0861934761931576
2.5,0.8500000000000001,1.1666542258586963,1.2315547394872841,0.06490051362858808
2.5,0.9,1.2007440764692145,1.2443718486794506,0.04362777221023661
2.5,0.9500000000000001,1.2069385693264723,1.2448489022307998,0.03791033290432737
2.5,1.0,1.1789630418349721,1.2499999999999998,0.07103695816502772
2.65,0.0,0.8036858456693883,1.3036858456693883,0.4999999999999999
2.65,0.05,0.8061258345263342,1.2623953048596763,0.4562694703333416
2.65,0.1,0.8432335613035866,1.2547494818260543,0.41151592052246827
2.65,0.15000000000000002,0.8778538000131204,1.2548666597437819,0.3770128597306608
2.65,0.2,0.9122910621138676,1.2537830481245424,0.3414919860106745
2.65,0.25,0.9676830889578231,1.269592788014247,0.3019096990564244
2.65,0.30000000000000004,1.0100311629433079,1.2829053654332117,0.27287420248990296
2.65,0.35000000000000003,1.0446009698997405,1.287990896641016,0.243389926741275
2.65,0.4,1.0789510909706173,1.2975225553251424,0.21857146435452535
2.65,0.45,1.083854496484687,1.2892173500929291,0.2053628536082414
2.65,0.5,1.1137399154207017,1.2980606478823982,0.18432073246169672
2.65,0.55,1.141124167598265,1.299324650701106,0.1582004831028408
2.65,0.6000000000000001,1.1578100999309389,1.2992548978480938,0.14144479791715486
2.65,0.65,1.1820638947508018,1.302492373149032,0.12042847839822964
2.65,0.7000000000000001,1.1928768109598604,1.3006413447949374,0.10776453383507716
2.65,0.75,1.2099310448548017,1.3027709520028035,0.09283990714800179
2.65,0.8,1.2163054302756247,1.30249890646876,0.0861934761931362
2.65,0.8500000000000001,1.2405475102284376,1.305448023856521,0.06490051362808394
2.65,0.9,1.2754063873996355,1.319034159600218,0.0436277722005817
2.65,0.9500000000000001,1.28162950361535,1.3195398363646473,0.03791033274929719
2.65,1.0,1.2539630451483095,1.324999999999999,0.07103695485169007
2.8,0.0,0.877479384103504,1.3774793841035047,0.4999999999999999
2.8,0.05,0.8775821725372592,1.3338516428706013,0.4562694703333416
2.8,0.1,0.9142571168786464,1.3257730374011143,0.41151592052246827
2.8,0.15000000000000002,0.9488839883005038,1.3258968480311646,0.3770128597306608
2.8,0.2,0.9832599138945021,1.3247518999051766,0.3414919860106745
2.8,0.25,1.0395468316756102,1.341456530732035,0.3019096990564244
2.8,0.30000000000000004,1.082648447779151,1.3555226502690547,0.27287420248990296
2.8,0.35000000000000003,1.117506114992629,1.3608960417339047,0.243389926741275
2.8,0.4,1.1523957639135498,1.3709672282680752,0.21857146435452535
2.8,0.45,1.1568290634710794,1.362191917079321,0.2053628536082414
2.8,0.5,1.1872150464329134,1.3715357788946103,0.18432073246169672
2.8,0.55,1.2146708459398368,1.3728713290426777,0.1582004831028408
2.8,0.6000000000000001,1.2313528299978127,1.3727976279149667,0.14144479791715486
2.8,0.65,1.2557898781365964,1.3762183565348254,0.12042847839822964
2.8,0.7000000000000001,1.2664980191558006,1.3742625529908779,0.10776453383507716
2.8,0.75,1.2836727968549613,1.3765127040029628,0.09283990714800179
2.8,0.8,1.29003178347197,1.3762252596651054,0.0861934761931362
2.8,0.8500000000000001,1.3144407945976748,1.3793413082257582,0.06490051362808394
2.8,0.9,1.350068698320403,1.3936964705209858,0.0436277722005817
2.8,0.9500000000000001,1.3563204377491997,1.3942307704984958,0.03791033274929719
2.8,1.0,1.32896304514831,1.3999999999999997,0.07103695485169007
2.95,0.0,0.9512729225376205,1.4512729225376202,0.4999999999999999
2.95,0.05,0.9490385105481847,1.4053079808815268,0.4562694703333416
2.95,0.1,0.9931778558052675,1.404319092976174,0.41114123717090684
2.95,0.15000000000000002,1.0199141765878879,1.3969270363185482,0.3770128597306608
2.95,0.2,1.0542287656751366,1.395720751685811,0.3414919860106745
2.95,0.25,1.1114105743933984,1.413320273449823,0.3019096990564244
2.95,0.30000000000000004,1.1552657326149927,1.4281399351048956,0.27287420248990296
2.95,0.35000000000000003,1.1904112600855172,1.4338011868267915,0.243389926741275
2.95,0.4,1.2258404368564828,1.4444119012110082,0.21857146435452535
2.95,0.45,1.2298036304574715,1.4351664840657135,0.2053628536082414
2.95,0.5,1.260690177445124,1.4450109099068205,0.18432073246169672
2.95,0.55,1.2882175242814096,1.4464180073842496,0.1582004831028408
2.95,0.6000000000000001,1.304895560064686,1.4463403579818401,0.14144479791715486
2.95,0.65,1.3295158615223908,1.4499443399206202,0.12042847839822964
2.95,0.7000000000000001,1.3401192273517413,1.4478837611868185,0.10776453383507716
2.95,0.75,1.357414548855119,1.4502544560031216,0.09283990714800179
2.95,0.8,1.3637581366683138,1.4499516128614507,0.0861934761931362
2.95,0.8500000000000001,1.3883340789669107,1.4532345925949954,0.06490051362808394
2.95,0.9,1.4247310092411707,1.4683587814417518,0.0436277722005817
2.95,0.9500000000000001,1.431011371883046,1.4689217046323435,0.03791033274929719
2.95,1.0,1.4039630451483094,1.4750000000000003,0.07103695485169007
3.1,0.0,1.0250664609717375,1.525066460971737,0.4999999999999999
3.1,0.05,1.02049484855911,1.4767643188924506,0.4562694703333416
3.1,0.1,1.0645839113803262,1.475725148551234,0.41114123717090684
3.1,0.15000000000000002,1.0909443648752712,1.4679572246059325,0.3770128597306608
3.1,0.2,1.1251976174557707,1.4666896034664452,0.3414919860106745
3.1,0.25,1.1832743171111852,1.485184016167609,0.3019096990564244
3.1,0.30000000000000004,1.2278830174508355,1.500757219940738,0.27287420248990296
3.1,0.35000000000000003,1.2633164051784043,1.5067063319196798,0.243389926741275
3.1,0.4,1.2992851097994145,1.5178565741539396,0.21857146435452535
3.1,0.45,1.3027781974438641,1.508141051052106,0.2053628536082414
3.1,0.5,1.3341653084573355,1.518486040919032,0.18432073246169672
3.1,0.55,1.3617642026229821,1.5199646857258233,0.1582004831028408
3.1,0.6000000000000001,1.3784382901315588,1.5198830880487142,0.14144479791715486
3.1,0.65,1.403241844908184,1.5236703233064146,0.12042847839822964
3.1,0.7000000000000001,1.4137404355476806,1.5215049693827576,0.10776453383507716
3.1,0.75,1.4311563008552781,1.5239962080032794,0.09283990714800179
3.1,0.8,1.437484489864659,1.5236779660577962,0.0861934761931362
3.1,0.8500000000000001,1.4622273633361482,1.5271278769642327,0.06490051362808394
3.1,0.9,1.499393320161939,1.5430210923625198,0.0436277722005817
3.1,0.9500000000000001,1.5057023060168957,1.543612638766192,0.03791033274929719
3.1,1.0,1.4789630451483111,1.5500000000000005,0.07103695485169007
3.25,0.0,1.0988599994058532,1.5988599994058532,0.4999999999999999
3.25,0.05,1.0919511865700344,1.5482206569033754,0.4562694703333416
3.25,0.1,1.135989966955386,1.547131204126294,0.41114123717090684
3.25,0.15000000000000002,1.1619745531626553,1.5389874128933163,0.3770128597306608
3.25,0.2,1.1961664692364058,1.5376584552470798,0.3414919860106745
3.25,0.25,1.255138059828973,1.557047758885397,0.3019096990564244
3.25,0.30000000000000004,1.3005003022866777,1.5733745047765804,0.27287420248990296
3.25,0.35000000000000003,1.3362215502712926,1.5796114770125667,0.243389926741275
3.25,0.4,1.3727297827423472,1.5913012470968726,0.21857146435452535
3.25,0.45,1.3757527644302563,1.5811156180384982,0.2053628536082414
3.25,0.5,1.4076404394695463,1.591961171931243,0.18432073246169672
3.25,0.55,1.435310880964554,1.5935113640673955,0.1582004831028408
3.25,0.6000000000000001,1.4519810201984318,1.5934258181155874,0.14144479791715486
3.25,0.65,1.4769678282939793,1.5973963066922083,0.12042847839822964
3.25,0.7000000000000001,1.487361643743621,1.5951261775786982,0.10776453383507707
3.25,0.75,1.5048980528554377,1.5977379600034387,0.09283990714800122
3.25,0.8,1.511210843061014,1.5974043192541414,0.08619347619312735
3.25,0.8500000000000001,1.5361206477055935,1.60102116133347,0.06490051362787638
3.25,0.9,1.5740556310866802,1.6176834032832867,0.04362777219660618
3.25,0.9500000000000001,1.5803932402145788,1.61830357290004,0.037910332685461214
3.25,1.0,1.5539630465126248,1.6249999999999996,0.07103695348737457
3.4,0.0,1.1726535378399703,1.6726535378399703,0.4999999999999999
3.4,0.05,1.16340752458096,1.6196769949143008,0.4562694703333416
3.4,0.1,1.2073960225304463,1.6185372597013525,0.41114123717090684
3.4,0.15000000000000002,1.2330047414500396,1.6100176011807004,0.3770128597306608
3.4,0.2,1.26713532101704,1.6086273070277142,0.3414919860106745
3.4,0.25,1.3270018025467605,1.6289115016031848,0.3019096990564244
3.4,0.30000000000000004,1.3731175871225187,1.6459917896124228,0.27287420248990296
3.4,0.35000000000000003,1.4091266953641794,1.652516622105455,0.243389926741275
3.4,0.4,1.4461744556852805,1.6647459200398056,0.21857146435452535
3.4,0.45,1.4487273314166484,1.6540901850248904,0.2053628536082414
3.4,0.5,1.4811155704817582,1.6654363029434545,0.18432073246169672
3.4,0.55,1.508857559306126,1.6670580424089674,0.1582004831028408
3.4,0.6000000000000001,1.5255237502653047,1.6669685481824597,0.14144479791715486
3.4,0.65,1.5506938116797724,1.6711222900780025,0.12042847839822964
3.4,0.7000000000000001,1.5609828519395599,1.6687473857746373,0.10776453383507707
3.4,0.75,1.5786398048555972,1.6714797120035985,0.09283990714800122
3.4,0.8,1.5849371962573575,1.6711306724504849,0.08619347619312735
3.4,0.8500000000000001,1.610013932074829,1.6749144457027072,0.06490051362787638
3.4,0.9,1.6487179420074471,1.6923457142040526,0.04362777219660618
3.4,0.9500000000000001,1.6550841743484253,1.692994507033887,0.037910332685461214
3.4,1.0,1.6289630465126241,1.6999999999999988,0.07103695348737457
3.55,0.0,1.2464470762740862,1.7464470762740867,0.4999999999999999
3.55,0.05,1.2348638625918855,1.6911333329252263,0.4562694703333416
3.55,0.1,1.2788020781055058,1.689943315276413,0.41114123717090684
3.55,0.15000000000000002,1.304034929737423,1.6810477894680846,0.3770128597306608
3.55,0.2,1.3381041727976741,1.6795961588083483,0.3414919860106745
3.55,0.25,1.3988655452645484,1.700775244320972,0.3019096990564244
3.55,0.30000000000000004,1.4457348719583614,1.7186090744482638,0.27287420248990296
3.55,0.35000000000000003,1.4820318404570676,1.7254217671983418,0.243389926741275
3.55,0.4,1.5196191286282117,1.7381905929827373,0.21857146435452535
3.55,0.45,1.5217018984030406,1.727064752011281,0.2053628536082414
3.55,0.5,1.5545907014939688,1.7389114339556653,0.18432073246169672
3.55,0.55,1.5824042376476977,1.740604720750539,0.1582004831028408
3.55,0.6000000000000001,1.599066480332179,1.740511278249333,0.14144479791715486
3.55,0.65,1.6244197950655674,1.744848273463798,0.12042847839822964
3.55,0.7000000000000001,1.6346040601355007,1.7423685939705773,0.10776453383507707
3.55,0.75,1.652381556855755,1.7452214640037558,0.09283990714800122
3.55,0.8,1.6586635494537032,1.7448570256468305,0.08619347619312735
3.55,0.8500000000000001,1.6839072164440683,1.7488077300719447,0.06490051362787638
3.55,0.9,1.7233802529282152,1.7670080251248206,0.04362777219660618
3.55,0.9500000000000001,1.7297751084822746,1.7676854411677354,0.037910332685461214
3.55,1.0,1.7039630465126259,1.7749999999999992,0.07103695348737457
3.7,0.0,1.320240614708204,1.820240614708204,0.4999999999999999
3.7,0.05,1.3063202006028096,1.7625896709361513,0.4562694703333416
3.7,0.1,1.3502081336805665,1.7613493708514727,0.41114123717090684
3.7,0.15000000000000002,1.375065118024807,1.7520779777554687,0.3770128597306608
3.7,0.2,1.4090730245783085,1.7505650105889825,0.3414919860106745
