theta,epsilon,delta_v,Value_High,Value_Low,LH_Ratio
0.25,0.1,0.1132051034757648,0.5125178557439909,0.39931275226822616,3.4068984958791857
0.25,0.2,0.07134927438843905,0.4789871640900266,0.4076378897015876,3.777207006130216
0.25,0.3,0.03276033387575821,0.44922815958722373,0.4164678257114655,4.038128084331536
0.25,0.4,-0.0026330370825075186,0.4152109748403057,0.4178440119228132,4.118154787672836
0.25,0.5,0.00123703593726225,0.4193577943075869,0.4181207583703247,4.20681472834808
0.25,0.6,0.0035138187304826164,0.41568500388561996,0.4121711851551374,4.2955468483427905
0.25,0.7,-0.0010954452785771082,0.41911919246408946,0.4202146377426666,4.3198221524329865
0.25,0.8,-0.018199641155671943,0.40395714314122505,0.42215678429689696,4.366919976074481
0.25,0.9,-0.03181054865475495,0.39259871579116723,0.42440926444592214,4.398134778394706
0.25,1.0,-0.02398814134785423,0.4039191224942676,0.42790726384212185,4.4016383706182225
0.5,0.1,0.2599139843790248,0.5873606478004286,0.3274466634214038,1.3708755972595354
0.5,0.2,0.17006332671853017,0.5180780372399963,0.34801471052146615,1.6585072406050219
0.5,0.3,0.12011207430977851,0.4865445208076157,0.36643244649783707,1.8648856996370125
0.5,0.4,0.08893964890048361,0.4589818224790859,0.37004217357860225,1.9684014099930134
0.5,0.5,0.08739423513750891,0.45933396938313986,0.371939734245631,2.0385596193512696
0.5,0.6,0.08594560648014912,0.4540073739510707,0.36806176747092156,2.1286487476808587
0.5,0.7,0.05362825129549642,0.4337892931022752,0.3801610418067789,2.2095604179186448
0.5,0.8,0.04253123231553533,0.42592303571502815,0.3833918033994928,2.23391342017597
0.5,0.9,0.040595918176759414,0.4207750083081473,0.38017909013138784,2.255393321236048
0.5,1.0,0.01919274305453427,0.41389258122502043,0.39469983817048626,2.294294514958428
1.0,0.1,0.40400258640033443,0.6419354805018251,0.2379328941014907,0.5770431975532755
1.0,0.2,0.30404489478284336,0.5819808289830699,0.2779359342002265,0.730989413894374
1.0,0.3,0.23614855463883036,0.5408181934589155,0.30466963882008513,0.8504666243795723
1.0,0.4,0.16343896222098225,0.4959662435855668,0.33252728136458454,0.9495203465974736
1.0,0.5,0.17020405808348077,0.5036776121460401,0.3334735540625594,1.015943085536898
1.0,0.6,0.14031969334339614,0.4850466758828156,0.34472698253941947,1.084454243715643
1.0,0.7,0.12014323583230924,0.4753904586775223,0.35524722284521304,1.1285551801224745
1.0,0.8,0.11408418619882107,0.4653105062743797,0.35122632007555865,1.17260834072466
1.0,0.9,0.07839374347510593,0.44334367311098577,0.36494992963587986,1.2090480253958198
1.0,1.0,0.08956914778675079,0.45634977156065937,0.3667806237739085,1.241219284736268
2.0,0.1,0.5182710011483425,0.684891160490759,0.16662015934241664,0.23434555408649205
2.0,0.2,0.406221138636152,0.6318070231686177,0.22558588453246564,0.3196706010994582
2.0,0.3,0.37300618209244885,0.6260267222824789,0.25302054019003006,0.38898568840575193
2.0,0.4,0.2905130646834789,0.5779245666080537,0.28741150192457476,0.45136325074081884
2.0,0.5,0.2765318137071427,0.5741406705479799,0.2976088568408371,0.5029660505390166
2.0,0.6,0.2171172806787593,0.5340735913445813,0.3169563106658221,0.5566719401977653
2.0,0.7,0.20040135243055301,0.534370081406578,0.333968728976025,0.5951707780402251
2.0,0.8,0.1685890379276663,0.5160815071022073,0.34749246917454113,0.6352001036462397
2.0,0.9,0.17057341579395421,0.5198013140359592,0.349227898242005,0.6649257333222514
2.0,1.0,0.14519734256612143,0.5060704810160518,0.3608731384499304,0.695849889621163
4.0,0.1,0.5965659545844456,0.7168844290759331,0.1203184744914874,0.09201891341070981
4.0,0.2,0.5084545714920392,0.6854900167734013,0.1770354452813621,0.1415997826518346
4.0,0.3,0.44575981086629346,0.651912626704721,0.2061528158384276,0.182124223744798
4.0,0.4,0.40219690090692123,0.6441315398657517,0.24193463895883033,0.22056347990438474
4.0,0.5,0.34038656270209733,0.6188494783899692,0.27846291568787185,0.2501894377452124
4.0,0.6,0.30150439395489553,0.6112038755890683,0.3096994816341727,0.2887166715524789
4.0,0.7,0.25241649562924784,0.5889075298568105,0.3364910342275626,0.3141065499147841
4.0,0.8,0.23954965669845332,0.5950636189964883,0.355513962298035,0.3435875169284286
4.0,0.9,0.19476233763519332,0.5663066677830602,0.3715443301478669,0.3696989426800445
4.0,1.0,0.16817887014638386,0.5538243611060175,0.3856454909596337,0.39367266005209384
