theta,gamma,delta_v
1.2307692307692308,0.4444444444444444,0.7611380869742576
1.2307692307692308,0.5555555555555556,0.7724486561848751
1.2307692307692308,0.6666666666666666,0.795320986510946
1.2307692307692308,0.7777777777777777,0.8343779555952726
1.2307692307692308,0.8888888888888888,0.8557614285653857
1.2307692307692308,1.0,0.870898751850819
1.3333333333333333,0.0,0.5012464748906106
1.3333333333333333,0.1111111111111111,0.6087733990274861
1.3333333333333333,0.2222222222222222,0.6948793656596581
1.3333333333333333,0.3333333333333333,0.7512311553754017
1.3333333333333333,0.4444444444444444,0.7717728501706874
1.3333333333333333,0.5555555555555556,0.8104423720890578
1.3333333333333333,0.6666666666666666,0.8295509401397227
1.3333333333333333,0.7777777777777777,0.8222536646608961
1.3333333333333333,0.8888888888888888,0.8642393517836082
1.3333333333333333,1.0,0.8705783680574062
1.435897435897436,0.0,0.5019889191998109
1.435897435897436,0.1111111111111111,0.6241035812290867
1.435897435897436,0.2222222222222222,0.6849235283571564
1.435897435897436,0.3333333333333333,0.7362973957039811
1.435897435897436,0.4444444444444444,0.789139523688916
1.435897435897436,0.5555555555555556,0.7982004222450738
1.435897435897436,0.6666666666666666,0.8243781582501731
1.435897435897436,0.7777777777777777,0.8420264211943538
1.435897435897436,0.8888888888888888,0.8322364850272618
1.435897435897436,1.0,0.8684102665680025
1.5384615384615383,0.0,0.5029996091073551
1.5384615384615383,0.1111111111111111,0.6185429555523771
1.5384615384615383,0.2222222222222222,0.6956106455575908
1.5384615384615383,0.3333333333333333,0.7583999077034826
1.5384615384615383,0.4444444444444444,0.7948445458273609
1.5384615384615383,0.5555555555555556,0.8211455600191182
1.5384615384615383,0.6666666666666666,0.8498266317898757
1.5384615384615383,0.7777777777777777,0.8697718728295534
1.5384615384615383,0.8888888888888888,0.8442317277006163
1.5384615384615383,1.0,0.8812649178006731
1.641025641025641,0.0,0.5062679738245313
1.641025641025641,0.1111111111111111,0.6393042966904414
1.641025641025641,0.2222222222222222,0.712970871660912
1.641025641025641,0.3333333333333333,0.767001027346633
1.641025641025641,0.4444444444444444,0.7930551414466936
1.641025641025641,0.5555555555555556,0.8268006473917071
1.641025641025641,0.6666666666666666,0.8413105480396041
1.641025641025641,0.7777777777777777,0.8591327981989096
1.641025641025641,0.8888888888888888,0.8705210802938236
1.641025641025641,1.0,0.8866334660387677
1.7435897435897436,0.0,0.5073460463354624
1.7435897435897436,0.1111111111111111,0.6358020081421496
1.7435897435897436,0.2222222222222222,0.7183057448702168
1.7435897435897436,0.3333333333333333,0.7630824035238003
1.7435897435897436,0.4444444444444444,0.7963838672068769
1.7435897435897436,0.5555555555555556,0.8316751048093801
1.7435897435897436,0.6666666666666666,0.8543723227466098
1.7435897435897436,0.7777777777777777,0.8577755602766505
1.7435897435897436,0.8888888888888888,0.864381856310859
1.7435897435897436,1.0,0.8934421314800081
1.846153846153846,0.0,0.5086960763988941
1.846153846153846,0.1111111111111111,0.6470549226198946
1.846153846153846,0.2222222222222222,0.7268319487123119
1.846153846153846,0.3333333333333333,0.786212605477795
1.846153846153846,0.4444444444444444,0.831924952902688
1.846153846153846,0.5555555555555556,0.8344678776563066
1.846153846153846,0.6666666666666666,0.8620244054636007
1.846153846153846,0.7777777777777777,0.8611170587726443
1.846153846153846,0.8888888888888888,0.8826232765515971
1.846153846153846,1.0,0.8875781201077242
1.9487179487179487,0.0,0.5101888258700449
1.9487179487179487,0.1111111111111111,0.6481611301553809
1.9487179487179487,0.2222222222222222,0.7403679441154294
1.9487179487179487,0.3333333333333333,0.780539676766117
1.9487179487179487,0.4444444444444444,0.8215691284433567
1.9487179487179487,0.5555555555555556,0.8489667981123876
