theta,gamma,delta_v
0.30000000000000004,0.9,0.5882170508213556
0.30000000000000004,0.9500000000000001,0.5918430927714882
0.30000000000000004,1.0,0.5826326837624451
0.35000000000000003,0.0,0.49997132819547685
0.35000000000000003,0.05,0.525174883497213
0.35000000000000003,0.1,0.548281508088602
0.35000000000000003,0.15000000000000002,0.5692789519588958
0.35000000000000003,0.2,0.588220688959727
0.35000000000000003,0.25,0.6045236451705948
0.35000000000000003,0.30000000000000004,0.620499691847485
0.35000000000000003,0.35000000000000003,0.6338028312999069
0.35000000000000003,0.4,0.6468937913946562
0.35000000000000003,0.45,0.6557961016641778
0.35000000000000003,0.5,0.6648612019031008
0.35000000000000003,0.55,0.6735724002862482
0.35000000000000003,0.6000000000000001,0.6787548584340104
0.35000000000000003,0.65,0.6860180350554779
0.35000000000000003,0.7000000000000001,0.6916823775303202
0.35000000000000003,0.75,0.6967461444444254
0.35000000000000003,0.8,0.6998530469057176
0.35000000000000003,0.8500000000000001,0.7036967887038938
0.35000000000000003,0.9,0.7061673565776732
0.35000000000000003,0.9500000000000001,0.7109090237306972
0.35000000000000003,1.0,0.7127008722433523
0.4,0.0,0.5000027483912561
0.4,0.05,0.5313267437551086
0.4,0.1,0.5590325294043998
0.4,0.15000000000000002,0.5836544484292421
0.4,0.2,0.6057632646750893
0.4,0.25,0.6256182911246363
0.4,0.30000000000000004,0.643669015390665
0.4,0.35000000000000003,0.6595047489264801
0.4,0.4,0.674508650012564
0.4,0.45,0.6882706881448597
0.4,0.5,0.7009025158015714
0.4,0.55,0.7113975894156502
0.4,0.6000000000000001,0.721649380722927
0.4,0.65,0.731411194598845
0.4,0.7000000000000001,0.7395062670537236
0.4,0.75,0.7465702917417278
0.4,0.8,0.7529678167026546
0.4,0.8500000000000001,0.7594309642781443
0.4,0.9,0.7650386406154879
0.4,0.9500000000000001,0.7717054210859413
0.4,1.0,0.7768064319484295
0.45,0.0,0.5000239796660312
0.45,0.05,0.5378904196633705
0.45,0.1,0.570515918878088
0.45,0.15000000000000002,0.598915538180599
0.45,0.2,0.6238577268994384
0.45,0.25,0.645936072126094
0.45,0.30000000000000004,0.6656163164456071
0.45,0.35000000000000003,0.6832672157797874
0.45,0.4,0.6991865010707948
0.45,0.45,0.7136141405391111
0.45,0.5,0.7267525631101461
0.45,0.55,0.7387598282961865
0.45,0.6000000000000001,0.7497836490232771
0.45,0.65,0.7598338317928814
0.45,0.7000000000000001,0.7692098849353881
0.45,0.75,0.7778807587276491
0.45,0.8,0.7859570639273743
0.45,0.8500000000000001,0.7933402787481201
0.45,0.9,0.8003504121467916
0.45,0.9500000000000001,0.8069028693899414
0.45,1.0,0.8130643071143815
0.5,0.0,0.500151220181316
0.5,0.05,0.5454190341726098
0.5,0.1,0.5832951977940865
0.5,0.15000000000000002,0.6154399790324356
0.5,0.2,0.6430562447951435
0.5,0.25,0.6670344800671466
0.5,0.30000000000000004,0.688047235026873
0.5,0.35000000000000003,0.7066111048208261
0.5,0.4,0.7231295995018208
0.5,0.45,0.7379221158260199
0.5,0.5,0.7512448778542502
0.5,0.55,0.7633059615810871
0.5,0.6000000000000001,0.7742754086536056
0.5,0.65,0.7842943863134513
0.5,0.7000000000000001,0.7934816913160689
0.5,0.75,0.8019351385834959
0.5,0.8,0.8097398815977634
0.5,0.8500000000000001,0.8169668862063354
0.5,0.9,0.823677652788079
0.5,0.9500000000000001,0.829925243501426
0.5,1.0,0.8357558428248228
0.55,0.0,0.5007329103984816
0.55,0.05,0.554984108540678
0.55,0.1,0.5987499254048437
0.55,0.15000000000000002,0.6347559287595985
0.55,0.2,0.6648773842125248
0.55,0.25,0.6904395023427651
0.55,0.30000000000000004,0.7124010677183448
0.55,0.35000000000000003,0.7314712402772918
0.55,0.4,0.7481855082812798
0.55,0.45,0.7629548355532604
0.55,0.5,0.7761001232277137
0.55,0.55,0.7878756293858453
0.55,0.6000000000000001,0.7984850536818808
0.55,0.65,0.8080937272934288
0.55,0.7000000000000001,0.8168371618070793
0.55,0.75,0.8248274642197029
0.55,0.8,0.8321581851867785
0.55,0.8500000000000001,0.8389079905439558
0.55,0.9,0.8451435008309774
0.55,0.9500000000000001,0.8509215111695456
0.55,1.0,0.8562907325620298
0.6000000000000001,0.0,0.5028956550581759
0.6000000000000001,0.05,0.5663347255623901
0.6000000000000001,0.1,0.6158453082421582
0.6000000000000001,0.15000000000000002,0.6554029260853859
0.6000000000000001,0.2,0.6876615942987665
0.6000000000000001,0.25,0.714435581834081
0.6000000000000001,0.30000000000000004,0.7369976570584562
0.6000000000000001,0.35000000000000003,0.756261230798764
0.6000000000000001,0.4,0.7728966987287064
0.6000000000000001,0.45,0.7874058460519541
0.6000000000000001,0.5,0.8001712244126782
0.6000000000000001,0.55,0.8114892014371978
0.6000000000000001,0.6000000000000001,0.8215929218363553
0.6000000000000001,0.65,0.8306681273481553
0.6000000000000001,0.7000000000000001,0.8388646469769047
0.6000000000000001,0.75,0.8463046153884812
0.6000000000000001,0.8,0.8530885734177828
0.6000000000000001,0.8500000000000001,0.8593000246469991
0.6000000000000001,0.9,0.8650088846022049
0.6000000000000001,0.9500000000000001,0.8702741288271836
0.6000000000000001,1.0,0.875145845659827
0.65,0.0,0.51043385201022
0.65,0.05,0.583544767193323
0.65,0.1,0.6388082841613009
0.65,0.15000000000000002,0.681683845717889
0.65,0.2,0.715735880783489
0.65,0.25,0.7433454843691492
0.65,0.30000000000000004,0.7661401760018831
0.65,0.35000000000000003,0.7852569028087292
0.65,0.4,0.801508760724851
0.65,0.45,0.8154894457170873
0.65,0.5,0.8276412240926072
0.65,0.55,0.8382994320022347
0.65,0.6000000000000001,0.8477227299215627
0.65,0.65,0.8561136601435487
0.65,0.7000000000000001,0.8636329762260383
0.65,0.75,0.8704098382203244
0.65,0.8,0.8765491791018917
0.65,0.8500000000000001,0.8821371059754624
0.65,0.9,0.8872449272421458
0.65,0.9500000000000001,0.8919321806289437
0.65,1.0,0.8962489580174353
0.7000000000000001,0.0,0.5284003499931135
0.7000000000000001,0.05,0.606176336094395
0.7000000000000001,0.1,0.6640284819847151
0.7000000000000001,0.15000000000000002,0.7081296136746627
0.7000000000000001,0.2,0.7425339245512846
0.7000000000000001,0.25,0.7699501952311103
0.7000000000000001,0.30000000000000004,0.7922211559483112
0.7000000000000001,0.35000000000000003,0.8106251606818324
0.7000000000000001,0.4,0.8260654817255304
0.7000000000000001,0.45,0.8391930167096548
0.7000000000000001,0.5,0.8504856176179931
0.7000000000000001,0.55,0.8603004159864737
0.7000000000000001,0.6000000000000001,0.8689086525827963
0.7000000000000001,0.65,0.8765197009143118
0.7000000000000001,0.7000000000000001,0.8832975858717923
0.7000000000000001,0.75,0.8893723412070406
0.7000000000000001,0.8,0.8948484072364564
0.7000000000000001,0.8500000000000001,0.8998105620517706
0.7000000000000001,0.9,0.904328320154342
0.7000000000000001,0.9500000000000001,0.908459197075534
0.7000000000000001,1.0,0.9122511810020407
0.75,0.0,0.5690651511961227
0.75,0.05,0.644819253441457
0.75,0.1,0.701023823190501
0.75,0.15000000000000002,0.7435867248530064
0.75,0.2,0.7764762432688874
0.75,0.25,0.8023897585061865
0.75,0.30000000000000004,0.8231840588360679
0.75,0.35000000000000003,0.8401568729170945
0.75,0.4,0.8542270027091521
0.75,0.45,0.8660555134650473
0.75,0.5,0.8761261592469202
0.75,0.55,0.8847969445376285
0.75,0.6000000000000001,0.8923377923628746
0.75,0.65,0.8989549374534274
0.75,0.7000000000000001,0.9048081912076166
0.75,0.75,0.9100229723510516
0.75,0.8,0.9146989470004154
0.75,0.8500000000000001,0.9189162238735303
0.75,0.9,0.9227398642327131
0.75,0.9500000000000001,0.9262232199704137
0.75,1.0,0.9294104352723883
0.8,0.0,0.6376843255361779
0.8,0.05,0.7009732100134731
0.8,0.1,0.7486911812245987
0.8,0.15000000000000002,0.7852154903690884
0.8,0.2,0.81360812829359
0.8,0.25,0.8360261474652365
0.8,0.30000000000000004,0.8540010530739707
0.8,0.35000000000000003,0.8686296319368075
0.8,0.4,0.8807047577182179
0.8,0.45,0.8908048239460975
0.8,0.5,0.8993585701870925
0.8,0.55,0.9066841196468076
0.8,0.6000000000000001,0.9130223453517076
0.8,0.65,0.9185572264149144
0.8,0.7000000000000001,0.9234311073505577
0.8,0.75,0.927755163619441
0.8,0.8,0.9316173701964473
0.8,0.8500000000000001,0.93508806416215
0.8,0.9,0.9382240599855469
0.8,0.9500000000000001,0.9410717277162162
0.8,1.0,0.9436692207413122
0.8500000000000001,0.0,0.7401434862444992
0.8500000000000001,0.05,0.7815659063508231
0.8500000000000001,0.1,0.8140773776914025
0.8500000000000001,0.15000000000000002,0.8398277455328541
0.8500000000000001,0.2,0.8604181490683729
0.8500000000000001,0.25,0.8770455086892577
0.8500000000000001,0.30000000000000004,0.8906082623991691
0.8500000000000001,0.35000000000000003,0.9017838570003832
0.8500000000000001,0.4,0.9110856347845138
0.8500000000000001,0.45,0.9189046745806356
0.8500000000000001,0.5,0.9255406332943764
0.8500000000000001,0.55,0.9312245348666985
0.8500000000000001,0.6000000000000001,0.9361356547056078
0.8500000000000001,0.65,0.940414066847915
0.8500000000000001,0.7000000000000001,0.9441699986559314
0.8500000000000001,0.75,0.9474908303806806
0.8500000000000001,0.8,0.9504463529579088
0.8500000000000001,0.8500000000000001,0.9530927341103601
0.8500000000000001,0.9,0.9554754419439784
0.8500000000000001,0.9500000000000001,0.9576318879805326
0.8500000000000001,1.0,0.9595925950789056
0.9,0.0,0.8540089485312246
0.9,0.05,0.8723248483818656
0.9,0.1,0.8876006616064916
0.9,0.15000000000000002,0.9003924489677303
0.9,0.2,0.9111499473444289
0.9,0.25,0.9202373623334807
0.9,0.30000000000000004,0.9279500477847076
0.9,0.35000000000000003,0.93452789003978
0.9,0.4,0.9401660519216855
0.9,0.45,0.9450236010920559
0.9,0.5,0.9492304428880018
0.9,0.55,0.9528928940415694
0.9,0.6000000000000001,0.9560981666521957
0.9,0.65,0.9589179781147907
0.9,0.7000000000000001,0.9614114597454477
0.9,0.75,0.9636275024609153
0.9,0.8,0.9656066503470633
0.9,0.8500000000000001,0.9673826309254256
0.9,0.9,0.9689835932978752
0.9,0.9500000000000001,0.9704331112387129
0.9,1.0,0.9717509970074276
0.9500000000000001,0.0,0.9550185249999996
0.9500000000000001,0.05,0.9585498447555828
0.9500000000000001,0.1,0.9617238792010244
0.9500000000000001,0.15000000000000002,0.9645802084801461
0.9500000000000001,0.2,0.9671537712108472
0.9500000000000001,0.25,0.9694754388320306
0.9500000000000001,0.30000000000000004,0.9715725148348071
0.9500000000000001,0.35000000000000003,0.9734691692138678
0.9500000000000001,0.4,0.975186817000971
0.9500000000000001,0.45,0.9767444484814385
0.9500000000000001,0.5,0.9781589176160492
0.9500000000000001,0.55,0.9794451942685308
0.9500000000000001,0.6000000000000001,0.9806165850504666
0.9500000000000001,0.65,0.9816849269214251
0.9500000000000001,0.7000000000000001,0.9826607571058205
0.9500000000000001,0.75,0.9835534623951542
0.9500000000000001,0.8,0.9843714104826015
0.9500000000000001,0.8500000000000001,0.9851220656159467
0.9500000000000001,0.9,0.9858120905456703
0.9500000000000001,0.9500000000000001,0.986447436479926
0.9500000000000001,1.0,0.9870334225307088
1.0,0.0,1.0
1.0,0.05,1.0
1.0,0.1,1.0
1.0,0.15000000000000002,1.0
1.0,0.2,1.0
1.0,0.25,1.0
1.0,0.30000000000000004,1.0
1.0,0.35000000000000003,1.0
1.0,0.4,1.0
1.0,0.45,1.0
1.0,0.5,1.0
1.0,0.55,1.0
1.0,0.6000000000000001,1.0
1.0,0.65,1.0
1.0,0.7000000000000001,1.0
1.0,0.75,1.0
1.0,0.8,1.0
1.0,0.8500000000000001,1.0
1.0,0.9,1.0
1.0,0.9500000000000001,1.0
1.0,1.0,1.0
