theta,epsilon,delta_v,Value_High,Value_Low,LH_Ratio
0.0,0.0,0.49999999999999484,0.9999999999999949,0.5,100.0
0.0,0.05,0.49999999999999484,0.9999999999999949,0.5,100.0
0.0,0.1,0.49999999999999484,0.9999999999999949,0.5,100.0
0.0,0.15000000000000002,0.49999999999999484,0.9999999999999949,0.5,100.0
0.0,0.2,0.49999999999999484,0.9999999999999949,0.5,100.0
0.0,0.25,0.49999999999999484,0.9999999999999949,0.5,100.0
0.0,0.30000000000000004,0.49999999999999484,0.9999999999999949,0.5,100.0
0.0,0.35000000000000003,0.49999999999999484,0.9999999999999949,0.5,100.0
0.0,0.4,0.49999999999999484,0.9999999999999949,0.5,100.0
0.0,0.45,0.49999999999999484,0.9999999999999949,0.5,100.0
0.0,0.5,0.49999999999999484,0.9999999999999949,0.5,100.0
0.0,0.55,0.49999999999999484,0.9999999999999949,0.5,100.0
0.0,0.6000000000000001,0.49999999999999484,0.9999999999999949,0.5,100.0
0.0,0.65,0.49999999999999484,0.9999999999999949,0.5,100.0
0.0,0.7000000000000001,0.49999999999999484,0.9999999999999949,0.5,100.0
0.0,0.75,0.49999999999999484,0.9999999999999949,0.5,100.0
0.0,0.8,0.49999999999999484,0.9999999999999949,0.5,100.0
0.0,0.8500000000000001,0.49999999999999484,0.9999999999999949,0.5,100.0
0.0,0.9,0.49999999999999484,0.9999999999999949,0.5,100.0
0.0,0.9500000000000001,0.49999999999999484,0.9999999999999949,0.5,100.0
0.0,1.0,0.49999999999999484,0.9999999999999949,0.5,100.0
0.05,0.0,0.5464520845810976,0.9999999999999997,0.45354791541890205,10.590259818655715
0.05,0.05,0.4900107291047943,0.9459678867095607,0.4559571576047662,11.527412034345083
0.05,0.1,0.4203615155065181,0.8797206889250899,0.45935917341857185,13.220282564399824
0.05,0.15000000000000002,0.3369673656758728,0.8013626548914748,0.4643952892156021,15.700759657568094
0.05,0.2,0.2701258012255002,0.7379363916479715,0.4678105904224713,17.7089002743043
0.05,0.25,0.21851227270875384,0.6890374575287672,0.4705251848200134,19.151143737798147
0.05,0.30000000000000004,0.17115710720808913,0.6442382889308477,0.47308118172275854,20.502845813500226
0.05,0.35000000000000003,0.1333393397749341,0.6079446305666462,0.47460529079171215,21.792286886316298
0.05,0.4,0.1057830234081067,0.5813473873153187,0.4755643639072119,23.157168525918525
0.05,0.45,0.08921213706417745,0.5642513361693204,0.4750391991051429,24.051579226329228
0.05,0.5,0.0692545268213067,0.5446667291143384,0.47541220229303177,25.08106893106893
0.05,0.55,0.05628985834691087,0.5326263115198424,0.4763364531729315,25.729631174381176
0.05,0.6000000000000001,0.05026898984730891,0.525833349742831,0.47556435989552215,26.459180042180044
0.05,0.65,0.040814039930778465,0.5172362090370202,0.4764221691062417,27.2285323010323
0.05,0.7000000000000001,0.032345000205794026,0.5093706928867741,0.47702569268098005,27.432525252525256
0.05,0.75,0.02984268346783665,0.5069917356215559,0.4771490521537192,27.75668434343434
0.05,0.8,0.027841425644455332,0.5056109959497507,0.4777695703052953,28.086031746031743
0.05,0.8500000000000001,0.026380115910841172,0.5036147179156606,0.4772346020048194,28.30970634920635
0.05,0.9,0.026161140132047,0.5035658696653538,0.4774047295333067,28.310611111111108
0.05,0.9500000000000001,0.026888849322800758,0.5044581254769928,0.47756927615419204,28.393130952380954
0.05,1.0,0.028411249902849035,0.5062005417972217,0.4777892918943728,28.39119841269841
0.1,0.0,0.5917123898579657,1.0,0.40828761014203413,4.526637792078501
0.1,0.05,0.519459744815409,0.934280410553133,0.4148206657377241,5.136670267828487
0.1,0.1,0.4286924212862095,0.8518178077393618,0.42312538645315223,6.040637551693597
