sample_id,rep,delta_v,Value_High,Value_Low,LH_Ratio,theta_post,epsilon,p_high,p_low,learning_rate,extinction_rate,delta
3,15,0.31136943031669123,0.7484278716084534,0.43705844129176213,0.649391506003572,0.6836889090860107,0.6712380191408013,0.9027544952777525,0.5,0.5888846368038196,0.438951626746782,0.5325950215229038
3,16,0.31956940564823755,0.750599722339773,0.43103031669153546,0.639424037102672,0.6836889090860107,0.6712380191408013,0.9027544952777525,0.5,0.5888846368038196,0.438951626746782,0.5325950215229038
3,17,0.3127172048524489,0.7386415857080765,0.42592438085562756,0.6303125146382141,0.6836889090860107,0.6712380191408013,0.9027544952777525,0.5,0.5888846368038196,0.438951626746782,0.5325950215229038
3,18,0.34395365029068753,0.7717239881661403,0.42777033787545277,0.6344551359956799,0.6836889090860107,0.6712380191408013,0.9027544952777525,0.5,0.5888846368038196,0.438951626746782,0.5325950215229038
3,19,0.337876477345694,0.7638563594759491,0.4259798821302551,0.6418758049786882,0.6836889090860107,0.6712380191408013,0.9027544952777525,0.5,0.5888846368038196,0.438951626746782,0.5325950215229038
4,0,0.40978138632086997,0.9087018042951891,0.49892041797431913,94.96333333333334,0.0031322874578293414,0.25126710549130427,0.9646226093555826,0.5,0.46790949701983353,0.9220432168103057,0.15347417112811557
4,1,0.4146889273418735,0.913951998737886,0.4992630713960125,94.94333333333334,0.0031322874578293414,0.25126710549130427,0.9646226093555826,0.5,0.46790949701983353,0.9220432168103057,0.15347417112811557
4,2,0.4026171972352703,0.899971933317593,0.49735473608232267,95.62,0.0031322874578293414,0.25126710549130427,0.9646226093555826,0.5,0.46790949701983353,0.9220432168103057,0.15347417112811557
4,3,0.41350776469547396,0.911377039341655,0.4978692746461811,97.08,0.0031322874578293414,0.25126710549130427,0.9646226093555826,0.5,0.46790949701983353,0.9220432168103057,0.15347417112811557
4,4,0.42862246838819645,0.9260590074781314,0.49743653908993496,93.76666666666668,0.0031322874578293414,0.25126710549130427,0.9646226093555826,0.5,0.46790949701983353,0.9220432168103057,0.15347417112811557
4,5,0.41474537187091226,0.9125859333114879,0.4978405614405756,96.56,0.0031322874578293414,0.25126710549130427,0.9646226093555826,0.5,0.46790949701983353,0.9220432168103057,0.15347417112811557
4,6,0.4100742170711972,0.9074416409392313,0.4973674238680341,97.08,0.0031322874578293414,0.25126710549130427,0.9646226093555826,0.5,0.46790949701983353,0.9220432168103057,0.15347417112811557
4,7,0.41090824631631984,0.9064012179011763,0.4954929715848565,94.97333333333334,0.0031322874578293414,0.25126710549130427,0.9646226093555826,0.5,0.46790949701983353,0.9220432168103057,0.15347417112811557
4,8,0.4349762494402693,0.934645779758541,0.4996695303182717,94.40333333333332,0.0031322874578293414,0.25126710549130427,0.9646226093555826,0.5,0.46790949701983353,0.9220432168103057,0.15347417112811557
4,9,0.42989305314804604,0.9276284307062368,0.49773537755819075,94.45333333333333,0.0031322874578293414,0.25126710549130427,0.9646226093555826,0.5,0.46790949701983353,0.9220432168103057,0.15347417112811557
4,10,0.4054334611254568,0.8995652177141785,0.4941317565887217,95.72333333333334,0.0031322874578293414,0.25126710549130427,0.9646226093555826,0.5,0.46790949701983353,0.9220432168103057,0.15347417112811557
4,11,0.4043779737145708,0.9019368193087023,0.4975588455941315,95.94333333333333,0.0031322874578293414,0.25126710549130427,0.9646226093555826,0.5,0.46790949701983353,0.9220432168103057,0.15347417112811557
