sample_id,delta_v,Value_High,Value_Low,LH_Ratio,theta_post,epsilon,p_high,p_low,learning_rate,extinction_rate,delta
142,0.19150885034095003,0.6216461367565957,0.43013728641564564,1.2589578231013223,0.5069637500598747,0.6709075819873254,0.8608249009889182,0.5,0.5454424602584429,0.6358391644031275,0.8571207536605466
143,0.46229754437281595,0.9124000323413786,0.45010248796856256,0.6609803375746621,0.5958280096262559,0.4821594289805313,0.970807196407117,0.5,0.5697679834963658,0.17474885187923295,0.08127252542200569
144,0.26037899695980193,0.7481065374872038,0.48772754052740186,4.391980067349928,0.266584362557429,0.6869371592918178,0.9099072493310616,0.5,0.15296584587643772,0.1651308319013992,0.052291629913831406
145,0.47398948176241856,0.7913150029542857,0.31732552119186713,0.10111142901529897,0.9091489648030775,0.49680216437407476,0.8276177905778388,0.5,0.5862458090120456,0.5955874564732152,0.6121689433789214
146,0.5231850900416698,0.935548736967668,0.41236364692599825,0.1521162709908978,0.6839206196627886,0.07072349560578217,0.9393902604887484,0.5,0.4155007489764103,0.11764279795554866,0.7686771094596974
147,0.618511437740541,0.894240888893463,0.275729451152922,0.03341025107214082,0.9644272249124299,0.44921454880860623,0.9073560329397845,0.5,0.5158939225011512,0.5149674349244614,0.5713357682483613
148,0.19717192208046846,0.6454538815916357,0.4482819595111672,2.481906225374037,0.22804463772116224,0.25072949078087325,0.7823034470370006,0.5,0.42704356681652833,0.5409609156402514,0.6874628302525987
149,0.4935555122636314,0.8330977707520253,0.33954225848839387,0.2334002298775967,0.8580290272137355,0.6856974073448631,0.8775060655416062,0.5,0.10277937756354935,0.3001854523244051,0.9519946016796816
150,0.258360307359264,0.7447998952879213,0.48643958792865744,1.3230615902380398,0.5890671845072011,0.8226760527649366,0.8627594682293042,0.5,0.5293129494833857,0.18595591008187373,0.2466582523427021
151,0.18761090983365578,0.6617227519692326,0.4741118421355767,2.803097022309298,0.32752478780718064,0.6299231750576904,0.8367198454551744,0.5,0.16512676808831592,0.26557533503417674,0.1500613546334566
152,0.14999605054600462,0.5456268198638836,0.39563076931787905,1.5332565645123153,0.41840535729938244,0.5964553005050035,0.8613522107768654,0.5,0.5862074925060959,0.8337234603534607,0.4099054660299686
153,0.22764904504135647,0.7024640429844939,0.4748149979431374,2.4927571423174477,0.3552448450416643,0.6361028769421321,0.9058722975424021,0.5,0.24233912022654516,0.3288533438610963,0.8222427248339507
154,0.6175874418381477,0.9013077723185035,0.2837203304803556,0.22623567515053028,0.6848300337568712,0.19096363990235388,0.9435156102516215,0.5,0.47170562571006835,0.448124744009726,0.2083199186364476
155,0.23775754696069423,0.6774441852925127,0.4396866383318184,0.7726472199151827,0.6809030813712413,0.8296230277890991,0.8814809794696347,0.5,0.5903213941364318,0.6280300239336615,0.8121414559039363
156,0.3617236364997513,0.8496519131958369,0.48792827669608546,0.2982847404472201,0.8703147069005943,0.9332895712237655,0.8772299051768122,0.5,0.2551064442460388,0.13686716996614479,0.8696541093847476
157,0.2490652562580932,0.6756538280565187,0.4265885717984255,1.4216156150425308,0.3870733646190848,0.43281230173332574,0.830994688778663,0.5,0.10702878607300839,0.4991543074631011,0.49248997017513385
158,0.5362941862460339,0.9240781150444419,0.38778392879840806,0.035955574602126325,0.980898400364258,0.9053545113783318,0.9385858384890703,0.5,0.4764284865658426,0.42361095832823625,0.2810275216218958
159,0.24150354445969507,0.7326253493968269,0.49112180493713176,1.4622956381242462,0.5986034588457343,0.8927801416786658,0.8795043541527776,0.5,0.3593351950341337,0.2384740729807857,0.8021546285559662
160,0.48077625754282377,0.750394505926571,0.26961824838374715,0.05273109104451747,0.9511182526563039,0.5112065187518289,0.7513711603922144,0.5,0.10096004922954308,0.03145062120465969,0.6791704550881731
161,0.38302061672747423,0.8607256628911824,0.4777050461637081,1.4907128084160999,0.33413296297721806,0.337227443283845,0.9071669074726041,0.5,0.5984174789079445,0.14599302826442273,0.7712518362853933
162,0.5028410134966977,0.8407938269173029,0.3379528134206051,0.14597231261082155,0.9013696880012313,0.6569173095767565,0.9107210804496244,0.5,0.1619991493570774,0.6604729102213899,0.3910538965863565
163,0.4024886374329629,0.7288495158042486,0.3263608783712857,0.3615303275486622,0.7490667210810156,0.5347634518295673,0.8827307643257462,0.5,0.2018241914114142,0.8038233961965903,0.13051060742230602
164,0.3977176499434094,0.7017610153957311,0.30404336545232175,0.4180111167486055,0.5872789560292642,0.244658240689395,0.7961606320931899,0.5,0.36933906650561055,0.8706949094039993,0.7247096583368817
165,0.315425042635984,0.7289279270144079,0.4135028843784239,0.43860597793515765,0.7547134967600599,0.6541190188983581,0.8467752830077514,0.5,0.3093782481144004,0.5761063859948298,0.8586289589177577
166,0.4126004346211022,0.7179196919752494,0.3053192573541473,0.113193887176457,0.8776357082612425,0.3989098756555579,0.7523465267800861,0.5,0.3687356636592597,0.5010471029949476,0.09149772652306254
167,0.4808524921212249,0.9526418451258454,0.47178935300462044,0.21033212252530045,0.8663257199853711,0.6636256847544867,0.9767746279116527,0.5,0.4837406416838719,0.1323923250847563,0.355781936013848
168,0.1481794464250716,0.6390010615831173,0.4908216151580457,24.842124486624485,0.056997233545039605,0.5748994305466063,0.9061250088310335,0.5,0.2803252392558423,0.41801464862799265,0.21500300776849723
169,0.39856592135964003,0.7215402109351208,0.3229742895754808,0.2933859567619261,0.774944634730588,0.49708886074398184,0.8236214321849953,0.5,0.5531334079998776,0.693016458710771,0.3483478617547877
170,0.4467248442537139,0.7943578298428122,0.34763298558909833,0.4778715248897569,0.6099204751812495,0.3513513995376446,0.906299647931466,0.5,0.18572636725836325,0.5691485223569077,0.38198577595169303
171,-0.010549981355399146,0.4716531679235487,0.48220314927894786,11.729349684242484,0.09042811419220986,0.3599972763853133,0.9076754001203282,0.5,0.5560290691671881,0.8599610426655564,0.9780792358855291
172,0.03478128777780596,0.48036081994258273,0.4455795321647768,3.269147037859843,0.2899890786649688,0.9462275884479229,0.8662617438352619,0.5,0.2843684556806937,0.96783201786055,0.991901642071356
173,0.3586771803046913,0.7395721514330124,0.38089497112832105,0.04869620528140013,0.9700552140678173,0.7847187953865045,0.751040728408127,0.5,0.346797880881214,0.3488371453483756,0.2684677479858111
174,0.583911893688106,0.8002428123166796,0.2163309186285734,0.054971601645881954,0.9390815396702813,0.416476446762843,0.8306902254684282,0.5,0.2642844963209625,0.9088507111418899,0.6358160373490153
175,0.3984796232058968,0.7550412886385633,0.35656166543266643,0.9110844048954618,0.3376116928853503,0.06099110233314975,0.777829161116232,0.5,0.5047607226956489,0.46905911903831066,0.049584743306356316
176,0.37660108416678123,0.8314203633626546,0.45481927919587334,0.5794090716754106,0.5157878763156835,0.2572880969558332,0.8497130018679158,0.5,0.21530859685006684,0.11265136364660389,0.30799562962535176
177,0.24919298525217654,0.680198587506107,0.4310056022539304,1.1362358630802132,0.5439612375297962,0.6436074321766931,0.922561592859679,0.5,0.11107517342531628,0.6621735268162986,0.9402081068476301
178,0.30423385268185665,0.7153447466877696,0.411110894005913,0.39325021774873803,0.7008848615537105,0.4543855778606183,0.768736800528839,0.5,0.43431449058127247,0.286288160194464,0.28110282041890977
179,0.0591832219326192,0.49161298085965,0.4324297589270308,2.4607965210019853,0.3400064651343295,0.95914491377503,0.8019614400178694,0.5,0.47682281840631635,0.739664228327075,0.4711382972129724
180,0.1830153923394288,0.5585928962316368,0.37557750389220795,1.9543264954370134,0.30540802231123154,0.3656826986231456,0.8158974341364842,0.5,0.1776916563356243,0.9100593759156639,0.10053650510137857
181,0.6118121112146138,0.7968987884645727,0.18508667724995892,0.16253339194043226,0.7313489495151639,0.16730261291354587,0.8493033766151251,0.5,0.262538856601217,0.8812552479602535,0.24269385323332882
182,0.345222601250465,0.8311889962116252,0.48596639496116023,2.549047974381735,0.33955719353866065,0.6117617755395409,0.951900164222464,0.5,0.3261967252725305,0.1587798425813809,0.6296300596928509
183,0.3291561807662873,0.7296235182463289,0.4004673374800415,1.0854588036211195,0.3373951285578094,0.1358548059271515,0.7922826187429612,0.5,0.5960518889099792,0.5002062641905786,0.46522369849277223
184,0.21069261793892835,0.6786832845894886,0.46799066665056016,2.3636113512543284,0.28095226681067387,0.44341064725213675,0.77199518642454,0.5,0.17081902775933108,0.23727803891264332,0.21836860690845916
185,0.4705970561651907,0.8529848271827355,0.3823877710175448,0.645641281237398,0.527147027312913,0.33055402215350893,0.9808027072093628,0.5,0.2318276186592436,0.5880265107311651,0.8188971137278109
186,0.5074942923520247,0.8720986297763972,0.3646043374243725,0.05085115625183628,0.9708394397157927,0.8359094523055418,0.9067180463574931,0.5,0.4055238094645648,0.8473857545106134,0.21207696919792574
187,0.34095264496026617,0.6790939467330505,0.33814130177278423,0.2079868651074747,0.8651372636029185,0.6502311929615506,0.7739841562355423,0.5,0.23613743188508982,0.9628791473698347,0.6308431361688464
188,0.07650624909438145,0.5390380567848875,0.4625318076905061,4.39899605850432,0.22356008844101583,0.9291496106925233,0.8539155512758956,0.5,0.5856268704611091,0.5709281036884427,0.2926815905660596
189,0.15135553176216301,0.5624026921780343,0.4110471604158713,1.3466533469464275,0.48780940405677753,0.6851216314414014,0.8914552765693669,0.5,0.4119914044702777,0.9227793186068426,0.8390675822413798
190,0.038920306330132756,0.536968310304738,0.4980480039746052,89.88816666666666,0.01777510196371912,0.9164580133204485,0.8458934558650806,0.5,0.5064346711531439,0.5473505798083597,0.9645725508496856
191,0.12345554009677304,0.5948382015047919,0.47138266140801893,4.558415884669566,0.2092945149419303,0.5800593899387456,0.8650323324517339,0.5,0.22582906470631822,0.4906966841766729,0.6044589293641542
192,0.07254350208533675,0.4889828815762954,0.41643937949095855,1.410080387189136,0.5139543084960981,0.7965423151956256,0.7578512513409772,0.5,0.20513169243017956,0.9796350019287158,0.8171049993097792
193,0.5825225303212562,0.8314420428969196,0.2489195125756635,0.36686224157390507,0.5021785041636422,0.03572241753059102,0.8445154087381533,0.5,0.2695460256714689,0.6851084480258685,0.17874302428422573
194,0.27773449629585273,0.7737324081804217,0.49599791188456893,2.813387356156717,0.39122019304857025,0.7539146132895869,0.8296062446076272,0.5,0.294947990188387,0.05607844294522979,0.22075437492188466
195,0.319348829163422,0.7307678347778428,0.41141900561442074,0.31410294815310624,0.805249693815872,0.6363761277778289,0.8100043960696803,0.5,0.25779259232672014,0.4611309577307553,0.39819229993551775
196,0.04940917821880266,0.48583667471101144,0.4364274964922088,2.954700289767151,0.33561297358939746,0.796062328000994,0.8924093904206505,0.5,0.13656040588941395,0.9623412802928587,0.7065506189034111
197,0.2778926044411725,0.669904318934558,0.39201171449338557,0.5606435847541458,0.7118585550534513,0.6975048118800795,0.8573648927585266,0.5,0.41115258789383613,0.6991754878004076,0.17910659715439037
198,0.5582530903341875,0.8459257612155794,0.28767267088139187,0.3184952769237008,0.5248427736227558,0.025796482190603376,0.856468628825477,0.5,0.2846902113567368,0.7652939364881562,0.6538838737453381
199,0.39806237543087186,0.8342984313494949,0.43623605591862297,0.4663286281761964,0.6105462614768724,0.34489871294431396,0.8664275758099826,0.5,0.20503388528423863,0.1655335775617659,0.27307890176569904
200,0.4607297774484252,0.856347850838751,0.3956180733903259,0.2234826888527075,0.8872838256333516,0.8438394158375607,0.9822865358454342,0.5,0.15042512298333985,0.7795924819870511,0.46299565802407927
201,0.3486269070851424,0.8322404215191911,0.48361351443404876,0.6567149730731938,0.7407786810177305,0.8507783708331496,0.929006096864727,0.5,0.5472394640965148,0.22860518048963685,0.32540882948707817
202,0.6008428397991659,0.8740781966249944,0.2732353568258286,0.010276976164020835,0.930794376435454,0.038416340073551214,0.8749116440271902,0.5,0.3414482568578452,0.22732897178187783,0.9309986790441224
203,0.7484705145790063,0.9731814074506836,0.22471089287167728,0.049407307196707745,0.8465113853159391,0.08979765252842187,0.9853773632369868,0.5,0.3694080761621169,0.49907409727345864,0.85115905314844
204,0.38581119961835697,0.8281320407331547,0.44232084111479775,0.25243103840013903,0.8409512992889069,0.6494605819786655,0.8714124296912746,0.5,0.28363495122980553,0.27145088136368223,0.5642962297737851
205,0.3098612304535394,0.7182637214673387,0.4084024910137994,1.0950899797132065,0.43048752085710285,0.37784408065303754,0.8767767226625862,0.5,0.440410814842091,0.5573378323426416,0.5993017207636595
206,0.28636122114066753,0.664919705382169,0.37855848424150146,1.476827697450241,0.35995487210024135,0.32139160497572616,0.8844298523650264,0.5,0.5817587912312836,0.7238757971136239,0.1601178506544766
207,0.15596979155318716,0.5975170244624656,0.44154723290927844,1.836862971420458,0.37197422844333494,0.5287382875287657,0.7751524394262874,0.5,0.1879699096557619,0.48379658620150723,0.4912208181211465
208,0.5365367387785739,0.8753127531410312,0.3387760143624573,0.457655965142264,0.5057099835900465,0.1311940715059129,0.9321629554425238,0.5,0.19992633323490075,0.7090845594626523,0.8067799353109312
209,0.3651582477310085,0.7826715849745332,0.4175133372435247,0.30081376914822666,0.8644791907925791,0.8999076915025689,0.9271893121104392,0.5,0.1229843354738577,0.7357934104778809,0.4494749923560316
210,0.3747876298367451,0.8737007721565924,0.49891314231984724,4.686954306333806,0.16579947636814474,0.43164964662343597,0.883509176376657,0.5,0.18958902054885,0.017958048105906177,0.7313194942966095
211,0.6856089806061838,0.9131614424727672,0.22755246186658334,0.019276587737918172,0.9805879300663287,0.4835833573621199,0.923042956750314,0.5,0.2514904226310619,0.6309653618188926,0.6824529741489053
212,0.3919999425046162,0.7942172234920435,0.4022172809874272,0.22329681409693136,0.8642811013491617,0.6931356450679962,0.8549260945811311,0.5,0.10813914401130656,0.38604842257399163,0.011617961313686087
213,0.27135499030451726,0.7547483862845388,0.48339339598002146,10.202634635015828,0.08055753681573774,0.35070433571427095,0.893169183214467,0.5,0.46416011732353024,0.3300065606873849,0.09898477488560509
214,0.3976230516112976,0.8556338156746689,0.4580107640633713,1.41569586637567,0.351104995553291,0.3468027471886067,0.9188747206945223,0.5,0.27924902204119695,0.19700363143695243,0.14524298321621776
215,0.16406322845518384,0.6600880589410745,0.49602483048589063,79.73466666666667,0.009682375964800038,0.34107142548650415,0.7718121417156397,0.5,0.367587813383216,0.7697546060805486,0.06462673662911678
216,0.22665970966867902,0.6761902107040366,0.4495305010353576,1.0626635353180602,0.6214124150605544,0.829860871277066,0.94601676688255,0.5,0.38930411391825437,0.6605276202049837,0.8405212390542137
217,0.05815864502057244,0.5085833753966955,0.45042473037612296,2.023600103143917,0.45605325958809617,0.8702863276362254,0.7900998487994763,0.5,0.19294827567143338,0.7655942707630297,0.904198197208124
218,0.12447863548962604,0.5430639624575522,0.4185853269679261,1.8823341844406591,0.34029582545176407,0.44505165984988837,0.7889132419717662,0.5,0.28266679530933625,0.8504712683573583,0.7393134541720324
219,0.276951032139181,0.7674129345608726,0.4904619024216915,0.39424213610681774,0.5138520278990357,0.08840677031685273,0.7682872417267911,0.5,0.5029403528891963,0.021589308327318424,0.9461086946619274
220,0.4529884272327854,0.861548655605232,0.40856022837244665,0.8596683471177379,0.41843482961070044,0.24480353038908098,0.9366676197447621,0.5,0.5215237486076876,0.41243473646379936,0.62318324169767
221,0.24781573710654406,0.6775143323838093,0.4296985952772652,0.623692736579788,0.7430238827276517,0.8829511953382928,0.9293885248512628,0.5,0.3453440516518983,0.899868204689378,0.5731028141349407
222,0.04940267137200911,0.5365552861935787,0.4871526148215697,4.346811311884623,0.35251399108973047,0.9192403249020711,0.7899844684261517,0.5,0.15568973181054405,0.3767741454989675,0.9046273265231797
223,0.27092951300808044,0.7695774889221767,0.49864797591409626,9.7393125437514,0.06059654108561696,0.11324206974033024,0.774313130238454,0.5,0.5000108207796868,0.0455522847224048,0.9496775683020797
224,0.47143565249724395,0.8924441991156422,0.4210085466183984,0.25760216380006984,0.7887530407433613,0.477983016099518,0.9325861747556538,0.5,0.24235520731322366,0.23261649255613237,0.5427918341293961
225,0.39216463284096376,0.7430740656742358,0.35090943283327203,0.5747467437122854,0.5118129134722543,0.24806818619482673,0.8065217574686189,0.5,0.19241536440042858,0.4537072232609497,0.1530743479124942
226,0.4887311450113997,0.8766606214477649,0.3879294764363653,0.43787590719937536,0.5828568525424946,0.2579687275327526,0.9411591188140277,0.5,0.203476810706352,0.4269364669404383,0.8978544975737062
227,0.3160749784742603,0.6403261888623668,0.32425121038810645,0.9438955040716582,0.4053820288001474,0.12122643955250834,0.7679372138031797,0.5,0.5646067042656052,0.8416229082435184,0.25227749300634916
228,0.14593895930178924,0.5632922866543376,0.4173533273525484,1.3750657220110103,0.5063807349100095,0.8421695327585511,0.859485314667013,0.5,0.534506605982026,0.7633428469276028,0.5691140128819253
229,0.5640446070527573,0.8864996380030407,0.32245503095028333,0.1825650528324437,0.7831404832390438,0.3147678341931296,0.9300519058973278,0.5,0.5347510800759171,0.4222084531683533,0.5494474766016096
230,0.15064782433909443,0.6186219864544171,0.46797416211532256,5.702913792268938,0.14107865327567604,0.3948384496204229,0.8552215534868115,0.5,0.3392267325678753,0.5393611441097953,0.3090345947565153
231,0.09662851454586234,0.5407373074692866,0.4441087929234242,2.631758281680786,0.3047718766407912,0.5826118653389437,0.8125689376992544,0.5,0.2274621912149357,0.6735646102853492,0.6180007067647741
232,0.38583537161646586,0.7750941392983219,0.3892587676818561,0.03765910116234049,0.972734862282526,0.6694892238280516,0.7831600790888826,0.5,0.5523775798726707,0.309049768555004,0.27439998237130037
233,0.06259728287623516,0.5573690243116002,0.494771741435365,22.579226190476188,0.10857110447273766,0.9607130144545402,0.8827903423618604,0.5,0.40451920256275486,0.24557199941243113,0.2159287407149001
234,0.34765654013739683,0.6900408477248365,0.34238430758743976,1.3371672364832727,0.3342782317733384,0.2397613295028619,0.8665474472608171,0.5,0.24746393348578258,0.8800066268861714,0.13463457548320057
235,0.0845529339435636,0.5525158130846451,0.46796287914108153,2.8753312708074636,0.41829616060934094,0.9640146859759422,0.9839772611824088,0.5,0.23142182251718293,0.7028747924731529,0.8322144968828401
236,0.3929120037858523,0.8031297203841893,0.41021771659833706,0.4189956776603415,0.6455331928381837,0.36479201194708033,0.8514302012767514,0.5,0.28562126995457227,0.25225921563248654,0.30240574378038365
237,0.3959483536681877,0.7086835759571064,0.3127352222889187,0.22949600846146367,0.7147913974515133,0.2518401236176663,0.7598555086223404,0.5,0.4545415254418502,0.6397224802803746,0.9510229029654198
238,0.23351058653912346,0.6417666884893646,0.40825610195024115,1.4243595701911858,0.3421093227632527,0.3196747154335017,0.7562174026662422,0.5,0.1916313808181346,0.5116415319511811,0.27624998929626843
239,0.34986927505661003,0.765282601948488,0.41541332689187793,0.8625729266690451,0.5528467950468976,0.5258627470564827,0.9690685394759923,0.5,0.45812712537479006,0.5969833222742191,0.9669810097106909
240,0.4990494877419548,0.8584829313954355,0.3594334436534808,0.9155352791354652,0.4095340188219083,0.24902790895642846,0.9758252479950702,0.5,0.3758208382185445,0.5709916587726267,0.11509708281146713
241,0.3787366102686377,0.8244032721811569,0.44566666191251925,0.628227199119449,0.6873865766251347,0.6610035555200466,0.9055692849309462,0.5,0.10745957235023237,0.24725211688560278,0.821495211021888
242,0.2889810811666251,0.7707030636099457,0.4817219824433205,0.7854370587916184,0.6199403906366007,0.6194471978590467,0.8088212311950365,0.5,0.189871262270657,0.10713455990738763,0.6390571595041595
243,0.3718856397773149,0.8708430303774829,0.49895739060016797,98.91833333333334,0.0010690252869821615,0.0009021540769893477,0.8708430303774829,0.5,0.47640043054056025,0.9672676854344492,0.5738231250662262
244,0.15223170262313124,0.5401195798096164,0.3878878771864852,1.0190620268136106,0.572912659265324,0.8099048947858284,0.8294844341877554,0.5,0.4728026814320465,0.9077839449306033,0.4359099900676747
245,0.607568258208514,0.8237545261403547,0.21618626793184062,0.04152472400938301,0.9195597961029289,0.22627118387744216,0.8390262068130416,0.5,0.5679770319649143,0.6276882415049234,0.947528723405404
246,0.36085354775679523,0.7999023028555925,0.43904875509879726,1.1905427464053602,0.3608191245002903,0.2819329107193421,0.8798694999200143,0.5,0.15503839074007733,0.37150423120580445,0.7456545194977292
247,0.4823999406237712,0.7068439550125646,0.22444401438879344,0.3543371209283209,0.615935056680798,0.21603842588331756,0.8073141271006516,0.5,0.3808478662671496,0.9699016822808236,0.12250565847730022
248,0.5689660935957362,0.8794102584457677,0.3104441648500315,0.17147751228995692,0.7733486348946673,0.26789527333547314,0.913216711428158,0.5,0.4398003065979238,0.3678026343888191,0.2350631543842533
249,0.1794934967665159,0.6074474934619666,0.42795399669545064,0.9754568513883608,0.6441532813642513,0.9583656592229839,0.9413506927178912,0.5,0.44899437543728427,0.9786853515299924,0.9141622313305365
250,0.03280673171637005,0.5298720034546536,0.4970652717382835,81.6485,0.0170821239091411,0.80111982944291,0.7586965385476722,0.5,0.47928845387730756,0.5487750175924717,0.5074092047160712
251,0.23364681834542128,0.6997059164999098,0.4660590981544884,5.42045215032104,0.11985636359571816,0.28151917132988613,0.7986247667021518,0.5,0.14596503819177495,0.41737250742715926,0.047177639264929794
252,0.17533548666943405,0.6753117950524523,0.49997630838301826,99.8265,0.021124709102216865,0.9911932480716267,0.8167403417777286,0.5,0.31292395526789496,0.1972058234593077,0.9455691712159864
253,0.3086476762741003,0.806476728738916,0.49782905246481557,3.1239156612008783,0.3324588781710631,0.6820006820669376,0.8329469641430297,0.5,0.12955159665254343,0.030250463817135365,0.6419539958201377
254,0.0340615332098506,0.4763339725347544,0.44227243932490373,2.2502743267365766,0.4400410598779403,0.9906913169088939,0.8001286412056501,0.5,0.14368304460238865,0.7431513465660765,0.3805323211329463
255,0.4941558099332384,0.74825276660483,0.2540969566715917,0.20721464036592133,0.7203336967880926,0.22698758791970675,0.8102232461766361,0.5,0.1763388735412961,0.8573212590592987,0.6630345851652996
256,0.10731335941169291,0.5252959941888549,0.4179826347771619,1.5460133931696955,0.5024629824432623,0.9758969310923279,0.9103907647117699,0.5,0.4086032599371151,0.9523662040796926,0.654900851281067
257,0.323323109110745,0.6962369151354354,0.3729138060246903,0.8949764038878316,0.3944493548722089,0.1632697051635298,0.7973925823913465,0.5,0.4797033904116491,0.8168986368489731,0.8564946038542401
258,0.31631362254749595,0.8041699571953618,0.4878563346478659,15.731498903057727,0.041090295059042936,0.12031258187578275,0.8406126319784947,0.5,0.30183323518191674,0.38331273145571076,0.2667108285768661
259,0.5797650439272065,0.8618077069760327,0.28204266304882625,0.2086018467007639,0.7045065713930108,0.20153870723350176,0.9237138866240081,0.5,0.3975758780128106,0.7250107175899179,0.8315821101120946
260,0.5245491999626356,0.7913985845422082,0.26684938457957263,0.07997298150326793,0.9567537320899985,0.8713606909258342,0.8128418432494534,0.5,0.11438958890976111,0.4248898563911847,0.876330755834234
261,0.18008817090240958,0.5544353134952018,0.3743471425927923,1.146834052328673,0.49336624287686437,0.5958590127464115,0.8333820827649812,0.5,0.5238735067454936,0.8553347653279162,0.19868716071941417
262,0.5702436350757665,0.8684278873371545,0.298184252261388,0.38185396652663905,0.6184014026948594,0.27088449383626534,0.9928631652115544,0.5,0.3746843612325288,0.8390149163008754,0.7068831827602009
263,0.30831286015907444,0.7821949707802088,0.47388211062113433,1.7709065048009005,0.4254789846894059,0.6203210486678712,0.9043854583879739,0.5,0.25274450845185326,0.19380221946014065,0.05532321019843356
264,0.08641882295757644,0.5545318211230275,0.46811299816545093,8.378345479984413,0.13734841917230844,0.821178912561839,0.988136782258104,0.5,0.4058055657944659,0.6794537718694593,0.11036428831128697
265,0.2932713611302429,0.7467105637691248,0.45343920263888193,0.7606904039154317,0.4068539803937955,0.15754374852514097,0.7594918118153263,0.5,0.20606379610512623,0.1298189521391674,0.2878653034094153
266,0.1740864656931435,0.6308890722534259,0.4568026065602825,2.221174553950781,0.3711931164097775,0.6555242597208237,0.893119103826134,0.5,0.43206970808433365,0.5088719563900401,0.7755855928255582
267,0.3690400179183921,0.8643017736079308,0.4952617556895387,0.9374077029741514,0.5839945055921553,0.63046763073676,0.8772529133003409,0.5,0.24231905532041007,0.026877427042634183,0.24913959523654494
268,0.3482922030260917,0.7601222307796641,0.41183002775357236,0.23662081366803064,0.6357348152470084,0.12125080076474093,0.7658971090128397,0.5,0.2172429792524543,0.10898720761740732,0.15050797749275746
269,0.37520626707617766,0.8671838356713755,0.4919775685951978,30.04606854256854,0.03284221189040004,0.34309493626887766,0.9889303774659821,0.5,0.1808327455104117,0.49485078627804535,0.32003613874981385
270,0.46756578252349906,0.7456928024822707,0.27812701995877165,0.2521913029438443,0.7809671435400096,0.43592700120303896,0.8632134138295202,0.5,0.5623164695900102,0.8319749989014209,0.1587900737990926
271,0.6466906293097896,0.9406869836860198,0.2939963543762301,0.05143821820737028,0.8118419055076955,0.04215198381419416,0.9447990289834682,0.5,0.4542469444478866,0.30091996992317016,0.9851362695390083
272,0.11809597857830414,0.5010886010577231,0.38299262247941895,1.1397293962121875,0.5489208458910009,0.883596358396057,0.8226894756011601,0.5,0.37487475188630215,0.9549128993949262,0.03689798249647136
273,0.2817828220509885,0.7522814869403204,0.47049866488933195,0.39071813165755853,0.827586287733529,0.9022985085114136,0.866282234398414,0.5,0.5444892944956218,0.46988193813388623,0.22924002622697626
274,0.25816765402984915,0.7507290485272574,0.4925613944974082,3.1712991843930185,0.14927901478229366,0.11631503439157265,0.7575667476006578,0.5,0.2223687760009874,0.07774579005310656,0.6420918222553613
275,0.27082928827272623,0.6771534828569798,0.4063241945842536,0.7131456733962172,0.644791839165074,0.6303707684120768,0.8625024970016455,0.5,0.32822679186304415,0.680432882297317,0.8008238584385978
276,0.5804632399821423,0.8878093580438305,0.30734611806168816,0.03421169827654552,0.9754690228371672,0.6695969635228632,0.8885349958386154,0.5,0.13254441921213309,0.025274018821914823,0.6052141197399542
277,0.2571415524361509,0.6671107657078283,0.40996921327167746,0.5898598504616679,0.7423584010849554,0.8170144716482697,0.9596447194105944,0.5,0.21344376437878568,0.9719018990947975,0.15120479677749454
278,0.584215118404496,0.8078068736382772,0.2235917552337811,0.026911510400943233,0.9761000749788744,0.5377612653337963,0.823230374169155,0.5,0.3778152569987079,0.8343526989904108,0.3888489935978001
279,0.5683954489333096,0.8537449368051389,0.2853494878718292,0.26134212474074925,0.7873771480455933,0.4778883991773828,0.9936447840253446,0.5,0.4584062656391956,0.8844089511784744,0.33122120757667295
280,0.5633846061589093,0.8587057614427753,0.29532115528386593,0.22724767813191643,0.6382318786599218,0.11435033749164092,0.9017798669475368,0.5,0.42716639407390955,0.7329566188257887,0.9492975269285092
281,0.14793061973938515,0.5757321945633018,0.4278015748239167,1.0032099727722485,0.586844989956727,0.7135990309336628,0.7669452088817078,0.5,0.313383620653951,0.589839414608756,0.42087380419878284
282,0.21342309785426114,0.6020148687605673,0.3885917709063061,1.1128907832781425,0.42025360982828364,0.32096736803977577,0.7667229085420021,0.5,0.5143605417137519,0.7596202758947744,0.7880833670484014
283,0.3743399664464151,0.8074202270396059,0.4330802605931908,0.30945167047434496,0.7602493771002969,0.4807558390842792,0.8419177339955283,0.5,0.4745498743123182,0.19475216202436596,0.11922322803863328
284,0.5946233174994398,0.8661244074843696,0.27150108998492983,0.034883108252173584,0.9702780627282934,0.5600537286132962,0.8809540078459203,0.5,0.2310608036493562,0.5861583000781747,0.9969330031408211
285,0.3788495715800554,0.7215236454116568,0.3426740738316015,0.35293300326263755,0.7486574254747771,0.5161212607616432,0.8440232879470644,0.5,0.33079089509085824,0.7801140724926804,0.7346033163461584
286,0.49103854358844473,0.8553499356831311,0.36431139209468644,0.7351164290804238,0.4084100239529155,0.14395737694774868,0.9511413038543354,0.5,0.24340263608775983,0.9036297010317088,0.9988947363969694
287,0.4548017151392917,0.880764415873584,0.4259627007342924,0.06361790790840426,0.9655340019299824,0.8733780852176001,0.8955230910131992,0.5,0.4898611192253106,0.3037252063921817,0.9457397720132369
