theta_post,p_high_post,delta_v,Value_High,Value_Low,LH_Ratio
0.0,0.5,0.48391384578821767,0.9839138457882177,0.5,100.0
0.0,0.5249999999999999,0.48391384578821767,0.9839138457882177,0.5,100.0
0.0,0.55,0.48391384578821767,0.9839138457882177,0.5,100.0
0.0,0.575,0.48391384578821767,0.9839138457882177,0.5,100.0
0.0,0.6,0.48391384578821767,0.9839138457882177,0.5,100.0
0.0,0.625,0.48391384578821767,0.9839138457882177,0.5,100.0
0.0,0.6499999999999999,0.48391384578821767,0.9839138457882177,0.5,100.0
0.0,0.675,0.48391384578821767,0.9839138457882177,0.5,100.0
0.0,0.7,0.48391384578821767,0.9839138457882177,0.5,100.0
0.0,0.725,0.48391384578821767,0.9839138457882177,0.5,100.0
0.0,0.75,0.48391384578821767,0.9839138457882177,0.5,100.0
0.0,0.775,0.48391384578821767,0.9839138457882177,0.5,100.0
0.0,0.8,0.48391384578821767,0.9839138457882177,0.5,100.0
0.0,0.825,0.48391384578821767,0.9839138457882177,0.5,100.0
0.0,0.85,0.48391384578821767,0.9839138457882177,0.5,100.0
0.0,0.875,0.48391384578821767,0.9839138457882177,0.5,100.0
0.0,0.9,0.48391384578821767,0.9839138457882177,0.5,100.0
0.0,0.925,0.48391384578821767,0.9839138457882177,0.5,100.0
0.0,0.95,0.48391384578821767,0.9839138457882177,0.5,100.0
0.0,0.975,0.48391384578821767,0.9839138457882177,0.5,100.0
0.0,1.0,0.48391384578821767,0.9839138457882177,0.5,100.0
0.05,0.5,-0.04032726914684237,0.42693021303764606,0.46725748218448837,13.608750215213064
0.05,0.5249999999999999,-0.019940495495899126,0.4470907444506378,0.46703123994653695,13.567027632240478
0.05,0.55,0.0020305182998050396,0.46891277575271584,0.46688225745291073,13.468817509030355
0.05,0.575,0.033299379782515515,0.49925999065390075,0.46596061087138524,12.99568050198855
0.05,0.6,0.055856507238636346,0.5214996912643335,0.4656431840256971,12.934646258454308
0.05,0.625,0.08238574033185225,0.5469416170736366,0.46455587674178433,12.82629780135585
0.05,0.6499999999999999,0.11746200848291233,0.5806206398248575,0.46315863134194507,12.517242134800183
0.05,0.675,0.15459211433994374,0.6158935333315887,0.46130141899164495,12.281541585349634
0.05,0.7,0.19307362906288444,0.65235836145201,0.4592847323891256,12.105563327496377
0.05,0.725,0.22498344287202135,0.6826435065915258,0.4576600637195044,12.025681056989105
0.05,0.75,0.25138047869239133,0.7086691334570041,0.4572886547646127,11.894466438274488
0.05,0.775,0.27751029050577025,0.7344120552184702,0.45690176471269994,11.773997670930719
0.05,0.8,0.301773751793483,0.7584505149367737,0.45667676314329064,11.740747310180359
0.05,0.825,0.32541837164675325,0.7819922282500772,0.45657385660332395,11.725630066313116
0.05,0.85,0.3487574209884865,0.8052847597566309,0.45652733876814444,11.667435621868671
0.05,0.875,0.37246127272742363,0.8288457447410595,0.4563844720136359,11.645351039784089
0.05,0.9,0.39813989677980016,0.8541904249459881,0.45605052816618785,11.611303975737025
0.05,0.925,0.42066517762588174,0.8767149192802919,0.45604974165441015,11.609949913132962
0.05,0.95,0.4436349567765817,0.8996829411145952,0.4560479843380135,11.591616579799629
0.05,0.975,0.4659476623608853,0.921995646698899,0.4560479843380135,11.591616579799629
0.05,1.0,0.4882603679451888,0.9443083522832024,0.4560479843380135,11.591616579799629
0.1,0.5,-0.16338917814934423,0.29181949916506056,0.45520867731440473,8.084051298557993
0.1,0.5249999999999999,-0.14112016759581186,0.31258488587822153,0.45370505347403334,7.941879898398023
0.1,0.55,-0.11756771350697082,0.33479475672882,0.45236247023579085,7.739439809109198
0.1,0.575,-0.08687794254601441,0.36336255698885955,0.450240499534874,7.286850513686699
0.1,0.6,-0.05614503169619377,0.3914662804163014,0.44761131211249516,7.106077380291998
0.1,0.625,-0.020978664065154848,0.4246236627197811,0.4456023267849359,6.853356100476257
0.1,0.6499999999999999,0.022813468099014324,0.464477119442957,0.44166365134394264,6.499390472873772
0.1,0.675,0.0730671584960777,0.5101754880839613,0.4371083295878835,6.201017103584183
0.1,0.7,0.14810932599112753,0.577790339727693,0.4296810137365655,5.7649038785558675
0.1,0.725,0.21639921246415977,0.6382888782059126,0.42188966574175285,5.553206751240184
0.1,0.75,0.25051316517106326,0.6703352958759308,0.41982213070486746,5.45350935937598
0.1,0.775,0.2820425009650122,0.7003030769684229,0.41826057600341054,5.385318271868715
0.1,0.8,0.30922074893153584,0.7271501137365182,0.4179293648049822,5.3504488050352395
0.1,0.825,0.3374345477442068,0.75488278549364,0.4174482377494332,5.290416391628213
0.1,0.85,0.3658476653727902,0.7825814039164328,0.41673373854364265,5.227008390971356
0.1,0.875,0.3915261365269401,0.8080278110725347,0.4165016745455946,5.200958762850117
0.1,0.9,0.418778393272169,0.8347415671711318,0.4159631738989627,5.182107102814247
0.1,0.925,0.44446149675154023,0.8601619171802797,0.4157004204287394,5.173417895779451
0.1,0.95,0.4683427173300778,0.8839461703478364,0.41560345301775864,5.171418341970687
0.1,0.975,0.49243841401615224,0.9079314412490367,0.4154930272328846,5.161055045136802
0.1,1.0,0.51941252319382,0.9342331889315441,0.4148206657377241,5.136670267828487
0.15000000000000002,0.5,-0.21688739962038084,0.23369422049479657,0.4505816201151774,5.9039914934899835
0.15000000000000002,0.5249999999999999,-0.1899557633529117,0.2577599128513281,0.4477156762042398,5.655422644130668
0.15000000000000002,0.55,-0.1588239323168655,0.28460726431442146,0.443431196631287,5.393400221845881
0.15000000000000002,0.575,-0.12256319198214287,0.3168964012750654,0.43945959325720835,5.037277834162024
0.15000000000000002,0.6,-0.08194978614814363,0.35228686365295664,0.4342366498011002,4.807617742533877
0.15000000000000002,0.625,-0.030896858673782925,0.3959707773453098,0.4268676360190927,4.476085236669868
