theta_post,p_high_post,delta_v,Value_High,Value_Low,LH_Ratio,reward_contrast
0.35000000000000003,0.925,0.6346975148888259,0.8860037960221027,0.25130628113327674,0.8279664256853183,1.85
0.35000000000000003,0.95,0.6592635734313677,0.9103667531800002,0.25110317974863244,0.8275439480774063,1.9
0.35000000000000003,0.975,0.6842048837482418,0.9351127972457831,0.25090791349754127,0.823586925621214,1.95
0.35000000000000003,1.0,0.7111698173043622,0.961121391467038,0.2499515741626758,0.8208033026075932,2.0
0.4,0.5,-0.05351185872393287,0.3074017575541396,0.3609136162780725,1.3251467807994894,1.0
0.4,0.5249999999999999,0.00814398149892705,0.3489148175253377,0.3407708360264107,1.2014345105613375,1.0499999999999998
0.4,0.55,0.0795956112245786,0.39789858687270085,0.31830297564812227,1.075394734451252,1.1
0.4,0.575,0.14116326412931313,0.44176521319397527,0.30060194906466214,0.9784530356413118,1.15
0.4,0.6,0.21614569822152405,0.4946419285516791,0.278496230330155,0.8738864492519672,1.2
0.4,0.625,0.2725921967032238,0.5371876200173988,0.26459542331417496,0.8062985930274152,1.25
0.4,0.6499999999999999,0.32630254124253055,0.5789290737725559,0.2526265325300253,0.7608509207439932,1.2999999999999998
0.4,0.675,0.3737150843775273,0.6170675551325623,0.24335247075503497,0.7155938785729814,1.35
0.4,0.7,0.4130875796273341,0.6506430333849317,0.2375554537575976,0.6913735497768523,1.4
0.4,0.725,0.4410234551047979,0.6772171514113634,0.23619369630656561,0.6788651252252709,1.45
0.4,0.75,0.47079625551832593,0.704877897537996,0.23408164201967013,0.6699759595921867,1.5
0.4,0.775,0.49996178463306873,0.7321893650464169,0.2322275804133481,0.6629116012493922,1.55
0.4,0.8,0.530094540893715,0.7604218735417214,0.23032733264800634,0.6528837476132907,1.6
0.4,0.825,0.5554714997270558,0.7852460378345769,0.22977453810752105,0.649919306647489,1.65
0.4,0.85,0.5840443256691981,0.8122281437511235,0.22818381808192556,0.6435383765971208,1.7
0.4,0.875,0.6112117092741292,0.8383693572037973,0.22715764792966806,0.640739102409365,1.75
0.4,0.9,0.6361632840515338,0.863091442531443,0.22692815847990927,0.6378198623659463,1.8
0.4,0.925,0.6606234542342215,0.8874555642607428,0.22683211002652123,0.6363715104558589,1.85
0.4,0.95,0.6849602963539101,0.9117355785552845,0.22677528220137438,0.635379049230903,1.9
0.4,0.975,0.7093881751328984,0.9360485681012868,0.22666039296838827,0.6351282773276045,1.95
0.4,1.0,0.7341071704611402,0.9605283134293762,0.22642114296823598,0.6349772387963271,2.0
0.45,0.5,0.02743344163960191,0.34832187214939253,0.32088843050979066,0.9253473546330271,1.0
0.45,0.5249999999999999,0.10313135804611417,0.39725522079842224,0.294123862752308,0.8262819724257273,1.0499999999999998
0.45,0.55,0.16336078414736827,0.43856766327429425,0.27520687912692604,0.7629151296533787,1.1
0.45,0.575,0.22589759207006405,0.48303160505578785,0.2571340129857238,0.6891323023292275,1.15
0.45,0.6,0.2895126376710775,0.5283785567133225,0.23886591904224494,0.6275238974296775,1.2
0.45,0.625,0.34574775469441976,0.570980540473338,0.2252327857789183,0.5778899819297042,1.25
0.45,0.6499999999999999,0.3924620912654155,0.6075428688512912,0.21508077758587557,0.5503009312309223,1.2999999999999998
0.45,0.675,0.42563811566296844,0.6371857665446437,0.2115476508816751,0.5282946598785623,1.35
0.45,0.7,0.4572860911347211,0.6656247540571558,0.20833866292243478,0.5178762315782987,1.4
0.45,0.725,0.4873602120899802,0.6934232676193975,0.20606305552941726,0.5105036323387011,1.45
0.45,0.75,0.5146678582233586,0.7193893153710209,0.20472145714766232,0.5070052295212669,1.5
0.45,0.775,0.5399415746171675,0.7442233248500293,0.20428175023286183,0.5046036008733088,1.55
0.45,0.8,0.5657023729424109,0.7693256024188261,0.20362322947641517,0.5023084572440044,1.6
0.45,0.825,0.5904367866466254,0.793902415569774,0.20346562892314868,0.4999186118709729,1.65
