sample_id,delta_v,Value_High,Value_Low,LH_Ratio,theta_post,epsilon,p_high,p_low,learning_rate,extinction_rate
157,0.05111379989111183,0.48721455942451364,0.43610075953340177,1.6499770907319509,0.4879130109790186,0.9491740711670712,0.8111353817216485,0.5,0.15499124812505627,0.6924461663505669
158,0.042272998131241746,0.47696418493491316,0.4346911868036714,1.1029830218352958,0.5771432406729092,0.9181406244253746,0.6678763576373927,0.5,0.17473716897236224,0.5641440474786626
159,0.555196133699426,0.566567097754825,0.011370964055399155,0.0007274788703360133,0.9982729459939736,0.20095627030187269,0.5669060558374992,0.5,0.3256172253708788,0.9066920484677949
160,0.23190941300976037,0.6084120628059734,0.37650264979621306,2.025738800672969,0.3310028136053018,0.4596284665706226,0.9722613624837066,0.5,0.42120304619604865,0.9450326824884717
161,0.23663001545520804,0.6030197187057971,0.366389703250589,2.239939118972383,0.2795233008835185,0.1880992682131124,0.8643866746223784,0.5,0.578268861654185,0.9581017261196407
162,0.09781384411807041,0.5608742646867172,0.4630604205686467,0.29028735567588154,0.7608365624745493,0.45449361612329275,0.5711743221923911,0.5,0.5928241399824867,0.08677901669679078
163,0.24420835628627818,0.5128369110958213,0.26862855480954306,0.02483142458398698,0.9694822688278576,0.3872077390984091,0.5178772488080837,0.5,0.613752607622784,0.4542063706624837
164,0.02674139029699483,0.5097616061814192,0.48302021588442423,1.9612668222809901,0.45808208275677675,0.9541155020326128,0.6500530453634421,0.5,0.15091028644855986,0.23362744704469507
165,0.028558104072350477,0.5142495221878333,0.4856914181154828,35.33513228438228,0.04653876306393956,0.3485285808395272,0.8928404679260431,0.5,0.5069637500598747,0.6709075819873254
166,0.42827146239970154,0.7722322159788795,0.34396075357917794,0.9397954821552625,0.4432996039556728,0.20328132823783984,0.9454424602584428,0.5,0.8571207536605466,0.5958280096262559
167,0.001460538798570804,0.48582371951574677,0.484363180717176,1.1492052863557891,0.4821594289805313,0.8832287856284678,0.5083375303642876,0.5,0.17474885187923295,0.08127252542200569
168,0.15133073062411673,0.6390904072832564,0.4877596766591397,3.5777560809720668,0.266584362557429,0.6869371592918178,0.8198144986621232,0.5,0.10593169175287542,0.1651308319013992
169,-0.02627768082205533,0.44343056372350337,0.4697082445455587,12.967695082695084,0.052291629913831406,0.9091489648030775,0.7484010821870374,0.5,0.16675339492481134,0.9724916180240912
170,0.2832554286506296,0.7259628312533468,0.44270740260271735,0.8258397683876094,0.5955874564732152,0.6121689433789214,0.8419603098313944,0.5,0.7575610419549936,0.31290857818231876
171,0.628372030673611,0.844750565483835,0.21637853481022412,0.2516877054030083,0.6310014979528207,0.11764279795554866,0.8843385547298487,0.5,0.44921454880860623,0.6294241317591378
172,0.0484422606919588,0.5373887165717115,0.48894645587975266,6.81598472068867,0.15784289851452515,0.8317878450023024,0.7574837174622306,0.5,0.22804463772116224,0.25072949078087325
173,0.018757157650720644,0.46868720596969987,0.4499300483189793,7.361941385058982,0.12921378814800233,0.5329552375363779,0.8270435668165284,0.5,0.6874628302525987,0.8580290272137355
174,0.3914509473277895,0.6949580551598178,0.3035071078320282,0.47218029962479485,0.6856974073448631,0.5100242621664247,0.9004450516024994,0.5,0.3001854523244051,0.9519946016796816
175,0.15903809056530135,0.6410501892135478,0.48201209864824646,1.1684219336021693,0.5890671845072011,0.8226760527649366,0.7255189364586083,0.5,0.8586258989667714,0.18595591008187373
176,0.29839105145573075,0.7755180051617447,0.477126953706014,2.50429360124274,0.2466582523427021,0.32752478780718064,0.8149615875288452,0.5,0.35025993862598104,0.13025353617663182
177,0.06839378303543572,0.46065962583985715,0.39226584280442145,3.308040986086165,0.26557533503417674,0.1500613546334566,0.7092026786496912,0.5,0.44540884310746176,0.8708972602114669
178,0.25846034556543973,0.6824852056962775,0.42402486013083773,0.04650468912483921,0.9724149850121918,0.8337234603534607,0.7049527330149843,0.5,0.6361028769421321,0.6234891901696085
179,0.2353939153338107,0.6412142394999893,0.40582032416617864,0.3862837082040388,0.6293591292309786,0.2846782404530903,0.6644266719305482,0.5,0.6848300337568712,0.19096363990235388
180,0.41588896021807614,0.7498902687915316,0.3340013085734555,0.3079191235494228,0.7740624410064857,0.5177164297577665,0.8717056257100684,0.5,0.2083199186364476,0.6809030813712413
181,0.511897179611082,0.8242473981173697,0.31235021850628764,0.21820740065638403,0.8296230277890991,0.5259239178785386,0.9424286117584681,0.5,0.6280300239336615,0.8121414559039363
182,0.23269546983137626,0.7279271550613879,0.4952316852300117,0.29598144538128046,0.8703147069005943,0.9332895712237655,0.7544598103536244,0.5,0.3102128884920775,0.13686716996614479
183,0.2244106585017366,0.7154043224103233,0.4909936639085867,0.11903728639259692,0.8696541093847476,0.3870733646190848,0.7164061508666628,0.5,0.9041579733982954,0.014057572146016772
184,0.4327449404764111,0.8701300032152959,0.43738506273888483,1.0076257975173528,0.4991543074631011,0.49248997017513385,0.990449200182129,0.5,0.754343353956281,0.2805632539313594
185,0.24454775331451048,0.5802702426628447,0.33572248934833415,0.3015138072309831,0.7528569731316852,0.42361095832823625,0.6405137608109479,0.5,0.8927801416786658,0.5180174166111104
186,0.2120632008906806,0.5648394701575615,0.3527762692668809,0.24141969627305015,0.8108292451258774,0.5186703900682674,0.6192370364903929,0.5,0.9511182526563039,0.5112065187518289
187,-0.3247424064075507,0.17422819632029052,0.49897060272784116,91.92816666666667,0.005484641568857751,0.5833499329757271,0.5009600492295431,0.5,0.6791704550881731,0.33413296297721806
188,-0.02966884297754342,0.3603744819712204,0.39004332494876387,1.8418469247022582,0.337227443283845,0.6286676298904161,0.5265657646839328,0.5,0.14599302826442273,0.7712518362853933
189,0.42134235634216977,0.7540562651677336,0.33271390882556384,0.14606347793118607,0.9013696880012313,0.6569173095767565,0.8214421608992488,0.5,0.1239982987141548,0.6604729102213899
190,0.16811075448433796,0.6469232113777943,0.4788124568934563,2.295069001481897,0.3910538965863565,0.7490667210810156,0.7673817259147837,0.5,0.9064305856411761,0.20364838282282838
191,0.64241232067141,0.7577103974689784,0.11529807679756847,0.09031999169436254,0.8038233961965903,0.13051060742230602,0.7936394780146321,0.5,0.18464252837275963,0.9973936636075788
192,0.19801093535406783,0.661467142318672,0.4634562069646041,1.392801060992301,0.5386781330112211,0.8706949094039993,0.8623548291684409,0.5,0.6541190188983581,0.3871011320310057
193,0.16306262880359118,0.6142117124135129,0.4511490836099218,2.7515510132167504,0.26166534493595184,0.41875649622880073,0.7880531929974148,0.5,0.8776357082612425,0.3989098756555579
194,-0.4466001112560515,0.050022959051506145,0.4966230703075577,89.93483333333333,0.009386107120344378,0.40969422519777976,0.7687356636592597,0.5,0.09149772652306254,0.8663257199853711
195,0.12068725727220671,0.6040905536351855,0.48340329636297874,1.031199387512101,0.6636256847544867,0.907098511646611,0.7768567447742277,0.5,0.1323923250847563,0.355781936013848
196,0.058462734914673395,0.5484444621728521,0.4899817272581787,19.431568376068377,0.056997233545039605,0.5748994305466063,0.812250017662067,0.5,0.3606504785116845,0.41801464862799265
197,0.0017941300740609539,0.4249149755354713,0.4231208454614103,3.9124570299440213,0.21500300776849723,0.774944634730588,0.7485444303719909,0.5,0.7974524129134627,0.9062668159997552
198,0.37774654468693225,0.7653671553176562,0.387620610630724,0.32963154814089035,0.693016458710771,0.3483478617547877,0.8049602375906247,0.5,0.6251985917258639,0.26089755903826084
199,0.0005406474515402465,0.4514513700867635,0.4509107226352233,5.045533411340978,0.1714527345167265,0.5691485223569077,0.6909928879758465,0.5,0.3599972763853133,0.6307016004813131
200,0.3203516197444587,0.7696457954042744,0.44929417565981555,0.24137070162914517,0.8850016930616783,0.9120581383343762,0.9299805213327782,0.5,0.2899890786649688,0.9462275884479229
201,0.149659337041457,0.47691722725287355,0.3272578902114166,1.0649594105905478,0.46504697534104766,0.356911443580205,0.6843684556806937,0.5,0.991901642071356,0.9700552140678173
202,0.4640135580481467,0.6350663637249568,0.17105280567681014,0.05455868882882867,0.7847187953865045,0.004162913632507759,0.6352668070161833,0.5,0.3488371453483756,0.2684677479858111
203,0.406715291154821,0.6313641047673502,0.22464881361252922,0.05483133666843874,0.9390815396702813,0.416476446762843,0.6613804509368564,0.5,0.3285689926419251,0.9088507111418899
204,0.11002939329782731,0.4205531408368784,0.3105237475390511,0.529497793419836,0.6358160373490153,0.3376116928853503,0.5304955511665749,0.5,0.6389313335714873,0.8095214453912978
205,0.474211711481349,0.7413052735100802,0.26709356202873125,0.5443138885304225,0.46905911903831066,0.049584743306356316,0.7578939381578418,0.5,0.39885200747166305,0.5734109496017602
206,0.005162230405798785,0.42706739567243546,0.4219051652666367,4.4797549308086095,0.23061719370013367,0.11265136364660389,0.6539978148126759,0.5,0.6436074321766931,0.690246371438716
207,0.7401285209161172,0.828844035569347,0.0887155146532298,0.023810291475245184,0.8725340343325051,0.022150346850632552,0.8310867634081494,0.5,0.7008848615537105,0.4543855778606183
208,0.06225100130804545,0.5532700362126426,0.4910190349045972,13.68665154290154,0.07494720211535588,0.7660355684341442,0.8343144905812725,0.5,0.28110282041890977,0.3400064651343295
209,0.5748692482790821,0.7571820754487886,0.18231282716970648,0.018431686337184085,0.95914491377503,0.20784576007147737,0.7625181816317361,0.5,0.739664228327075,0.4711382972129724
210,-0.011682939631896757,0.38211511346432847,0.39379805309622523,2.6334675981048052,0.30540802231123154,0.3656826986231456,0.6317948682729684,0.5,0.1553833126712486,0.9100593759156639
211,-0.09459879530337796,0.381497842815192,0.47609663811856995,6.558517368396474,0.10053650510137857,0.7313489495151639,0.583651306456773,0.5,0.08203820671599749,0.32507771320243395
212,0.41435946980236127,0.6434730348980905,0.22911356509572928,0.07816732558698578,0.8812552479602535,0.24269385323332882,0.6697785967693304,0.5,0.8076006568898564,0.5593152034227543
213,0.3759973370586105,0.7976117231264929,0.4216143860678823,0.7454241415730773,0.4523934505450611,0.1587798425813809,0.8148150298464254,0.5,0.1358548059271515,0.16913047497184508
214,0.03267859113581503,0.500913823960709,0.4682352328248941,4.171376850066596,0.22866595517333865,0.9921037778199584,0.7501031320952893,0.5,0.28095226681067387,0.44341064725213675
215,-0.25339101520483054,0.23434636717602259,0.4877373823808531,24.40459566087507,0.08798074569816006,0.26136176048198334,0.570819027759331,0.5,0.21836860690845916,0.527147027312913
216,0.0211785754123578,0.4271466572240553,0.4059680818116974,2.225811601363659,0.33055402215350893,0.9232108288374511,0.6772617496888746,0.5,0.5880265107311651,0.8188971137278109
217,0.3753420335547999,0.7810207749721042,0.4056787414173043,0.04970784034834377,0.9708394397157927,0.8359094523055418,0.8134360927149862,0.5,0.6110476189291295,0.8473857545106134
218,0.13312383319561866,0.6173745393690273,0.48425070617340865,5.664912652622725,0.21207696919792574,0.8651372636029185,0.8251155964807753,0.5,0.7753956672359311,0.2722748637701796
219,0.18122521668942054,0.6116244286104456,0.43039921192102515,0.04927795936361976,0.9628791473698347,0.6308431361688464,0.6117800442205079,0.5,0.4156622051035824,0.005466804964346039
220,0.30068154766163574,0.6354853284762441,0.33480378081460827,0.033783979156464965,0.9712537409222182,0.5709281036884427,0.6463407952830298,0.5,0.6851216314414014,0.5658211062774675
221,-0.4136846630086309,0.0025326168376155335,0.4162172798462464,99.23116666666667,0.001129515260787417,0.6239828089405554,0.9613896593034212,0.5,0.01777510196371912,0.9164580133204485
222,0.46095188892694755,0.8808055227662269,0.41985363383927937,0.8804137496156862,0.3835738234603223,0.14662956271095628,0.9064346711531439,0.5,0.9645725508496856,0.2092945149419303
223,0.05381889498748558,0.418629083307642,0.3648101883201564,0.7265100047744759,0.5800593899387456,0.46012932980693555,0.5226332266706197,0.5,0.4906966841766729,0.6044589293641542
224,0.004249752594402118,0.3427417590160406,0.33849200642163846,0.9815599797165995,0.5139543084960981,0.7965423151956256,0.5157025026819544,0.5,0.21026338486035911,0.9796350019287158
225,0.09306153734594018,0.486998647294714,0.3939371099487738,0.2274880465704062,0.8171049993097792,0.5021785041636422,0.5178612087652955,0.5,0.7828095119276428,0.33909205134293785
226,0.44522893171465927,0.6399985388884913,0.1947696071738321,0.23334892280917666,0.6851084480258685,0.17874302428422573,0.6956100965242851,0.5,0.31842497843050876,0.8399091170591247
227,0.20717985289057675,0.6012746965282735,0.39409484363769665,0.8682297245776031,0.3898959803767741,0.05607844294522979,0.6103771874609423,0.5,0.6363761277778289,0.24001758427872144
228,0.2107745945411116,0.5514774078755489,0.34070281333443736,1.1681790004170745,0.42394703481771245,0.3155851846534402,0.7305654788653777,0.5,0.33561297358939746,0.796062328000994
229,0.11505761018357619,0.42953809089843825,0.3144804807148621,0.6415728490719799,0.569637561682602,0.18857599061796793,0.536560405889414,0.5,0.7065506189034111,0.7118585550534513
230,0.28796761440894814,0.7175714240583136,0.4296038096493655,0.3806986970953635,0.6975048118800795,0.42945957103410637,0.7494365685619252,0.5,0.6991754878004076,0.17910659715439037
231,0.5010713576429422,0.699145417607397,0.19807405996445485,0.42623986920353446,0.5248427736227558,0.025796482190603376,0.712937257650954,0.5,0.3693804227134736,0.7652939364881562
232,0.1576471106809379,0.6150434757479386,0.4573963650670009,0.660359464444596,0.6538838737453381,0.6105462614768724,0.672449356472157,0.5,0.1997007812665138,0.21006777056847725
233,0.14479245939818766,0.5736175890956651,0.42882512969747744,5.462595387256119,0.1655335775617659,0.27307890176569904,0.9436419128166758,0.5,0.9291461433817371,0.8691216502942303
234,-0.013608766563807806,0.4533465755515397,0.4669553421153475,9.611495815201312,0.10085024596667969,0.7795924819870511,0.7314978290120396,0.5,0.8507783708331496,0.7160243874589082
235,0.10051123421719832,0.5986441599101695,0.4981329256929712,0.8172676802819794,0.7132413294321224,0.8944789281930295,0.6143025902448185,0.5,0.930794376435454,0.038416340073551214
236,0.09438152820315071,0.4841900856147718,0.3898085574116211,1.2147322448978808,0.49964657610876084,0.9492858494557747,0.7414482568578452,0.5,0.9309986790441224,0.8465113853159391
237,-0.06802136938996114,0.3810792770534581,0.4491006464434193,7.321301793107135,0.08979765252842187,0.941509452947947,0.5125210943596692,0.5,0.49907409727345864,0.85115905314844
238,0.25838061106788246,0.702564734232618,0.4441841231647355,0.2514070878258388,0.8409512992889069,0.6494605819786655,0.7428248593825493,0.5,0.3672699024596111,0.27145088136368223
239,0.21606013161910834,0.5550132838054906,0.33895315218638233,0.6982445877721493,0.5642962297737851,0.43048752085710285,0.6889220403265188,0.5,0.16928734842232984,0.680821629684182
240,0.13372986564122696,0.513813042084023,0.38008317644279604,0.876219753404462,0.5573378323426416,0.5993017207636595,0.6799774360501207,0.5,0.5377194094601053,0.6589648155021345
241,0.11889714389466839,0.5769236300234962,0.45802648612882785,0.05599119980689963,0.9635175824625672,0.7238757971136239,0.5800589253272384,0.5,0.5287382875287657,0.10060975770514968
242,-0.41571723276839057,0.08404289776944902,0.4997601305378397,98.279,0.007141880613381502,0.1759398193115238,0.7418982931007536,0.5,0.5057099835900465,0.1311940715059129
243,0.1517422385736257,0.474794195932683,0.32305195735905734,0.41152345063140955,0.7286518217700952,0.5848416595241831,0.5999263332349007,0.5,0.8067799353109312,0.8644791907925791
244,0.4170630453199614,0.8433573662384102,0.4262943209184488,0.1590998224023654,0.8999076915025689,0.7087572484417569,0.8971610341032656,0.5,0.7357934104778809,0.4494749923560316
245,0.22403775030312553,0.7223094723820166,0.4982717220788911,5.324957819858875,0.16579947636814474,0.43164964662343597,0.7670183527533141,0.5,0.17917804109769997,0.017958048105906177
246,0.14832062473493493,0.6335299980187352,0.48520937328380026,0.7208030891981736,0.7313194942966095,0.9805879300663287,0.7417916786810599,0.5,0.5965476630116113,0.3029808452621239
247,0.2834303332958311,0.6744248992512843,0.39099456595545323,0.7674682014827566,0.6309653618188926,0.6824529741489053,0.9321405506745808,0.5,0.41970437832452434,0.7296429024849631
248,-0.3448727268838221,0.15167724620526482,0.4965499730890869,78.6072261904762,0.016278288022613108,0.38604842257399163,0.5058089806568431,0.5,0.35070433571427095,0.5726767328578681
249,0.15315855902458572,0.5991611495959209,0.44600259057133523,0.39201804141916696,0.7896013402787997,0.7283202346470605,0.6650032803436925,0.5,0.351104995553291,0.3468027471886067
250,0.22099960587999382,0.6787116117580844,0.4577120058780905,0.2256228971812407,0.6754988827780888,0.16183649820011636,0.679249022041197,0.5,0.14524298321621776,0.009682375964800038
251,0.4884051069217465,0.9618567046297397,0.47345159770799305,0.9988345078910811,0.34107142548650415,0.08724856686255889,0.9663347787884966,0.5,0.7697546060805486,0.06462673662911678
252,0.2211483996184825,0.6415302949193753,0.42038189530089276,0.8900740371204512,0.6214124150605544,0.829860871277066,0.8920335337651,0.5,0.5786082278365088,0.6605276202049837
253,0.4912532377301961,0.9108223525815063,0.4195691148513102,0.17511304015178558,0.8405212390542137,0.45605325958809617,0.9351431638181127,0.5,0.2963942009511915,0.18589655134286676
254,0.08173517791679179,0.48138557147112737,0.3996503935543355,0.5058482686893191,0.7655942707630297,0.904198197208124,0.670147912725882,0.5,0.1556529678870644,0.966417388881108
255,0.20375609449483525,0.7000778677662947,0.49632177327145943,3.310065047688469,0.36533359061867254,0.8504712683573583,0.8696567270860163,0.5,0.08840677031685273,0.07314896690716444
256,0.028967467825463094,0.4814202094404254,0.4524527416149623,0.31898811352574,0.8074660531408422,0.8058807057783925,0.5107946541636592,0.5,0.41843482961070044,0.24480353038908098
257,0.37368361180211906,0.7427409862984203,0.36905737449630127,0.4223553440239072,0.7466704789790484,0.652461977485771,0.9215237486076875,0.5,0.62318324169767,0.7430238827276517
258,0.08768644638324688,0.4725046885548744,0.3848182421716274,0.17076949396555444,0.8829511953382928,0.7175540994050512,0.5128335450123345,0.5,0.899868204689378,0.5731028141349407
259,0.004582373289746278,0.4540746105377148,0.4494922372479685,1.8383027729350225,0.35251399108973047,0.9192403249020711,0.5799689368523033,0.5,0.11137946362108808,0.3767741454989675
260,0.48015993502810356,0.5518649868276662,0.07170505179956246,0.023071067890066087,0.9046273265231797,0.06059654108561696,0.5566210348701651,0.5,0.9583552755217634,0.8000216415593737
261,0.06271131407432391,0.5476297983147344,0.4849184842404105,23.035279581529583,0.0455522847224048,0.9496775683020797,0.8943765203716807,0.5,0.7303446990226151,0.7291211055350721
262,0.2813929745099364,0.729778285024022,0.4483853105140857,2.04600833503811,0.2847104146264473,0.23261649255613237,0.771395917064698,0.5,0.24806818619482673,0.22608702987447538
263,0.2294557987262214,0.6824939701285799,0.45303817140235864,2.557172115696807,0.22598450167596595,0.18483072880085716,0.7268536116304749,0.5,0.5828568525424946,0.2579687275327526
264,0.09460564394157521,0.5367358618013356,0.4421302178597604,0.44061640236075894,0.7646364752561109,0.9057108427950494,0.603476810706352,0.5,0.8978544975737062,0.4053820288001474
265,-0.14134859567297195,0.3436519704940889,0.48500056616706083,31.641355689380173,0.12122643955250834,0.07174885521271857,0.5591497730416878,0.5,0.8416229082435184,0.25227749300634916
266,0.11431596277210596,0.5022841342050437,0.38796817143293777,1.1568593048860658,0.5063807349100095,0.8421695327585511,0.7189706293340259,0.5,0.8690132119640521,0.7633428469276028
267,0.1027856162534421,0.4594246094224289,0.3566389931689868,0.880746087188864,0.5691140128819253,0.7831404832390438,0.6573839170965647,0.5,0.6203474896027946,0.8695021601518341
268,0.05634345831187859,0.543009913527002,0.4866664552151234,1.5230958284827234,0.4222084531683533,0.5494474766016096,0.570539326637838,0.5,0.4208862139472461,0.07638870512053775
269,0.12281370083862664,0.5745256321876889,0.4517119313490623,1.171657194269995,0.4784534651357506,0.5393611441097953,0.6545172973782576,0.5,0.5826118653389437,0.2502757507970178
270,0.5877572765009336,0.7960877178906494,0.20833044138971574,0.08302943467366736,0.8784966547754313,0.25492438242987137,0.8367823051426746,0.5,0.972734862282526,0.6694892238280516
271,0.21822680990818463,0.7155498523092432,0.4973230424010585,11.51420725108225,0.13264031635553075,0.7949646236365626,0.9523775798726706,0.5,0.27439998237130037,0.10857110447273766
272,0.4793946611996425,0.7761408477533676,0.29674618655372514,0.043406790780094344,0.9607130144545402,0.5311613694474413,0.7829174433843441,0.5,0.24557199941243113,0.2159287407149001
273,0.17546652185784578,0.5299989239611169,0.3545324021032711,1.8602530592694684,0.3342782317733384,0.2397613295028619,0.7330948945216342,0.5,0.29492786697156514,0.8800066268861714
274,-0.1686993105710925,0.29206705016205153,0.460766360733144,8.370642067781757,0.13463457548320057,0.41829616060934094,0.9820073429879711,0.5,0.03213644850000197,0.26284364503436586
275,0.20060817308582274,0.6469129431952755,0.4463047701094528,0.7002373080912825,0.7028747924731529,0.8322144968828401,0.8227665964190918,0.5,0.4057208051070057,0.5021926823812429
276,0.15775239358200543,0.6449315970510916,0.48717920346908616,1.2478420106434887,0.3712425399091446,0.25225921563248654,0.6512028718901919,0.5,0.2518401236176663,0.03942203448936188
277,0.2775574623454591,0.7289722125724526,0.4514147502269935,0.4795861082960274,0.7538853881611949,0.7090830508837005,0.8198612401401872,0.5,0.3421093227632527,0.3196747154335017
278,-0.09694599527844798,0.39223024421096586,0.48917623948941386,29.490750000000002,0.024869610664968733,0.9000745324122397,0.5916313808181346,0.5,0.27624998929626843,0.5528467950468976
279,0.11950072578811374,0.48419624197257993,0.36469551618446616,1.0870040891874833,0.5258627470564827,0.8762741579039691,0.7673892120984955,0.5,0.5969833222742191,0.9669810097106909
280,0.47042972645136033,0.8223113222966818,0.3518815958453214,0.9832798769794708,0.4095340188219083,0.24902790895642846,0.9516504959901403,0.5,0.5516416764370891,0.5709916587726267
281,0.3030915561824932,0.8025724330852968,0.4994808769028037,11.764505792410203,0.11509708281146713,0.6873865766251347,0.8305017777600233,0.5,0.5021368541714165,0.014919144700464737
282,0.0383586357196035,0.4660129558402478,0.42765432012064436,3.3906854220082723,0.24725211688560278,0.821495211021888,0.8099701953183003,0.5,0.23528492478014607,0.7978993926184229
283,-0.03505176759196371,0.005156741298454974,0.04020850889041868,17.056735833565185,0.179742524541314,0.10713455990738763,0.8195285797520797,0.5,0.0009021540769893477,0.4833721215099316
284,0.3382178382054277,0.7247137536863728,0.38649591548094503,0.6222016911148918,0.687620762391964,0.7528008610811204,0.9836338427172246,0.5,0.572912659265324,0.8099048947858284
285,0.3564044655309361,0.6903096647745046,0.33390519924356854,1.6445513158279028,0.31793773675102177,0.1592568150111161,0.8728026814320464,0.5,0.4359099900676747,0.9195597961029289
286,0.1534855131190192,0.556359154061714,0.4028736409426948,3.468720962822487,0.22627118387744216,0.3561048272521663,0.9168735521318481,0.5,0.6276882415049234,0.947528723405404
287,0.26218613223132203,0.6727313822046324,0.41054524997331027,1.5971065723094486,0.3608191245002903,0.2819329107193421,0.7597389998400285,0.5,0.11007678148015465,0.37150423120580445
288,0.17584393521392228,0.30926272448193204,0.1334187892680098,0.4257353690501417,0.7456545194977292,0.615935056680798,0.6080192129416588,0.5,0.011016406779128962,0.5616957325342993
289,0.8062715949262074,0.8796692810351825,0.07339768610897515,0.008969901785411304,0.9699016822808236,0.12250565847730022,0.8866743174473337,0.5,0.6528668457126316,0.9800696865585271
290,0.21855479800705452,0.5142055842978508,0.2956507862907962,0.40876203089867247,0.6796006131958475,0.3678026343888191,0.6175315771921266,0.5,0.9583656592229839,0.7654027708715647
291,0.7362940243985137,0.7769818546706467,0.04068783027213323,0.05361078816336869,0.9633890740528452,0.6979887508745686,0.9893426757649961,0.5,0.0170821239091411,0.80111982944291
292,0.17697863574031863,0.6755608554238548,0.4985822196835362,35.4667619047619,0.034786154190688645,0.681064454359338,0.8792884538773076,0.5,0.5074092047160712,0.11985636359571816
293,0.1910862074734106,0.678810789636498,0.4877245821630873,1.7961748223078893,0.28151917132988613,0.19449906680860707,0.6852348878399965,0.5,0.41737250742715926,0.047177639264929794
294,-0.024156376763012497,0.47359400888209635,0.4977503856451088,35.73780952380953,0.021124709102216865,0.9911932480716267,0.6334806835554571,0.5,0.42584791053578996,0.1972058234593077
295,0.43768886813108693,0.8394494220609776,0.40176055392989074,0.03945492802325314,0.9455691712159864,0.3324588781710631,0.8410003410334688,0.5,0.5173256068497426,0.05910319330508684
296,-0.15975577249735748,0.32464727550509803,0.48440304800245554,34.58701370851371,0.030250463817135365,0.6419539958201377,0.7200205299389701,0.5,0.20051456482260055,0.8818334608602768
297,0.027486774561426043,0.5194906121406799,0.4920038375792538,10.131255133755134,0.08736608920477729,0.7431513465660765,0.6902661605664732,0.5,0.22698758791970675,0.2408929847065442
298,0.8027460227056821,0.9027446716247113,0.09999864891902915,0.03464052653085109,0.9120292967435957,0.15267774708259219,0.9286606295296493,0.5,0.5024629824432623,0.9758969310923279
299,0.5784753455688714,0.8049222600610045,0.22644691449213322,0.17027680126855976,0.6415630588470796,0.0201019405924312,0.8086032599371151,0.5,0.654900851281067,0.3944493548722089
300,-0.14209628872188312,0.30639056407653625,0.4484868527984194,7.933607606428843,0.1632697051635298,0.18957032956538578,0.5789386126101372,0.5,0.8168986368489731,0.8564946038542401
301,-0.3227678011082859,0.1749354798334103,0.49770328094169625,79.99430250305251,0.041090295059042936,0.12031258187578275,0.6812252639569893,0.5,0.4036664703638334,0.38331273145571076
302,-0.024526251815782392,0.41511013024881394,0.4396363820645964,2.957227040691875,0.2667108285768661,0.7045065713930108,0.6007693536167509,0.5,0.8402193714973122,0.5951517560256211
303,0.28162239515268056,0.7264618860633276,0.44483949091064706,0.66262375575776,0.7250107175899179,0.8315821101120946,0.9783768660449992,0.5,0.25136737299781353,0.6511209256633067
304,0.13770740068049367,0.6318029726042679,0.4940955719237742,48.91347222222222,0.028779177819522217,0.4248898563911847,0.9381653779171171,0.5,0.5958590127464115,0.3335283310599245
305,0.2532836417915645,0.7339384139096296,0.48065477211806495,1.4973641457468525,0.5509055120651947,0.8477470134909872,0.9276673826639581,0.5,0.6184014026948594,0.27088449383626534
306,0.6906409288730085,0.7735197948265395,0.08287886595353097,0.005358143554203937,0.9714526608462175,0.0755674360825167,0.7746843612325287,0.5,0.7068831827602009,0.4254789846894059
307,0.4418515119137629,0.9306779146960785,0.48882640278231576,0.7790530785052372,0.6203210486678712,0.6175418335518956,0.9575310763586112,0.5,0.19380221946014065,0.05532321019843356
308,0.123917696852052,0.5847099169744439,0.46079222012239185,7.161583177099819,0.13734841917230844,0.821178912561839,0.976273564516208,0.5,0.6116111315889319,0.6794537718694593
309,-0.005806574850179769,0.48240825132665216,0.4882148261768319,9.458790967675256,0.11036428831128697,0.4068539803937955,0.5787718742625705,0.5,0.7387583323457781,0.21212759221025246
310,-0.07257477827204381,0.3877191499961527,0.4602939282681965,9.323757494103138,0.1298189521391674,0.2878653034094153,0.6855965582048887,0.5,0.5724764153045362,0.7318627668047415
311,0.3761236426612361,0.754924520029485,0.3788008773682488,0.5188038996545716,0.6641394161686673,0.5088719563900401,0.8877927964127791,0.5,0.63046763073676,0.5090116532013638
312,0.09557246182225473,0.5075374486508963,0.4119649868286416,0.12283284759270549,0.8424709083050065,0.2846381106408201,0.5134387135213171,0.5,0.6357348152470084,0.12125080076474093
313,-0.006144147616274284,0.49293198686700207,0.4990761344832764,9.069102564102566,0.06358843605135867,0.9818036985339874,0.6172429792524543,0.5,0.15050797749275746,0.03284221189040004
314,0.050399017949484703,0.5191882850847458,0.46878926713526103,2.5782516774601136,0.34309493626887766,0.9557215098639287,0.6721956111125567,0.5,0.49485078627804535,0.32003613874981385
315,0.3311770319145909,0.6196502760037704,0.2884732440891796,0.2605292898863876,0.7809671435400096,0.43592700120303896,0.7264268276590404,0.5,0.9246329391800204,0.8319749989014209
316,-0.07197758663293755,0.37220647065583556,0.4441840572887732,4.840313422463678,0.1587900737990926,0.8118419055076955,0.5210759919070971,0.5,0.8488716154686073,0.7084938888957732
317,0.04677595196097644,0.5164054517944165,0.46962949983344016,3.3927218229917893,0.30091996992317016,0.9851362695390083,0.7744604229455004,0.5,0.2907579024046406,0.4042704070448908
