sample_id,rep,delta_v,Value_High,Value_Low,LH_Ratio,theta_post,epsilon,p_high,p_low,learning_rate,extinction_rate
23,4,-0.35450516557819384,0.1420510663674922,0.49655623194568604,79.35333333333334,0.006753772081126819,0.9458115437886523,0.8277112927778804,0.5,0.15258465984492742,0.5886323190849075
23,5,-0.35264185293788464,0.14428480576757308,0.4969266587054577,78.88666666666667,0.006753772081126819,0.9458115437886523,0.8277112927778804,0.5,0.15258465984492742,0.5886323190849075
23,6,-0.34980736951702507,0.14698639612057318,0.49679376563759825,76.97,0.006753772081126819,0.9458115437886523,0.8277112927778804,0.5,0.15258465984492742,0.5886323190849075
23,7,-0.3498823274721544,0.14733345723442182,0.49721578470657624,77.99,0.006753772081126819,0.9458115437886523,0.8277112927778804,0.5,0.15258465984492742,0.5886323190849075
23,8,-0.35056342005415025,0.1444236798937471,0.49498709994789736,78.43666666666667,0.006753772081126819,0.9458115437886523,0.8277112927778804,0.5,0.15258465984492742,0.5886323190849075
23,9,-0.35510917010940324,0.1412229822495973,0.4963321523590005,80.49333333333334,0.006753772081126819,0.9458115437886523,0.8277112927778804,0.5,0.15258465984492742,0.5886323190849075
23,10,-0.3483834291668966,0.147170318919593,0.4955537480864896,78.01,0.006753772081126819,0.9458115437886523,0.8277112927778804,0.5,0.15258465984492742,0.5886323190849075
23,11,-0.34957018735420514,0.1459684602343012,0.49553864758850635,82.18,0.006753772081126819,0.9458115437886523,0.8277112927778804,0.5,0.15258465984492742,0.5886323190849075
23,12,-0.3501965510022971,0.1458892117835686,0.4960857627858657,76.47666666666667,0.006753772081126819,0.9458115437886523,0.8277112927778804,0.5,0.15258465984492742,0.5886323190849075
23,13,-0.3573476689751898,0.13906958566288358,0.4964172546380734,79.66666666666666,0.006753772081126819,0.9458115437886523,0.8277112927778804,0.5,0.15258465984492742,0.5886323190849075
23,14,-0.353810845076751,0.14290081865007695,0.49671166372682796,78.60333333333332,0.006753772081126819,0.9458115437886523,0.8277112927778804,0.5,0.15258465984492742,0.5886323190849075
23,15,-0.3528664624492126,0.14355502199038148,0.49642148443959405,76.97666666666667,0.006753772081126819,0.9458115437886523,0.8277112927778804,0.5,0.15258465984492742,0.5886323190849075
23,16,-0.35526039521404995,0.14205190866347647,0.49731230387752645,80.24333333333334,0.006753772081126819,0.9458115437886523,0.8277112927778804,0.5,0.15258465984492742,0.5886323190849075
23,17,-0.3441732808800013,0.15072958211138932,0.49490286299139064,75.18666666666667,0.006753772081126819,0.9458115437886523,0.8277112927778804,0.5,0.15258465984492742,0.5886323190849075
23,18,-0.354944983960415,0.14255850251184676,0.4975034864722618,80.10333333333332,0.006753772081126819,0.9458115437886523,0.8277112927778804,0.5,0.15258465984492742,0.5886323190849075
23,19,-0.3500982149532028,0.1464633066200358,0.4965615215732386,77.36333333333333,0.006753772081126819,0.9458115437886523,0.8277112927778804,0.5,0.15258465984492742,0.5886323190849075
24,0,0.032401235851075516,0.3872927714055994,0.3548915355545239,1.2466576230756066,0.5037655996150194,0.17380898198029437,0.5314251491666577,0.5,0.03190525603462713,0.23815560012051462
24,1,0.043821829340430773,0.3945916619605726,0.35076983262014183,1.183042948961785,0.5037655996150194,0.17380898198029437,0.5314251491666577,0.5,0.03190525603462713,0.23815560012051462
24,2,0.04772658544982983,0.39580151942756653,0.3480749339777367,1.1610739360943783,0.5037655996150194,0.17380898198029437,0.5314251491666577,0.5,0.03190525603462713,0.23815560012051462
24,3,0.03415537572908939,0.3896932550283409,0.3555378792992515,1.2270091549812718,0.5037655996150194,0.17380898198029437,0.5314251491666577,0.5,0.03190525603462713,0.23815560012051462
24,4,0.048585518383898574,0.39507449122231464,0.34648897283841606,1.1877363250999986,0.5037655996150194,0.17380898198029437,0.5314251491666577,0.5,0.03190525603462713,0.23815560012051462
24,5,0.07682544096970939,0.4111685505538832,0.3343431095841738,1.006871086274862,0.5037655996150194,0.17380898198029437,0.5314251491666577,0.5,0.03190525603462713,0.23815560012051462
24,6,0.06697542232816445,0.40683785538348827,0.3398624330553238,1.054474330300652,0.5037655996150194,0.17380898198029437,0.5314251491666577,0.5,0.03190525603462713,0.23815560012051462
24,7,0.057767026476212846,0.4024109118621292,0.34464388538591634,1.083945051878019,0.5037655996150194,0.17380898198029437,0.5314251491666577,0.5,0.03190525603462713,0.23815560012051462
24,8,0.0508416775388259,0.398296125297459,0.3474544477586331,1.1518156668761146,0.5037655996150194,0.17380898198029437,0.5314251491666577,0.5,0.03190525603462713,0.23815560012051462
24,9,0.0448690550093217,0.39370516150436885,0.34883610649504715,1.207511924876451,0.5037655996150194,0.17380898198029437,0.5314251491666577,0.5,0.03190525603462713,0.23815560012051462
24,10,0.05070017714599179,0.3989916713077001,0.3482914941617083,1.130721053782531,0.5037655996150194,0.17380898198029437,0.5314251491666577,0.5,0.03190525603462713,0.23815560012051462
24,11,0.03840044647821661,0.39195169384837636,0.35355124737015975,1.2128648622852827,0.5037655996150194,0.17380898198029437,0.5314251491666577,0.5,0.03190525603462713,0.23815560012051462
24,12,0.04413281417018361,0.3948588503684806,0.350726036198297,1.168976110868502,0.5037655996150194,0.17380898198029437,0.5314251491666577,0.5,0.03190525603462713,0.23815560012051462
24,13,0.0457034855653603,0.3937623303549463,0.348058844789586,1.1886368751398602,0.5037655996150194,0.17380898198029437,0.5314251491666577,0.5,0.03190525603462713,0.23815560012051462
24,14,0.06969562752920067,0.40776531404635796,0.3380696865171573,1.0424450433640748,0.5037655996150194,0.17380898198029437,0.5314251491666577,0.5,0.03190525603462713,0.23815560012051462
24,15,0.07872931405131228,0.4125812631387323,0.33385194908742,0.985045357417048,0.5037655996150194,0.17380898198029437,0.5314251491666577,0.5,0.03190525603462713,0.23815560012051462
24,16,0.06531465458710345,0.4046291065619762,0.33931445197487276,1.0809060656005034,0.5037655996150194,0.17380898198029437,0.5314251491666577,0.5,0.03190525603462713,0.23815560012051462
24,17,0.09071840806976916,0.4189205943560051,0.32820218628623593,0.9237086168025721,0.5037655996150194,0.17380898198029437,0.5314251491666577,0.5,0.03190525603462713,0.23815560012051462
24,18,0.05348868581162275,0.39822750286165975,0.344738817050037,1.142425710973565,0.5037655996150194,0.17380898198029437,0.5314251491666577,0.5,0.03190525603462713,0.23815560012051462
24,19,0.051440520960098546,0.39732528725041116,0.3458847662903126,1.1788473779801014,0.5037655996150194,0.17380898198029437,0.5314251491666577,0.5,0.03190525603462713,0.23815560012051462
25,0,0.05806720965162826,0.4410306692679206,0.38296345961629236,1.0018820051903992,0.5154296535544239,0.6023578195926511,0.6414797658403927,0.5,0.8947055744396657,0.7231912274435535
25,1,0.11078972007878563,0.4742400871009606,0.363450367022175,1.0144096986614652,0.5154296535544239,0.6023578195926511,0.6414797658403927,0.5,0.8947055744396657,0.7231912274435535
25,2,0.05508973189317645,0.43432330890988247,0.379233577016706,1.0099174142878082,0.5154296535544239,0.6023578195926511,0.6414797658403927,0.5,0.8947055744396657,0.7231912274435535
25,3,0.10795558048216286,0.4808397835153737,0.37288420303321085,1.0099153363112914,0.5154296535544239,0.6023578195926511,0.6414797658403927,0.5,0.8947055744396657,0.7231912274435535
25,4,0.13834849311083525,0.4917315352274796,0.35338304211664434,1.0157796200001574,0.5154296535544239,0.6023578195926511,0.6414797658403927,0.5,0.8947055744396657,0.7231912274435535
25,5,0.11870560767866728,0.49560333572826265,0.37689772804959537,1.046441009312588,0.5154296535544239,0.6023578195926511,0.6414797658403927,0.5,0.8947055744396657,0.7231912274435535
25,6,0.08512351139490443,0.4647849201286416,0.37966140873373716,1.0199857615166856,0.5154296535544239,0.6023578195926511,0.6414797658403927,0.5,0.8947055744396657,0.7231912274435535
25,7,0.06267728576564058,0.4362827278462415,0.3736054420806009,1.0182765458611094,0.5154296535544239,0.6023578195926511,0.6414797658403927,0.5,0.8947055744396657,0.7231912274435535
25,8,0.0665534986362637,0.4640015590401129,0.3974480604038492,1.0137054319618164,0.5154296535544239,0.6023578195926511,0.6414797658403927,0.5,0.8947055744396657,0.7231912274435535
25,9,0.01958030267028449,0.4261026462753168,0.4065223436050323,1.0162249536205694,0.5154296535544239,0.6023578195926511,0.6414797658403927,0.5,0.8947055744396657,0.7231912274435535
25,10,0.15017176134486065,0.49479922041392366,0.344627459069063,1.0255759765130061,0.5154296535544239,0.6023578195926511,0.6414797658403927,0.5,0.8947055744396657,0.7231912274435535
25,11,0.08228890553815454,0.44974983761153176,0.3674609320733772,1.0074458689816652,0.5154296535544239,0.6023578195926511,0.6414797658403927,0.5,0.8947055744396657,0.7231912274435535
25,12,0.10760925342429034,0.4803817479026553,0.37277249447836497,0.9990803345195272,0.5154296535544239,0.6023578195926511,0.6414797658403927,0.5,0.8947055744396657,0.7231912274435535
25,13,0.007877854889951463,0.4073682330709936,0.39949037818104216,1.025177098555578,0.5154296535544239,0.6023578195926511,0.6414797658403927,0.5,0.8947055744396657,0.7231912274435535
25,14,0.15418624484507942,0.49641546921181096,0.34222922436673153,1.0113674089036673,0.5154296535544239,0.6023578195926511,0.6414797658403927,0.5,0.8947055744396657,0.7231912274435535
25,15,0.08644825846675697,0.46984427573233994,0.383396017265583,1.0090006862665322,0.5154296535544239,0.6023578195926511,0.6414797658403927,0.5,0.8947055744396657,0.7231912274435535
25,16,0.05953403755919656,0.44034509286899975,0.3808110553098032,1.0138336135055064,0.5154296535544239,0.6023578195926511,0.6414797658403927,0.5,0.8947055744396657,0.7231912274435535
25,17,0.05419358787806183,0.4627348729616454,0.40854128508358356,1.0479716492795403,0.5154296535544239,0.6023578195926511,0.6414797658403927,0.5,0.8947055744396657,0.7231912274435535
25,18,0.09755613573299776,0.4616317563327664,0.3640756205997686,1.0272849560940747,0.5154296535544239,0.6023578195926511,0.6414797658403927,0.5,0.8947055744396657,0.7231912274435535
25,19,0.12516801485149626,0.49224494962643883,0.3670769347749426,1.0240823973602133,0.5154296535544239,0.6023578195926511,0.6414797658403927,0.5,0.8947055744396657,0.7231912274435535
26,0,0.48038200261691855,0.5235690038519916,0.043187001235073,0.012515848716046376,0.926541415360381,0.05899723480765795,0.525073731653495,0.5,0.12208044152906072,0.5311501483237562
26,1,0.4792152973846744,0.5231213988142168,0.04390610142954246,0.012718217765123661,0.926541415360381,0.05899723480765795,0.525073731653495,0.5,0.12208044152906072,0.5311501483237562
26,2,0.4653916951626497,0.5230501365769274,0.05765844141427772,0.015080592654036575,0.926541415360381,0.05899723480765795,0.525073731653495,0.5,0.12208044152906072,0.5311501483237562
26,3,0.46919526596146766,0.5226650063498015,0.05346974038833388,0.014699788300478168,0.926541415360381,0.05899723480765795,0.525073731653495,0.5,0.12208044152906072,0.5311501483237562
26,4,0.4704884040475834,0.5215609189170637,0.05107251486948027,0.013441971184016995,0.926541415360381,0.05899723480765795,0.525073731653495,0.5,0.12208044152906072,0.5311501483237562
26,5,0.46836754065121566,0.523120508691158,0.05475296803994234,0.014853192415590681,0.926541415360381,0.05899723480765795,0.525073731653495,0.5,0.12208044152906072,0.5311501483237562
26,6,0.4698817075238376,0.5236598981884744,0.05377819066463676,0.01486382365965344,0.926541415360381,0.05899723480765795,0.525073731653495,0.5,0.12208044152906072,0.5311501483237562
26,7,0.4752909850591376,0.5231464033927802,0.04785541833364257,0.013017598768820842,0.926541415360381,0.05899723480765795,0.525073731653495,0.5,0.12208044152906072,0.5311501483237562
